step,query_position,layer,head,key_position,key_token,distance,attention,gain
34,467,1,15,466, held,1,0.00811767578125,-0.00286865234375
34,467,1,15,436, the,31,0.0018157958984375,0.00020599365234375
34,467,1,16,466, held,1,0.054443359375,0.03955078125
34,467,1,16,465, and,2,0.04248046875,-0.10498046875
34,467,1,17,465, and,2,0.06884765625,0.02734375
34,467,1,17,464, whole,3,0.0267333984375,0.017822265625
34,467,1,18,466, held,1,0.1669921875,0.15411376953125
34,467,1,18,465, and,2,0.016357421875,-0.04296875
34,467,1,19,461, which,6,0.0284423828125,-0.0447998046875
34,467,1,19,462, were,5,0.0211181640625,-0.1361083984375
34,467,1,19,450,In,17,0.006805419921875,0.0031890869140625
34,467,1,20,466, held,1,0.328125,0.3013916015625
34,467,1,20,465, and,2,0.01251220703125,-0.26678466796875
34,467,1,21,465, and,2,0.1357421875,0.087646484375
34,467,1,21,464, whole,3,0.08740234375,-0.16455078125
34,467,1,22,455, woven,12,0.00494384765625,-0.005615234375
34,467,1,22,458,itted,9,0.004791259765625,-0.004364013671875
34,467,1,22,459, textiles,8,0.00396728515625,0.0005340576171875
34,467,1,23,165, together,302,0.01953125,0.019189834594726562
34,467,1,23,453, consisted,14,0.00567626953125,-0.0030517578125
34,467,1,23,454, of,13,0.00372314453125,0.00287628173828125
34,467,1,24,466, held,1,0.04443359375,0.0224609375
34,467,1,24,464, whole,3,0.0245361328125,-0.005126953125
34,467,1,25,466, held,1,0.008056640625,-0.085205078125
34,467,1,25,460,",",7,0.005126953125,-0.0003662109375
34,467,1,25,461, which,6,0.002349853515625,0.001628875732421875
34,467,1,26,466, held,1,0.08642578125,-0.01171875
34,467,1,26,465, and,2,0.007171630859375,-0.012237548828125
34,467,1,26,436, the,31,0.0002498626708984375,9.632110595703125e-05
34,467,1,27,466, held,1,0.01458740234375,-0.02960205078125
34,467,1,27,460,",",7,0.006256103515625,-0.003814697265625
34,467,1,27,439,",",28,0.0009613037109375,0.00016021728515625
34,467,1,28,463, worn,4,0.0341796875,-0.0849609375
34,467,1,28,453, consisted,14,0.0303955078125,-0.0418701171875
34,467,1,28,461, which,6,0.01953125,0.00531005859375
34,467,1,29,449,":

",18,0.0224609375,-0.002197265625
34,467,1,29,465, and,2,0.0211181640625,-0.005859375
34,467,1,29,466, held,1,0.0091552734375,0.004150390625
34,467,1,30,464, whole,3,0.041259765625,-0.030517578125
34,467,1,30,465, and,2,0.031494140625,-0.010986328125
34,467,1,30,466, held,1,0.02783203125,0.01263427734375
34,467,1,31,466, held,1,0.0198974609375,-0.0430908203125
34,467,1,31,465, and,2,0.0177001953125,-0.0059814453125
34,467,1,31,450,In,17,0.0072021484375,0.0041656494140625
34,467,2,0,462, were,5,0.00933837890625,-0.02630615234375
34,467,2,0,461, which,6,0.0087890625,-0.041259765625
34,467,2,0,466, held,1,0.00762939453125,0.00601959228515625
34,467,2,1,466, held,1,0.01007080078125,0.0020751953125
34,467,2,1,465, and,2,0.004608154296875,0.00324249267578125
34,467,2,2,465, and,2,0.019287109375,0.018634796142578125
34,467,2,2,464, whole,3,0.00799560546875,-0.0037841796875
34,467,2,3,466, held,1,0.0234375,0.018310546875
34,467,2,3,465, and,2,0.01348876953125,0.00579833984375
34,467,2,4,463, worn,4,0.026611328125,-0.011474609375
34,467,2,4,453, consisted,14,0.018310546875,-0.015625
34,467,2,4,447,ca,20,0.001922607421875,0.00040435791015625
34,467,2,5,455, woven,12,0.034912109375,0.02008056640625
34,467,2,5,458,itted,9,0.0260009765625,0.01226806640625
34,467,2,6,449,":

",18,0.0067138671875,-0.002197265625
34,467,2,6,463, worn,4,0.004486083984375,-0.00146484375
34,467,2,6,447,ca,20,0.00128173828125,0.00054931640625
34,467,2,7,466, held,1,0.056884765625,0.0360107421875
34,467,2,7,465, and,2,0.04541015625,-0.0322265625
34,467,2,8,466, held,1,0.0296630859375,0.012939453125
34,467,2,8,464, whole,3,0.00994873046875,-0.004638671875
34,467,2,9,466, held,1,0.017578125,-0.0888671875
34,467,2,9,465, and,2,0.003692626953125,-0.0013427734375
34,467,2,9,439,",",28,0.0003376007080078125,0.0001964569091796875
34,467,2,10,449,":

",18,0.007781982421875,-0.009429931640625
34,467,2,10,453, consisted,14,0.0072021484375,0.0
34,467,2,10,450,In,17,0.0023651123046875,0.0010528564453125
34,467,2,11,466, held,1,0.0283203125,0.0179443359375
34,467,2,11,464, whole,3,0.00677490234375,0.000457763671875
34,467,2,12,453, consisted,14,0.00159454345703125,-0.00075531005859375
34,467,2,12,454, of,13,0.00128173828125,-0.000762939453125
34,467,2,12,441,'s,26,0.00106048583984375,0.000530242919921875
34,467,2,13,465, and,2,0.037109375,0.013671875
34,467,2,13,464, whole,3,0.004638671875,-0.133056640625
34,467,2,14,465, and,2,0.010986328125,-0.077392578125
34,467,2,14,460,",",7,0.00927734375,0.00506591796875
34,467,2,15,165, together,302,0.01446533203125,0.014102935791015625
34,467,2,15,465, and,2,0.0034332275390625,-0.0059051513671875
34,467,2,15,459, textiles,8,0.00180816650390625,0.001262664794921875
34,467,2,16,465, and,2,0.0242919921875,0.02056884765625
34,467,2,16,462, were,5,0.01104736328125,-0.03094482421875
34,467,2,17,465, and,2,0.06591796875,0.019287109375
34,467,2,17,466, held,1,0.013427734375,0.0097808837890625
34,467,2,18,465, and,2,0.045166015625,-0.0078125
34,467,2,18,466, held,1,0.01483154296875,-0.00164794921875
34,467,2,18,441,'s,26,0.00157928466796875,0.00045013427734375
34,467,2,19,453, consisted,14,0.01519775390625,-0.00140380859375
34,467,2,19,463, worn,4,0.0133056640625,-0.00079345703125
34,467,2,19,466, held,1,0.0079345703125,0.001617431640625
34,467,2,20,166, by,301,0.04833984375,0.048288583755493164
34,467,2,20,141, everywhere,326,0.001220703125,0.0004425048828125
34,467,2,20,465, and,2,0.00101470947265625,0.0009126663208007812
34,467,2,21,166, by,301,0.07421875,0.07421755790710449
34,467,2,21,102, embroidered,365,3.814697265625e-05,3.62396240234375e-05
34,467,2,21,455, woven,12,1.3709068298339844e-06,1.2516975402832031e-06
34,467,2,22,166, by,301,0.26171875,0.2616608142852783
34,467,2,22,144, woven,323,0.00014495849609375,1.811981201171875e-05
34,467,2,22,455, woven,12,6.818771362304688e-05,3.314018249511719e-05
34,467,2,23,166, by,301,0.11767578125,0.11753177642822266
34,467,2,23,133," […]

",334,0.00102996826171875,-0.00035858154296875
34,467,2,23,465, and,2,1.7762184143066406e-05,1.0848045349121094e-05
34,467,2,24,465, and,2,0.01361083984375,0.006805419921875
34,467,2,24,464, whole,3,0.01275634765625,-0.00836181640625
34,467,2,25,166, by,301,0.002838134765625,0.0028128623962402344
34,467,2,25,377, men,90,0.00075531005859375,0.0006775856018066406
34,467,2,25,441,'s,26,9.870529174804688e-05,4.982948303222656e-05
34,467,2,26,453, consisted,14,0.00897216796875,0.003875732421875
34,467,2,26,465, and,2,0.008056640625,0.00632476806640625
34,467,2,27,465, and,2,0.0230712890625,0.0050048828125
34,467,2,27,466, held,1,0.0030670166015625,-0.0001678466796875
34,467,2,28,466, held,1,0.197265625,0.18536376953125
34,467,2,28,463, worn,4,0.035400390625,0.0120849609375
34,467,2,29,464, whole,3,0.043212890625,-0.01708984375
34,467,2,29,465, and,2,0.031005859375,-0.02001953125
34,467,2,29,455, woven,12,0.005645751953125,0.002288818359375
34,467,2,30,466, held,1,0.1259765625,0.04931640625
34,467,2,30,463, worn,4,0.02783203125,-0.007080078125
34,467,2,31,466, held,1,0.01416015625,0.0096435546875
34,467,2,31,465, and,2,0.00897216796875,-0.0018310546875
34,467,3,0,463, worn,4,0.03564453125,-0.01513671875
34,467,3,0,455, woven,12,0.0201416015625,0.00994873046875
34,467,3,1,460,",",7,0.0004673004150390625,-0.0002765655517578125
34,467,3,1,316, of,151,0.0002880096435546875,-0.0008487701416015625
34,467,3,1,466, held,1,0.00010776519775390625,1.4781951904296875e-05
34,467,3,2,462, were,5,0.01055908203125,0.0018310546875
34,467,3,2,463, worn,4,0.009765625,0.00390625
34,467,3,3,464, whole,3,0.0037994384765625,-0.0025177001953125
34,467,3,3,466, held,1,0.003448486328125,0.0007781982421875
34,467,3,4,464, whole,3,0.01348876953125,0.01207733154296875
34,467,3,4,466, held,1,0.0084228515625,0.00672149658203125
34,467,3,5,464, whole,3,0.0172119140625,0.0113525390625
34,467,3,5,465, and,2,0.0079345703125,0.0055999755859375
34,467,3,6,464, whole,3,0.016357421875,0.012054443359375
34,467,3,6,466, held,1,0.008544921875,-0.0108642578125
34,467,3,7,464, whole,3,0.043212890625,0.03045654296875
34,467,3,7,465, and,2,0.00628662109375,0.00508880615234375
34,467,3,8,465, and,2,0.034423828125,-0.032470703125
34,467,3,8,466, held,1,0.0242919921875,0.009521484375
34,467,3,9,464, whole,3,0.01611328125,0.0132598876953125
34,467,3,9,466, held,1,0.00946044921875,0.00756072998046875
34,467,3,10,466, held,1,0.0986328125,0.021484375
34,467,3,10,465, and,2,0.07373046875,0.01220703125
34,467,3,10,464, whole,3,0.03125,0.025421142578125
34,467,3,11,466, held,1,0.0213623046875,0.0048828125
34,467,3,11,465, and,2,0.01611328125,0.008819580078125
34,467,3,12,458,itted,9,0.0274658203125,-0.0042724609375
34,467,3,12,165, together,302,0.026611328125,0.020721435546875
34,467,3,12,464, whole,3,0.0179443359375,0.00811767578125
34,467,3,13,455, woven,12,0.04296875,0.00244140625
34,467,3,13,463, worn,4,0.038818359375,-0.014404296875
34,467,3,13,464, whole,3,0.029541015625,0.0081787109375
34,467,3,14,459, textiles,8,0.007659912109375,0.0039215087890625
34,467,3,14,464, whole,3,0.00567626953125,0.00420379638671875
34,467,3,15,452, clothing,15,0.0255126953125,0.007080078125
34,467,3,15,459, textiles,8,0.0255126953125,0.008544921875
34,467,3,15,466, held,1,0.023681640625,0.01739501953125
34,467,3,16,464, whole,3,0.0291748046875,0.02044677734375
34,467,3,16,466, held,1,0.0157470703125,0.0048828125
34,467,3,17,466, held,1,0.060302734375,0.050048828125
34,467,3,17,465, and,2,0.0262451171875,-0.0660400390625
34,467,3,18,466, held,1,0.1337890625,0.119140625
34,467,3,18,465, and,2,0.006072998046875,-0.018096923828125
34,467,3,19,466, held,1,0.0157470703125,-0.0455322265625
34,467,3,19,465, and,2,0.004730224609375,-0.0025634765625
34,467,3,19,464, whole,3,0.004302978515625,0.0023345947265625
34,467,3,20,461, which,6,0.0048828125,-0.0042724609375
34,467,3,20,460,",",7,0.0047607421875,-0.00189208984375
34,467,3,20,455, woven,12,0.0013427734375,0.0001068115234375
34,467,3,21,464, whole,3,0.01953125,-0.01220703125
34,467,3,21,466, held,1,0.0189208984375,-0.002197265625
34,467,3,21,455, woven,12,0.00994873046875,0.001708984375
34,467,3,22,466, held,1,0.00836181640625,-0.0025634765625
34,467,3,22,463, worn,4,0.00738525390625,-0.0003662109375
34,467,3,22,457, kn,10,0.0020294189453125,0.00057220458984375
34,467,3,23,465, and,2,0.019775390625,0.00146484375
34,467,3,23,466, held,1,0.01416015625,-0.06298828125
34,467,3,23,456, or,11,0.006805419921875,0.001617431640625
34,467,3,24,464, whole,3,0.0556640625,-0.02734375
34,467,3,24,466, held,1,0.043701171875,0.01220703125
34,467,3,25,464, whole,3,0.003021240234375,0.001678466796875
34,467,3,25,463, worn,4,0.00274658203125,0.001678466796875
34,467,3,26,464, whole,3,0.01214599609375,0.00518798828125
34,467,3,26,465, and,2,0.004302978515625,-0.004486083984375
34,467,3,27,464, whole,3,0.01470947265625,0.0125579833984375
34,467,3,27,463, worn,4,0.00872802734375,0.0025634765625
34,467,3,28,464, whole,3,0.06689453125,-0.0107421875
34,467,3,28,463, worn,4,0.0439453125,-0.03564453125
34,467,3,28,466, held,1,0.028564453125,0.01708984375
34,467,3,29,459, textiles,8,0.02197265625,-0.018310546875
34,467,3,29,464, whole,3,0.0218505859375,-0.0294189453125
34,467,3,29,448, clothes,19,0.004638671875,0.0008087158203125
34,467,3,30,459, textiles,8,0.045654296875,-0.036865234375
34,467,3,30,464, whole,3,0.0303955078125,-0.0059814453125
34,467,3,30,452, clothing,15,0.01214599609375,0.00091552734375
34,467,3,31,463, worn,4,0.052978515625,-0.031494140625
34,467,3,31,459, textiles,8,0.047119140625,-0.065185546875
34,467,3,31,464, whole,3,0.025634765625,0.0079345703125
34,467,4,0,453, consisted,14,0.0012359619140625,-0.00063323974609375
34,467,4,0,454, of,13,0.00080108642578125,8.7738037109375e-05
34,467,4,0,452, clothing,15,0.000492095947265625,0.00025272369384765625
34,467,4,1,450,In,17,0.01251220703125,-0.01617431640625
34,467,4,1,464, whole,3,0.01153564453125,0.0008544921875
34,467,4,2,464, whole,3,0.00762939453125,0.002410888671875
34,467,4,2,466, held,1,0.0028076171875,-3.0517578125e-05
34,467,4,3,453, consisted,14,0.000652313232421875,-3.814697265625e-05
34,467,4,3,452, clothing,15,0.000507354736328125,-6.4849853515625e-05
34,467,4,3,451,ca,16,0.0003376007080078125,0.00010204315185546875
34,467,4,4,466, held,1,0.10595703125,-0.00244140625
34,467,4,4,463, worn,4,0.021240234375,0.00958251953125
34,467,4,5,459, textiles,8,0.03125,0.01953125
34,467,4,5,455, woven,12,0.0299072265625,0.0213623046875
34,467,4,6,464, whole,3,0.1298828125,0.01513671875
34,467,4,6,463, worn,4,0.059326171875,-0.034423828125
34,467,4,6,459, textiles,8,0.048583984375,0.01904296875
34,467,4,7,459, textiles,8,0.0634765625,-0.001953125
34,467,4,7,452, clothing,15,0.046142578125,-0.00341796875
34,467,4,7,448, clothes,19,0.038330078125,0.007568359375
34,467,4,8,464, whole,3,0.0238037109375,0.0084228515625
34,467,4,8,451,ca,16,0.0159912109375,0.0045166015625
34,467,4,9,466, held,1,0.09521484375,-0.03076171875
34,467,4,9,464, whole,3,0.060546875,-0.0498046875
34,467,4,9,451,ca,16,0.00628662109375,0.001861572265625
34,467,4,10,464, whole,3,0.01263427734375,0.00250244140625
34,467,4,10,452, clothing,15,0.01177978515625,0.001953125
34,467,4,10,447,ca,20,0.00872802734375,0.00439453125
34,467,4,11,466, held,1,0.01708984375,-0.06884765625
34,467,4,11,465, and,2,0.01129150390625,-0.01141357421875
34,467,4,11,459, textiles,8,0.00823974609375,0.005340576171875
34,467,4,12,466, held,1,0.166015625,0.1397705078125
34,467,4,12,465, and,2,0.0196533203125,-0.1297607421875
34,467,4,13,466, held,1,0.0712890625,0.0504150390625
34,467,4,13,464, whole,3,0.046875,-0.06396484375
34,467,4,14,466, held,1,0.0419921875,0.009521484375
34,467,4,14,464, whole,3,0.005157470703125,-0.078826904296875
34,467,4,15,452, clothing,15,0.0189208984375,-0.0029296875
34,467,4,15,459, textiles,8,0.0172119140625,-0.003662109375
34,467,4,15,461, which,6,0.004241943359375,0.001007080078125
34,467,4,16,165, together,302,0.51953125,0.517547607421875
34,467,4,16,88,thing,379,0.007110595703125,0.006960868835449219
34,467,4,16,464, whole,3,1.800060272216797e-05,1.1205673217773438e-05
34,467,4,17,465, and,2,0.0654296875,0.009765625
34,467,4,17,466, held,1,0.031982421875,0.018310546875
34,467,4,18,465, and,2,0.03271484375,0.0230712890625
34,467,4,18,464, whole,3,0.0296630859375,0.0115966796875
34,467,4,19,165, together,302,0.0322265625,0.0076904296875
34,467,4,19,158, cut,309,0.0179443359375,0.00860595703125
34,467,4,19,459, textiles,8,0.000705718994140625,0.000232696533203125
34,467,4,20,266,".

",201,0.003814697265625,0.0018310546875
34,467,4,20,275, ..,192,0.0035552978515625,0.0017852783203125
34,467,4,20,460,",",7,0.00067901611328125,0.0002498626708984375
34,467,4,21,225, chosen,242,0.0010223388671875,-0.0001373291015625
34,467,4,21,306, better,161,0.000904083251953125,-0.000431060791015625
34,467,4,21,438, passages,29,0.000377655029296875,0.00019168853759765625
34,467,4,22,449,":

",18,0.039306640625,0.003662109375
34,467,4,22,453, consisted,14,0.03125,0.0040283203125
34,467,4,22,461, which,6,0.0203857421875,0.00628662109375
34,467,4,23,463, worn,4,0.031494140625,0.008056640625
34,467,4,23,464, whole,3,0.0279541015625,0.0001220703125
34,467,4,23,458,itted,9,0.02099609375,0.0113525390625
34,467,4,24,466, held,1,0.197265625,0.154541015625
34,467,4,24,465, and,2,0.06884765625,-0.06298828125
34,467,4,25,464, whole,3,0.034423828125,-0.049072265625
34,467,4,25,465, and,2,0.0157470703125,0.0
34,467,4,25,466, held,1,0.013427734375,0.00543212890625
34,467,4,26,466, held,1,0.0157470703125,-0.0521240234375
34,467,4,26,463, worn,4,0.00885009765625,-0.0059814453125
34,467,4,26,457, kn,10,0.00165557861328125,0.000396728515625
34,467,4,27,463, worn,4,0.06640625,-0.00732421875
34,467,4,27,465, and,2,0.060302734375,0.002685546875
34,467,4,27,464, whole,3,0.04443359375,0.0167236328125
34,467,4,28,465, and,2,0.00091552734375,-0.00095367431640625
34,467,4,28,460,",",7,0.0009002685546875,-0.002410888671875
34,467,4,29,99, was,368,0.000400543212890625,-0.002269744873046875
34,467,4,29,465, and,2,0.0003414154052734375,-0.0005168914794921875
34,467,4,29,452, clothing,15,0.00012969970703125,1.71661376953125e-05
34,467,4,30,463, worn,4,0.00091552734375,0.00029754638671875
34,467,4,30,465, and,2,0.000885009765625,1.1444091796875e-05
34,467,4,31,464, whole,3,0.072265625,0.037841796875
34,467,4,31,465, and,2,0.00787353515625,0.0042877197265625
34,467,5,0,463, worn,4,0.0225830078125,0.0059814453125
34,467,5,0,464, whole,3,0.0120849609375,0.00262451171875
34,467,5,1,465, and,2,0.01116943359375,-0.00555419921875
34,467,5,1,161,;,306,0.01043701171875,-0.0013427734375
34,467,5,1,449,":

",18,0.00860595703125,0.00164794921875
34,467,5,2,466, held,1,0.022705078125,-0.0030517578125
34,467,5,2,465, and,2,0.015625,-0.017578125
34,467,5,2,463, worn,4,0.011474609375,0.00225830078125
34,467,5,3,465, and,2,0.1455078125,-0.0419921875
34,467,5,3,464, whole,3,0.017333984375,0.0093994140625
34,467,5,4,464, whole,3,0.384765625,0.25
34,467,5,4,455, woven,12,0.0537109375,0.0308837890625
34,467,5,5,166, by,301,0.2060546875,0.1181640625
34,467,5,5,165, together,302,0.12353515625,0.095458984375
34,467,5,5,455, woven,12,0.001434326171875,0.0009746551513671875
34,467,5,6,464, whole,3,0.3203125,0.2451171875
34,467,5,6,465, and,2,0.042236328125,0.009765625
34,467,5,7,216, for,251,0.0137939453125,-0.00054931640625
34,467,5,7,257,address,210,0.01324462890625,0.00384521484375
34,467,5,7,448, clothes,19,0.00823974609375,0.0052947998046875
34,467,5,8,166, by,301,0.7421875,0.73046875
34,467,5,8,165, together,302,0.028564453125,-0.780029296875
34,467,5,8,434,Based,33,8.761882781982422e-06,5.245208740234375e-06
34,467,5,9,166, by,301,0.150390625,0.144744873046875
34,467,5,9,157, never,310,0.00933837890625,-0.00335693359375
34,467,5,9,455, woven,12,4.38690185546875e-05,2.3245811462402344e-05
34,467,5,10,166, by,301,0.6328125,0.62408447265625
34,467,5,10,165, together,302,0.03369140625,-0.80224609375
34,467,5,10,434,Based,33,6.794929504394531e-06,3.933906555175781e-06
34,467,5,11,166, by,301,0.359375,0.3472900390625
34,467,5,11,165, together,302,0.03125,-0.52734375
34,467,5,11,466, held,1,0.003387451171875,0.0009002685546875
34,467,5,12,463, worn,4,0.2294921875,-0.1591796875
34,467,5,12,464, whole,3,0.0830078125,0.0618896484375
34,467,5,13,466, held,1,0.279296875,0.1494140625
34,467,5,13,465, and,2,0.052490234375,-0.047607421875
34,467,5,14,466, held,1,0.1494140625,0.110107421875
34,467,5,14,465, and,2,0.0296630859375,0.000732421875
34,467,5,15,464, whole,3,0.046142578125,-0.114990234375
34,467,5,15,466, held,1,0.0390625,0.0260009765625
34,467,5,16,464, whole,3,0.12109375,-0.0283203125
34,467,5,16,463, worn,4,0.06689453125,0.03857421875
34,467,5,17,464, whole,3,0.059814453125,0.01220703125
34,467,5,17,455, woven,12,0.04443359375,0.03179931640625
34,467,5,17,459, textiles,8,0.039306640625,0.03338623046875
34,467,5,18,465, and,2,0.0296630859375,-0.0089111328125
34,467,5,18,204,.,263,0.0191650390625,0.011474609375
34,467,5,18,464, whole,3,0.015380859375,0.00531005859375
34,467,5,19,466, held,1,0.0810546875,-0.16796875
34,467,5,19,464, whole,3,0.0308837890625,0.01715087890625
34,467,5,20,464, whole,3,0.007537841796875,0.00189208984375
34,467,5,20,459, textiles,8,0.0028076171875,0.00067138671875
34,467,5,21,462, were,5,0.01007080078125,0.003509521484375
34,467,5,21,461, which,6,0.0089111328125,-0.00146484375
34,467,5,22,464, whole,3,0.01043701171875,-0.00299072265625
34,467,5,22,463, worn,4,0.006622314453125,-0.019256591796875
34,467,5,22,465, and,2,0.0064697265625,0.0010986328125
34,467,5,23,464, whole,3,0.009033203125,0.0029296875
34,467,5,23,463, worn,4,0.007354736328125,0.002685546875
34,467,5,23,457, kn,10,0.00537109375,0.0030670166015625
34,467,5,24,448, clothes,19,0.0198974609375,0.0072021484375
34,467,5,24,452, clothing,15,0.01513671875,0.003173828125
