step,query_position,query,token,shift,revisit,threshold,event,top1_probability,top2_margin,logit_entropy
101,635,",", turning,70.81946657423373,25.33588188374571,59.26461983297289,0,0.9977347254753113,6.125,
102,636, turning, occasionally,73.66748451847667,27.434877992681916,59.26461983297289,0,0.9994907975196838,8.125,
103,637, occasionally, to,62.80325070033338,20.68506706888516,59.26461983297289,0,0.8534451723098755,2.375,
104,638, to, brown,61.850322139573414,21.598563115888464,50.016507813472984,0,0.9998798966407776,10.0,
105,639, brown, evenly,59.0545745743191,18.451459791438694,50.016507813472984,0,0.9997978210449219,9.25,
106,640, evenly,".
",85.323177139894,37.10167445402992,50.016507813472984,0,0.5803861021995544,0.5,
107,641,".
",6,76.99180581540855,30.86384964352657,50.016507813472984,0,0.909578263759613,3.375,
108,642,6,.,67.14302874472271,25.84279525776951,48.50585535799807,0,0.9993098378181458,7.875,
109,643,., Alternatively,71.70917336166944,29.15828879159199,39.18696455611951,0,0.5674088597297668,1.5,
110,644, Alternatively,",",75.30489679061377,31.654119899532752,39.18696455611951,0,0.9979174137115479,6.75,
111,645,",", cook,61.30554296152616,19.25213466984276,39.18696455611951,0,0.5424972772598267,0.5,
112,646, cook, the,56.706628096316365,18.172469738129177,39.18696455611951,0,0.978489100933075,4.125,
113,647, the, brat,55.47653483637687,17.73620123175952,39.18696455611951,0,0.9917827248573303,4.875,
114,648, brat,w,81.96112962519152,38.06631954268013,36.32624966672967,1,0.9999179244041443,9.625,
115,649,w,urst,88.70714594713444,44.34455974736782,37.34283572619247,0,0.9999713897705078,11.25,
116,650,urst, in,100.84830582609266,52.3740854198557,39.63587959385205,0,0.4660554826259613,0.125,
117,651, in, the,61.11821727687996,21.6807319117655,46.35194116548979,0,0.8114110231399536,1.625,
118,652, the, beer,47.74846780590623,13.531593630330072,46.35194116548979,0,0.9412838220596313,3.625,
119,653, beer, mixture,63.50556227247553,22.09374746543228,46.35194116548979,0,0.9537990689277649,3.375,
120,654, mixture, on,46.91526313799754,11.335102922032926,46.35194116548979,0,0.7741060853004456,2.75,
121,655, on, the,62.21122649959894,22.37260318885101,46.35194116548979,0,0.8876152038574219,2.625,
122,656, the, st,49.20512156664216,14.973654798893026,46.35194116548979,0,0.8017528653144836,1.75,
123,657, st,ov,82.3883887667241,40.103339793153374,46.35194116548979,0,0.9999886155128479,12.0,
124,658,ov,et,72.30317786239779,33.53044996290585,46.35194116548979,0,0.9999961853027344,13.25,
125,659,et,op,99.41704494559656,56.9570954671466,46.35194116548979,1,1.0,14.75,
126,660,op, or,78.87951791394659,38.79266172950594,53.519837931678424,0,0.3266170024871826,0.375,
127,661, or, grill,79.16456820157293,37.36306212923271,53.519837931678424,0,0.7276133298873901,1.375,
128,662, grill,",",77.56595680599614,34.09784558596846,53.519837931678424,0,0.440045565366745,0.25,
129,663,",", then,74.78675545614246,31.74871542055393,53.519837931678424,0,0.57088702917099,1.125,
130,664, then, serve,51.26063213399297,14.074951827485268,53.519837931678424,0,0.7515941858291626,2.5,
131,665, serve, with,59.010781139841534,18.00186146199055,53.519837931678424,0,0.9895719289779663,5.0,
132,666, with, the,42.17854582646447,9.618040722717904,53.519837931678424,0,0.9972876906394958,6.75,
133,667, the, beer,45.10083795357289,12.480910052045893,44.31677871165168,0,0.9945332407951355,6.125,
134,668, beer, mixture,58.856659437560296,22.045956098848023,44.31677871165168,0,0.9997005462646484,9.5,
135,669, mixture, as,63.985742892042325,25.219811121107643,44.31677871165168,0,0.9983038306236267,7.25,
136,670, as, a,69.23615895788029,29.24472872987203,44.31677871165168,0,0.9999313354492188,10.125,
137,671, a, topping,55.88411495719123,19.241192251808656,44.31677871165168,0,0.9990715384483337,7.0,
138,672, topping, or,67.33479575444349,28.162785738609095,44.31677871165168,0,0.9904953837394714,5.125,
139,673, or, side,69.48424585865558,27.944609395506824,44.31677871165168,0,1.0,14.375,
140,674, side,".

",85.37325955059951,40.16404243066714,43.3337701639161,0,0.5944272875785828,0.625,
141,675,".

",Note,107.51648278398872,57.9950713618593,44.36230568978701,1,0.5344259738922119,2.125,
142,676,Note,:,82.83899156449371,39.87419623691041,44.62179966346518,0,0.8921181559562683,2.125,
143,677,:, The,71.63843908397486,32.002927519634326,44.62179966346518,0,0.24989201128482819,0.75,
144,678, The, optimal,50.15479380652445,16.44937005345032,44.62179966346518,0,0.21608373522758484,0.25,
145,679, optimal, method,47.454502508262735,14.942488460530527,44.62179966346518,0,0.5620190501213074,0.5,
146,680, method, is,65.88840154426728,28.28882554476938,44.62179966346518,0,0.44455382227897644,1.25,
147,681, is, not,52.81649963730398,18.14865798725389,44.62179966346518,0,0.6891007423400879,1.375,
148,682, not, explicitly,56.38403626334033,22.259147430078013,44.62179966346518,0,0.5449385046958923,1.125,
149,683, explicitly, stated,42.98310384459287,12.178674753048767,44.62179966346518,0,0.9283286929130554,3.25,
150,684, stated, in,55.935982035095925,20.615207445381653,44.62179966346518,0,0.8876693844795227,2.25,
151,685, in, the,52.952255965420655,17.413338944305615,44.62179966346518,0,0.9715968370437622,3.75,
152,686, the, given,57.88091381208348,22.165172477293467,44.62179966346518,0,0.6417700052261353,0.75,
153,687, given, passages,44.36095366580415,13.423352471796797,44.62179966346518,0,0.9999065399169922,9.875,
154,688, passages,",",82.76141292796788,41.395150182142906,44.62179966346518,0,0.6174502372741699,0.75,
155,689,",", so,76.96056039888242,35.72230981331181,45.54513047707201,0,0.5050297975540161,0.25,
156,690, so, both,55.325465011283114,19.683578432408062,45.54513047707201,0,0.3043946623802185,0.625,
157,691, both, methods,70.33827939577318,32.212409463950884,45.54513047707201,0,0.6119549870491028,1.625,
158,692, methods, are,76.5508439469387,37.897830154921955,40.25443472321853,0,0.9009055495262146,3.625,
159,693, are, provided,59.945892728648985,24.751568006506663,38.77216016172719,0,0.5531876087188721,1.125,
160,694, provided, as,56.84818159773097,23.615044043483497,38.77216016172719,0,0.4399901032447815,0.25,
161,695, as, alternatives,61.89135307579495,25.71223547411965,38.77216016172719,0,0.4410353899002075,0.625,
162,696, alternatives,.,73.18870999433719,33.804921856928125,38.77216016172719,0,0.9791872501373291,4.375,
163,697,.,<|eot_id|>,86.98003483295022,45.24682776232076,38.77216016172719,1,0.9786999821662903,4.5,
