step,layer,head,source_mass,dispersion,shift,peak_position,peak_passage,peak_context,peak_attention,gain_position,gain_passage,gain_context,previous_attention,attention,gain
53,0,14,0.2517242431640625,6.872449367715175,0.2218301460344887,231,3,"source to destination. (Recall that even in a ring, although two cable paths exist, messages can only",0.00946044921875,190,3,Mesh topology introduces the concept of routes. Unlike each of ,0.000453948974609375,0.0023193359375,0.001865386962890625
53,0,15,0.25840091705322266,6.738127746815722,0.05487564725295289,258,3,"Ns, most notably the Internet, employ mesh routing.",0.0230712890625,123,1,nching the main section of the transmitting medium.,0.011474609375,0.01275634765625,0.00128173828125
53,0,16,0.20146435499191284,5.729743142051534,0.06723461341551168,254,3,"e direction.) Some WANs, most notably the Internet, employ mesh routing.",0.01556396484375,254,3,"e direction.) Some WANs, most notably the Internet, employ mesh routing.",0.01373291015625,0.01556396484375,0.0018310546875
53,0,17,0.2450169324874878,6.43992388866279,0.1436111904463595,231,3,"source to destination. (Recall that even in a ring, although two cable paths exist, messages can only",0.01385498046875,231,3,"source to destination. (Recall that even in a ring, although two cable paths exist, messages can only",0.00909423828125,0.01385498046875,0.0047607421875
53,0,18,0.2639169692993164,5.524257277720304,0.05175939460664443,237,3,"hat even in a ring, although two cable paths exist, messages can only travel in one direction.) Some ",0.0203857421875,254,3,"e direction.) Some WANs, most notably the Internet, employ mesh routing.",0.0146484375,0.0174560546875,0.0028076171875
53,0,19,0.2820280194282532,5.656714518656211,0.06513636583573425,237,3,"hat even in a ring, although two cable paths exist, messages can only travel in one direction.) Some ",0.0213623046875,143,2," also difficult to troubleshoot. For these reasons, this type of topology is not used for large netwo",0.01312255859375,0.01611328125,0.00299072265625
53,0,20,0.31625914573669434,5.775782077906696,0.04993651089576035,204,3," of routes. Unlike each of the previous topologies, messages sent on a mesh network can take any of s",0.0164794921875,204,3," of routes. Unlike each of the previous topologies, messages sent on a mesh network can take any of s",0.012451171875,0.0164794921875,0.0040283203125
53,0,21,0.43747013807296753,5.406406717186903,0.09182933595164848,204,3," of routes. Unlike each of the previous topologies, messages sent on a mesh network can take any of s",0.0191650390625,218,3,esh network can take any of several possible paths from source to destination. (Recall that even in a rin,0.01007080078125,0.0146484375,0.00457763671875
53,0,22,0.3991518020629883,6.049965470135068,0.046000231246776026,249,3,"sages can only travel in one direction.) Some WANs, most notably the Internet, employ mesh routing.",0.02294921875,249,3,"sages can only travel in one direction.) Some WANs, most notably the Internet, employ mesh routing.",0.02099609375,0.02294921875,0.001953125
53,0,23,0.2507869005203247,6.857263150490292,0.1339031011873836,229,3,"s from source to destination. (Recall that even in a ring, although two cable paths exist, messages ca",0.00860595703125,229,3,"s from source to destination. (Recall that even in a ring, although two cable paths exist, messages ca",0.0042724609375,0.00860595703125,0.00433349609375
53,0,24,0.09876894950866699,5.968381314844289,0.41793987117517534,258,3,"Ns, most notably the Internet, employ mesh routing.",0.0086669921875,242,3,"gh two cable paths exist, messages can only travel in one direction.) Some WANs, most notably the Inter",0.000865936279296875,0.007781982421875,0.006916046142578125
53,0,25,0.06658065319061279,6.296277780947564,0.1306607694618583,258,3,"Ns, most notably the Internet, employ mesh routing.",0.0035400390625,234,3,"ination. (Recall that even in a ring, although two cable paths exist, messages can only travel in one dire",0.0001888275146484375,0.0003337860107421875,0.00014495849609375
53,0,26,0.08294075727462769,5.864765285081844,0.09502493093550238,258,3,"Ns, most notably the Internet, employ mesh routing.",0.00933837890625,242,3,"gh two cable paths exist, messages can only travel in one direction.) Some WANs, most notably the Inter",0.004791259765625,0.005584716796875,0.00079345703125
53,0,27,0.10301738977432251,6.36065101316433,0.08574123124758848,258,3,"Ns, most notably the Internet, employ mesh routing.",0.0093994140625,247,3,", messages can only travel in one direction.) Some WANs, most notably the Internet, employ mesh routing.",0.0001811981201171875,0.00025177001953125,7.05718994140625e-05
53,0,28,0.3604860305786133,5.44847864693069,0.1036819245069802,254,3,"e direction.) Some WANs, most notably the Internet, employ mesh routing.",0.036865234375,258,3,"Ns, most notably the Internet, employ mesh routing.",0.00750732421875,0.0113525390625,0.00384521484375
53,0,29,0.22065097093582153,2.7649026852962524,0.29193329282873987,143,2," also difficult to troubleshoot. For these reasons, this type of topology is not used for large netwo",0.07275390625,143,2," also difficult to troubleshoot. For these reasons, this type of topology is not used for large netwo",0.00860595703125,0.07275390625,0.06414794921875
53,0,30,0.05804884433746338,3.911382362655728,0.11844464817355181,231,3,"source to destination. (Recall that even in a ring, although two cable paths exist, messages can only",0.00860595703125,92,1,medium that has two endpoints the Bus is Linear. 2  Distributed Bus: If all network nodes are connect,0.000911712646484375,0.00147247314453125,0.000560760498046875
53,0,31,0.001478433609008789,2.9219780994576747,0.059834819268781515,143,2," also difficult to troubleshoot. For these reasons, this type of topology is not used for large netwo",0.0002956390380859375,89,1,on medium that has two endpoints the Bus is Linear. 2  Distributed Bus: If all network nodes are conn,5.960464477539063e-08,5.960464477539063e-08,0.0
53,1,0,0.002392709255218506,6.703743798610167,0.2753053591300391,146,2,"cult to troubleshoot. For these reasons, this type of topology is not used for large networks, such as ",8.153915405273438e-05,191,3,Mesh topology introduces the concept of routes. Unlike each of the previou,5.1021575927734375e-05,7.867813110351562e-05,2.765655517578125e-05
53,1,1,0.004567980766296387,6.035639119699883,0.44052086497205944,191,3,Mesh topology introduces the concept of routes. Unlike each of the previou,0.0004863739013671875,191,3,Mesh topology introduces the concept of routes. Unlike each of the previou,6.628036499023438e-05,0.0004863739013671875,0.0004200935363769531
53,1,2,0.0717310905456543,7.3549296753130555,0.09614094524822835,258,3,"Ns, most notably the Internet, employ mesh routing.",0.00133514404296875,252,3," travel in one direction.) Some WANs, most notably the Internet, employ mesh routing.",0.0002727508544921875,0.00055694580078125,0.0002841949462890625
53,1,3,0.004525363445281982,6.445065958639519,0.26290603710951294,146,2,"cult to troubleshoot. For these reasons, this type of topology is not used for large networks, such as ",0.00022029876708984375,215,3,"s, messages sent on a mesh network can take any of several possible paths from source to destination. (Recal",2.658367156982422e-05,0.00016117095947265625,0.00013458728790283203
53,1,4,0.008821725845336914,6.397571688228526,0.2979791808026557,191,3,Mesh topology introduces the concept of routes. Unlike each of the previou,0.00052642822265625,191,3,Mesh topology introduces the concept of routes. Unlike each of the previou,0.00011205673217773438,0.00052642822265625,0.0004143714904785156
53,1,5,0.005245983600616455,5.907745296662599,0.5480737854034872,221,3," take any of several possible paths from source to destination. (Recall that even in a ring, although two cable ",0.000514984130859375,221,3," take any of several possible paths from source to destination. (Recall that even in a ring, although two cable ",7.271766662597656e-06,0.000514984130859375,0.0005077123641967773
53,1,6,0.007829129695892334,6.638567769123278,0.38132552047893065,182,2, connected to a central hub using a point-to-point connection,0.000484466552734375,182,2, connected to a central hub using a point-to-point connection,0.00011348724365234375,0.000484466552734375,0.00037097930908203125
53,1,7,0.04000437259674072,6.972695590958423,0.190082608866678,116,1,t has more than two endpoints created by branching the main section of the transmitting medium.,0.00124359130859375,116,1,t has more than two endpoints created by branching the main section of the transmitting medium.,0.00035858154296875,0.00124359130859375,0.000885009765625
53,1,8,0.008595883846282959,6.888712266334641,0.08025835774825159,258,3,"Ns, most notably the Internet, employ mesh routing.",0.00086212158203125,256,3,"ion.) Some WANs, most notably the Internet, employ mesh routing.",0.000213623046875,0.000255584716796875,4.1961669921875e-05
53,1,9,0.14630508422851562,7.317791136290383,0.051992248314637626,258,3,"Ns, most notably the Internet, employ mesh routing.",0.00604248046875,258,3,"Ns, most notably the Internet, employ mesh routing.",0.005615234375,0.00604248046875,0.00042724609375
53,1,10,0.008422374725341797,7.197999166615543,0.05939468884068888,258,3,"Ns, most notably the Internet, employ mesh routing.",0.0004825592041015625,89,1,on medium that has two endpoints the Bus is Linear. 2  Distributed Bus: If all network nodes are conn,0.0001316070556640625,0.0001468658447265625,1.52587890625e-05
53,1,11,0.013886630535125732,6.766195405526827,0.1698680839228686,258,3,"Ns, most notably the Internet, employ mesh routing.",0.00118255615234375,89,1,on medium that has two endpoints the Bus is Linear. 2  Distributed Bus: If all network nodes are conn,0.000453948974609375,0.000614166259765625,0.00016021728515625
53,1,12,0.08627533912658691,6.951810007098362,0.11340303731552961,245,3,"s exist, messages can only travel in one direction.) Some WANs, most notably the Internet, employ mesh",0.002777099609375,137,2,"This type of network is also difficult to troubleshoot. For these reasons, this type of topology ",0.000667572021484375,0.00159454345703125,0.000926971435546875
53,1,13,0.014391303062438965,5.829724719006937,0.33541979681194195,200,3,"y introduces the concept of routes. Unlike each of the previous topologies, messages sent on a mesh netw",0.00107574462890625,208,3," each of the previous topologies, messages sent on a mesh network can take any of several possible pat",0.00018405914306640625,0.0005950927734375,0.00041103363037109375
53,1,14,0.053200721740722656,6.570355935933217,0.1824175127176958,208,3," each of the previous topologies, messages sent on a mesh network can take any of several possible pat",0.00171661376953125,222,3," several possible paths from source to destination. (Recall that even in a ring, although two cable p",0.00019073486328125,0.00054931640625,0.00035858154296875
53,1,15,0.013052761554718018,6.110826669814131,0.2663472043447127,231,3,"source to destination. (Recall that even in a ring, although two cable paths exist, messages can only",0.00083160400390625,231,3,"source to destination. (Recall that even in a ring, although two cable paths exist, messages can only",0.0006103515625,0.00083160400390625,0.00022125244140625
53,1,16,0.0018507838249206543,5.768020360378984,0.41761327410314847,258,3,"Ns, most notably the Internet, employ mesh routing.",0.00019073486328125,106,1,work nodes are connected to a combine transmission medium that has more than two endpoints created by branc,3.075599670410156e-05,9.298324584960938e-05,6.222724914550781e-05
53,1,17,0.0014438033103942871,5.498697695573313,0.39009282057850825,97,1,ndpoints the Bus is Linear. 2  Distributed Bus: If all network nodes are connected to a combine transmis,0.00022220611572265625,100,1,s Linear. 2  Distributed Bus: If all network nodes are connected to a combine transmission medium that h,2.8967857360839844e-05,0.00012302398681640625,9.40561294555664e-05
53,1,18,0.0012974739074707031,5.204149388194976,0.7212484451331833,144,2,"also difficult to troubleshoot. For these reasons, this type of topology is not used for large networks, ",0.00012493133544921875,258,3,"Ns, most notably the Internet, employ mesh routing.",1.4662742614746094e-05,0.00011014938354492188,9.548664093017578e-05
53,1,19,0.0021413564682006836,6.670287947492932,0.1874464999106649,97,1,ndpoints the Bus is Linear. 2  Distributed Bus: If all network nodes are connected to a combine transmis,0.0001087188720703125,97,1,ndpoints the Bus is Linear. 2  Distributed Bus: If all network nodes are connected to a combine transmis,8.726119995117188e-05,0.0001087188720703125,2.1457672119140625e-05
53,1,20,0.0021470189094543457,5.445767987676344,0.6035846705742985,137,2,"This type of network is also difficult to troubleshoot. For these reasons, this type of topology ",0.0002155303955078125,137,2,"This type of network is also difficult to troubleshoot. For these reasons, this type of topology ",4.8160552978515625e-05,0.0002155303955078125,0.00016736984252929688
53,1,21,0.00176316499710083,5.614427702949323,0.5404272316651499,144,2,"also difficult to troubleshoot. For these reasons, this type of topology is not used for large networks, ",0.0001373291015625,88,1,nsmission medium that has two endpoints the Bus is Linear. 2  Distributed Bus: If all network nodes are con,5.543231964111328e-06,0.00011396408081054688,0.00010842084884643555
53,1,22,0.10564756393432617,7.291914233026659,0.1696993913028585,258,3,"Ns, most notably the Internet, employ mesh routing.",0.003631591796875,258,3,"Ns, most notably the Internet, employ mesh routing.",0.002593994140625,0.003631591796875,0.00103759765625
53,1,23,0.10920333862304688,4.9317418417615775,0.8076270661433088,208,3," each of the previous topologies, messages sent on a mesh network can take any of several possible pat",0.014892578125,208,3," each of the previous topologies, messages sent on a mesh network can take any of several possible pat",0.00061798095703125,0.014892578125,0.01427459716796875
53,1,24,0.003363490104675293,5.6424247404788375,0.32635144958812834,258,3,"Ns, most notably the Internet, employ mesh routing.",0.000476837158203125,99,1, Bus is Linear. 2  Distributed Bus: If all network nodes are connected to a combine transmission medium th,9.870529174804688e-05,0.0001983642578125,9.965896606445312e-05
53,1,25,0.022185981273651123,6.2596090733034595,0.18744295105954584,89,1,on medium that has two endpoints the Bus is Linear. 2  Distributed Bus: If all network nodes are conn,0.00160980224609375,139,2," type of network is also difficult to troubleshoot. For these reasons, this type of topology is not u",0.0004558563232421875,0.001068115234375,0.0006122589111328125
53,1,26,0.0038518905639648438,6.079008367591366,0.34505150412670504,89,1,on medium that has two endpoints the Bus is Linear. 2  Distributed Bus: If all network nodes are conn,0.0003681182861328125,222,3," several possible paths from source to destination. (Recall that even in a ring, although two cable p",0.00013065338134765625,0.0002613067626953125,0.00013065338134765625
53,1,27,0.01446908712387085,5.416046890506266,0.26689333571521373,89,1,on medium that has two endpoints the Bus is Linear. 2  Distributed Bus: If all network nodes are conn,0.002197265625,222,3," several possible paths from source to destination. (Recall that even in a ring, although two cable p",0.0008544921875,0.00185394287109375,0.00099945068359375
53,1,28,0.18329477310180664,6.945281270610178,0.21314628979195507,191,3,Mesh topology introduces the concept of routes. Unlike each of the previou,0.006988525390625,191,3,Mesh topology introduces the concept of routes. Unlike each of the previou,0.0036163330078125,0.006988525390625,0.0033721923828125
53,1,29,0.10218203067779541,6.521187925031808,0.08969132089238079,258,3,"Ns, most notably the Internet, employ mesh routing.",0.00811767578125,246,3,"exist, messages can only travel in one direction.) Some WANs, most notably the Internet, employ mesh rout",0.00091552734375,0.00171661376953125,0.00080108642578125
53,1,30,0.025457382202148438,6.528183367421548,0.24924108941246584,258,3,"Ns, most notably the Internet, employ mesh routing.",0.001708984375,258,3,"Ns, most notably the Internet, employ mesh routing.",0.000972747802734375,0.001708984375,0.000736236572265625
53,1,31,0.0967714786529541,6.564176477067897,0.22684849984331718,85,1,combine transmission medium that has two endpoints the Bus is Linear. 2  Distributed Bus: If all network,0.00421142578125,192,3,Mesh topology introduces the concept of routes. Unlike each of the previous to,0.00194549560546875,0.0032958984375,0.00135040283203125
53,2,0,0.0016080737113952637,6.028570361409523,0.31237281784729976,78,1,inear Bus: If all network nodes are connected to a combine transmission medium that has two endpoints the Bu,0.0002956390380859375,78,1,inear Bus: If all network nodes are connected to a combine transmission medium that has two endpoints the Bu,0.00016117095947265625,0.0002956390380859375,0.00013446807861328125
53,2,1,0.009564816951751709,6.625035649409452,0.20351064608258104,68,1,1 Linear Bus: If all network nodes are connected to a combine ,0.000507354736328125,191,3,Mesh topology introduces the concept of routes. Unlike each of the previou,0.00020694732666015625,0.000316619873046875,0.00010967254638671875
53,2,2,0.002139747142791748,5.5952993589454305,0.3437188566585199,78,1,inear Bus: If all network nodes are connected to a combine transmission medium that has two endpoints the Bu,0.0003528594970703125,78,1,inear Bus: If all network nodes are connected to a combine transmission medium that has two endpoints the Bu,0.0001583099365234375,0.0003528594970703125,0.000194549560546875
53,2,3,0.018067359924316406,6.379227622591511,0.24189410945630266,68,1,1 Linear Bus: If all network nodes are connected to a combine ,0.0018157958984375,68,1,1 Linear Bus: If all network nodes are connected to a combine ,0.00130462646484375,0.0018157958984375,0.00051116943359375
53,2,4,0.013145983219146729,6.635953416769421,0.08668082615668507,258,3,"Ns, most notably the Internet, employ mesh routing.",0.000965118408203125,153,2,"asons, this type of topology is not used for large networks, such as those covering an entire building. Star.",0.0001678466796875,0.00017261505126953125,4.76837158203125e-06
53,2,5,0.05079543590545654,6.892220290130427,0.1769579808753484,209,3,"ach of the previous topologies, messages sent on a mesh network can take any of several possible paths fr",0.00152587890625,216,3,ges sent on a mesh network can take any of several possible paths from source to destination. (Recall that ev,0.000141143798828125,0.000362396240234375,0.00022125244140625
53,2,6,0.09486985206604004,7.122326631024986,0.09687623162980914,258,3,"Ns, most notably the Internet, employ mesh routing.",0.0030517578125,234,3,"ination. (Recall that even in a ring, although two cable paths exist, messages can only travel in one dire",0.000743865966796875,0.00119781494140625,0.000453948974609375
53,2,7,0.0030528903007507324,6.24288092029669,0.2839445233460876,221,3," take any of several possible paths from source to destination. (Recall that even in a ring, although two cable ",0.0002288818359375,221,3," take any of several possible paths from source to destination. (Recall that even in a ring, although two cable ",7.62939453125e-05,0.0002288818359375,0.000152587890625
53,2,8,0.0013704299926757812,6.180366925683751,0.26440841254387026,205,3,"of routes. Unlike each of the previous topologies, messages sent on a mesh network can take any of several po",8.440017700195312e-05,215,3,"s, messages sent on a mesh network can take any of several possible paths from source to destination. (Recal",1.800060272216797e-05,4.38690185546875e-05,2.586841583251953e-05
53,2,9,0.0028429031372070312,5.826252887196867,0.2716409159046282,191,3,Mesh topology introduces the concept of routes. Unlike each of the previou,0.0003376007080078125,191,3,Mesh topology introduces the concept of routes. Unlike each of the previou,0.00017547607421875,0.0003376007080078125,0.0001621246337890625
53,2,10,0.011038422584533691,6.491456824807913,0.19422406154718458,191,3,Mesh topology introduces the concept of routes. Unlike each of the previou,0.000659942626953125,258,3,"Ns, most notably the Internet, employ mesh routing.",0.0002765655517578125,0.000514984130859375,0.0002384185791015625
53,2,11,0.0022251009941101074,6.360456950089641,0.27203039925882616,115,1,medium that has more than two endpoints created by branching the main section of the transmitting medium.,9.775161743164062e-05,242,3,"gh two cable paths exist, messages can only travel in one direction.) Some WANs, most notably the Inter",4.982948303222656e-05,6.341934204101562e-05,1.3589859008789062e-05
53,2,12,0.012169718742370605,2.002235042352386,0.8338357056927257,78,1,inear Bus: If all network nodes are connected to a combine transmission medium that has two endpoints the Bu,0.00689697265625,78,1,inear Bus: If all network nodes are connected to a combine transmission medium that has two endpoints the Bu,0.000354766845703125,0.00689697265625,0.006542205810546875
53,2,13,0.003929316997528076,5.600032868898432,0.562390695415608,78,1,inear Bus: If all network nodes are connected to a combine transmission medium that has two endpoints the Bu,0.00070953369140625,78,1,inear Bus: If all network nodes are connected to a combine transmission medium that has two endpoints the Bu,0.000141143798828125,0.00070953369140625,0.000568389892578125
53,2,14,0.13259577751159668,5.736077685108463,0.3617228284436914,78,1,inear Bus: If all network nodes are connected to a combine transmission medium that has two endpoints the Bu,0.0181884765625,78,1,inear Bus: If all network nodes are connected to a combine transmission medium that has two endpoints the Bu,0.006622314453125,0.0181884765625,0.011566162109375
53,2,15,0.15979403257369995,3.4910441734029827,0.7781751172554436,77,1, Linear Bus: If all network nodes are connected to a combine transmission medium that has two endpoint,0.056640625,77,1, Linear Bus: If all network nodes are connected to a combine transmission medium that has two endpoint,0.00555419921875,0.056640625,0.05108642578125
53,2,16,0.001126706600189209,6.225196535676613,0.19064293226439474,164,2,"s, such as those covering an entire building. Star. In star topology, each computer is connected to a",0.0001068115234375,78,1,inear Bus: If all network nodes are connected to a combine transmission medium that has two endpoints the Bu,5.4836273193359375e-06,1.8596649169921875e-05,1.3113021850585938e-05
53,2,17,0.005432844161987305,6.508571524152345,0.29343690952155066,107,1,des are connected to a combine transmission medium that has more than two endpoints created by branching ,0.0002307891845703125,115,1,medium that has more than two endpoints created by branching the main section of the transmitting medium.,7.82012939453125e-05,0.000209808349609375,0.0001316070556640625
53,2,18,0.002799391746520996,6.387353757443252,0.2602461160996856,170,2,"g an entire building. Star. In star topology, each computer is connected to a central hub using a point-to-po",0.00011587142944335938,115,1,medium that has more than two endpoints created by branching the main section of the transmitting medium.,3.409385681152344e-05,8.487701416015625e-05,5.078315734863281e-05
53,2,19,0.13146281242370605,7.098031203967482,0.0951156710033225,247,3,", messages can only travel in one direction.) Some WANs, most notably the Internet, employ mesh routing.",0.0028076171875,215,3,"s, messages sent on a mesh network can take any of several possible paths from source to destination. (Recal",0.00225830078125,0.0027618408203125,0.0005035400390625
53,2,20,0.07628196477890015,3.0584702521912996,0.9525007538185932,78,1,inear Bus: If all network nodes are connected to a combine transmission medium that has two endpoints the Bu,0.0269775390625,78,1,inear Bus: If all network nodes are connected to a combine transmission medium that has two endpoints the Bu,0.00145721435546875,0.0269775390625,0.02552032470703125
53,2,21,0.4912167191505432,1.2060757380115372,0.9901100125090192,78,1,inear Bus: If all network nodes are connected to a combine transmission medium that has two endpoints the Bu,0.330078125,78,1,inear Bus: If all network nodes are connected to a combine transmission medium that has two endpoints the Bu,0.00157928466796875,0.330078125,0.32849884033203125
53,2,22,0.48871076107025146,1.6550966293064022,0.990233441014523,78,1,inear Bus: If all network nodes are connected to a combine transmission medium that has two endpoints the Bu,0.205078125,78,1,inear Bus: If all network nodes are connected to a combine transmission medium that has two endpoints the Bu,0.0018157958984375,0.205078125,0.2032623291015625
53,2,23,0.1796250343322754,2.3805088570182513,0.9686096763683257,78,1,inear Bus: If all network nodes are connected to a combine transmission medium that has two endpoints the Bu,0.05810546875,78,1,inear Bus: If all network nodes are connected to a combine transmission medium that has two endpoints the Bu,0.00145721435546875,0.05810546875,0.05664825439453125
53,2,24,0.0029540061950683594,6.671839783293747,0.24856675429064412,189,3,Mesh topology introduces the concept of routes. Unlike,0.000148773193359375,189,3,Mesh topology introduces the concept of routes. Unlike,5.936622619628906e-05,0.000148773193359375,8.940696716308594e-05
53,2,25,0.04573047161102295,3.459462554804363,0.8619185487487067,209,3,"ach of the previous topologies, messages sent on a mesh network can take any of several possible paths fr",0.0111083984375,209,3,"ach of the previous topologies, messages sent on a mesh network can take any of several possible paths fr",0.00051116943359375,0.0111083984375,0.01059722900390625
53,2,26,0.0026221275329589844,3.999394940477315,0.6935590580894813,104,1,buted Bus: If all network nodes are connected to a combine transmission medium that has more than two endpoi,0.000514984130859375,209,3,"ach of the previous topologies, messages sent on a mesh network can take any of several possible paths fr",0.00010156631469726562,0.000514984130859375,0.0004134178161621094
53,2,27,0.0011646151542663574,4.751782029225235,0.5903105826476973,230,3,"from source to destination. (Recall that even in a ring, although two cable paths exist, messages can onl",0.00038909912109375,230,3,"from source to destination. (Recall that even in a ring, although two cable paths exist, messages can onl",6.29425048828125e-05,0.00038909912109375,0.0003261566162109375
53,2,28,0.003180205821990967,5.685900828609948,0.25193557617608664,191,3,Mesh topology introduces the concept of routes. Unlike each of the previou,0.0006103515625,195,3,"Mesh topology introduces the concept of routes. Unlike each of the previous topologies, messages",0.000156402587890625,0.00018596649169921875,2.956390380859375e-05
53,2,29,0.0035141706466674805,6.56877224118992,0.27128026209515926,191,3,Mesh topology introduces the concept of routes. Unlike each of the previou,0.0002460479736328125,180,2,mputer is connected to a central hub using a point-to-point connection,3.933906555175781e-05,0.00011968612670898438,8.034706115722656e-05
53,2,30,0.0044176578521728516,5.9110761374964715,0.2002044858131362,191,3,Mesh topology introduces the concept of routes. Unlike each of the previou,0.0004520416259765625,258,3,"Ns, most notably the Internet, employ mesh routing.",3.695487976074219e-05,9.202957153320312e-05,5.507469177246094e-05
53,2,31,0.005399346351623535,5.930836984841347,0.3751577306582717,219,3,"etwork can take any of several possible paths from source to destination. (Recall that even in a ring, alth",0.0005950927734375,219,3,"etwork can take any of several possible paths from source to destination. (Recall that even in a ring, alth",4.57763671875e-05,0.0005950927734375,0.00054931640625
53,3,0,0.12412452697753906,6.9656391135236175,0.43782214844214995,258,3,"Ns, most notably the Internet, employ mesh routing.",0.0033416748046875,258,3,"Ns, most notably the Internet, employ mesh routing.",0.000392913818359375,0.0033416748046875,0.002948760986328125
53,3,1,0.11243188381195068,5.889402432179168,0.2196478136078197,164,2,"s, such as those covering an entire building. Star. In star topology, each computer is connected to a",0.01336669921875,164,2,"s, such as those covering an entire building. Star. In star topology, each computer is connected to a",0.0025634765625,0.01336669921875,0.01080322265625
53,3,2,0.02988135814666748,5.842740063456226,0.29145288201745595,138,2,"This type of network is also difficult to troubleshoot. For these reasons, this type of topology is not ",0.0025482177734375,216,3,ges sent on a mesh network can take any of several possible paths from source to destination. (Recall that ev,0.001129150390625,0.002471923828125,0.0013427734375
53,3,3,0.006490945816040039,6.360475914153326,0.3554944568502162,258,3,"Ns, most notably the Internet, employ mesh routing.",0.000545501708984375,258,3,"Ns, most notably the Internet, employ mesh routing.",0.000125885009765625,0.000545501708984375,0.00041961669921875
53,3,4,0.0004917383193969727,6.086545581409163,0.4837005123915089,137,2,"This type of network is also difficult to troubleshoot. For these reasons, this type of topology ",4.744529724121094e-05,115,1,medium that has more than two endpoints created by branching the main section of the transmitting medium.,3.2782554626464844e-06,2.384185791015625e-05,2.0563602447509766e-05
