step,layer,head,source_mass,dispersion,shift,peak_position,peak_passage,peak_context,peak_attention,gain_position,gain_passage,gain_context,previous_attention,attention,gain
17,0,10,0.28908073902130127,6.964483739701466,0.17912296968718652,394,3,p. On their cap they tied a folded piece of cloth. Inca Tunic,0.01544189453125,376,3,ered up to ankle. Men wore a cloak over the tunic. Both men and women used cap. On their cap they tied a ,0.0004863739013671875,0.007293701171875,0.0068073272705078125
17,0,11,0.23367565870285034,7.466169735159919,0.5753109916219171,380,3,en wore a cloak over the tunic. Both men and women used cap. On their cap they tied a folded piece of clo,0.006072998046875,376,3,ered up to ankle. Men wore a cloak over the tunic. Both men and women used cap. On their cap they tied a ,0.0003528594970703125,0.005706787109375,0.0053539276123046875
17,0,12,0.5302205085754395,7.44037276778326,0.14491850009174606,393,3,ap. On their cap they tied a folded piece of cloth. Inca Tunic,0.0128173828125,356,3,"hed up to their knee. The women wore skirt. Skirts were usually full length, which covered up to ankle. M",0.0013885498046875,0.0029296875,0.0015411376953125
17,0,13,0.620018720626831,7.153660594618302,0.14027216397886744,366,3,"ere usually full length, which covered up to ankle. Men wore a cloak over the tunic. Both men and wom",0.01202392578125,241,2,e ones who prepared clothes for Sapa Inca. So they had to remain busy on this purpose. Only the Inca cou,0.001129150390625,0.00469970703125,0.003570556640625
17,0,14,0.4800863265991211,7.588826379631398,0.24543521077539257,378,3,o ankle. Men wore a cloak over the tunic. Both men and women used cap. On their cap they tied a folded p,0.01129150390625,272,3,Inca Clothing .. During Inca period clothing was an ,0.000644683837890625,0.0028076171875,0.002162933349609375
17,0,15,0.4875006675720215,7.584447785827186,0.10884487268372829,133,1, and Professor O’Toole also says that the clothing […],0.0250244140625,69,1,2 Pingbacks 1  ». […] [2] http://www.discover-peru.org/inca-textile-and,0.0068359375,0.0101318359375,0.0032958984375
17,0,16,0.34696292877197266,6.8076186397202765,0.1209466597621223,360,3," women wore skirt. Skirts were usually full length, which covered up to ankle. Men wore a cloak over ",0.0157470703125,382,3, cloak over the tunic. Both men and women used cap. On their cap they tied a folded piece of cloth. I,0.007293701171875,0.01190185546875,0.004608154296875
17,0,17,0.33815431594848633,7.26045849619271,0.1651340209195877,393,3,ap. On their cap they tied a folded piece of cloth. Inca Tunic,0.01416015625,382,3, cloak over the tunic. Both men and women used cap. On their cap they tied a folded piece of cloth. I,0.00799560546875,0.01287841796875,0.0048828125
17,0,18,0.3579941987991333,6.645852506842433,0.07620092293822506,360,3," women wore skirt. Skirts were usually full length, which covered up to ankle. Men wore a cloak over ",0.015869140625,382,3, cloak over the tunic. Both men and women used cap. On their cap they tied a folded piece of cloth. I,0.00927734375,0.0123291015625,0.0030517578125
17,0,19,0.4732952117919922,6.776891375723148,0.09416838789681871,360,3," women wore skirt. Skirts were usually full length, which covered up to ankle. Men wore a cloak over ",0.021484375,360,3," women wore skirt. Skirts were usually full length, which covered up to ankle. Men wore a cloak over ",0.0157470703125,0.021484375,0.0057373046875
17,0,20,0.45458805561065674,7.002159776294182,0.08735803541219385,391,3,en used cap. On their cap they tied a folded piece of cloth. Inca Tunic,0.0120849609375,391,3,en used cap. On their cap they tied a folded piece of cloth. Inca Tunic,0.00848388671875,0.0120849609375,0.00360107421875
17,0,21,0.5737172365188599,6.298057498364155,0.11136413416259493,208,2,"fterwards the worn clothes were burnt. So you know, they need to supply lots of cloth for Sapa Inca. ",0.0213623046875,208,2,"fterwards the worn clothes were burnt. So you know, they need to supply lots of cloth for Sapa Inca. ",0.01397705078125,0.0213623046875,0.00738525390625
17,0,22,0.5562175512313843,7.265142701250751,0.12614777811350683,360,3," women wore skirt. Skirts were usually full length, which covered up to ankle. Men wore a cloak over ",0.0181884765625,156,2,"knitted textiles, and these were always worn whole, never cut or tailored; they were held together by",0.0086669921875,0.01483154296875,0.00616455078125
17,0,23,0.350727915763855,7.604138038435377,0.2622876443288352,342,3,e tunics. The length of the tunic were a bit long. It reached up to their knee. The women wore skirt. S,0.006256103515625,342,3,e tunics. The length of the tunic were a bit long. It reached up to their knee. The women wore skirt. S,0.0021820068359375,0.006256103515625,0.0040740966796875
17,0,24,0.25926071405410767,6.5897766642064814,0.23220093685195947,345,3,length of the tunic were a bit long. It reached up to their knee. The women wore skirt. Skirts were usu,0.01116943359375,345,3,length of the tunic were a bit long. It reached up to their knee. The women wore skirt. Skirts were usu,0.00408935546875,0.01116943359375,0.007080078125
17,0,25,0.26756519079208374,6.9641587269761835,0.0834191745644391,378,3,o ankle. Men wore a cloak over the tunic. Both men and women used cap. On their cap they tied a folded p,0.01092529296875,396,3, their cap they tied a folded piece of cloth. Inca Tunic,0.003997802734375,0.0054931640625,0.001495361328125
17,0,26,0.23182421922683716,6.651696532123282,0.12140376128954891,391,3,en used cap. On their cap they tied a folded piece of cloth. Inca Tunic,0.011474609375,394,3,p. On their cap they tied a folded piece of cloth. Inca Tunic,0.00543212890625,0.00909423828125,0.003662109375
17,0,27,0.3075970411300659,7.254079375054649,0.13364679987372854,391,3,en used cap. On their cap they tied a folded piece of cloth. Inca Tunic,0.00946044921875,393,3,ap. On their cap they tied a folded piece of cloth. Inca Tunic,0.005218505859375,0.00714111328125,0.001922607421875
17,0,28,0.4501152038574219,6.425892858017596,0.14841270443910237,360,3," women wore skirt. Skirts were usually full length, which covered up to ankle. Men wore a cloak over ",0.05224609375,360,3," women wore skirt. Skirts were usually full length, which covered up to ankle. Men wore a cloak over ",0.029052734375,0.05224609375,0.023193359375
17,0,29,0.06054282188415527,3.073195218550705,0.3421011698280065,360,3," women wore skirt. Skirts were usually full length, which covered up to ankle. Men wore a cloak over ",0.0228271484375,360,3," women wore skirt. Skirts were usually full length, which covered up to ankle. Men wore a cloak over ",0.01129150390625,0.0228271484375,0.01153564453125
17,0,30,0.10263466835021973,4.562929634881481,0.1902586324741091,149,2," everywhere consisted of woven or knitted textiles, and these were always worn whole, never cut or ta",0.0167236328125,156,2,"knitted textiles, and these were always worn whole, never cut or tailored; they were held together by",0.00946044921875,0.01226806640625,0.0028076171875
17,0,31,0.0019446015357971191,1.9165741752357603,0.0894562416879794,149,2," everywhere consisted of woven or knitted textiles, and these were always worn whole, never cut or ta",0.00075531005859375,266,2,dress with his special fringe of gold and feathers.,1.1920928955078125e-07,5.960464477539063e-08,-5.960464477539063e-08
17,1,0,0.008046627044677734,6.71398707146637,0.20961202913330182,78,1,2 Pingbacks 1  ». […] [2] http://www.discover-peru.org/inca-textile-and-clothing/ […] […] 2  the ri,0.000576019287109375,88,1, http://www.discover-peru.org/inca-textile-and-clothing/ […] […] 2  the richest colors and was delicately,0.00011920928955078125,0.000240325927734375,0.00012111663818359375
17,1,1,0.011372089385986328,7.175316904644715,0.22681916135132985,204,2," only once. Afterwards the worn clothes were burnt. So you know, they need to supply lots of cloth fo",0.000644683837890625,202,2,"h cloth for only once. Afterwards the worn clothes were burnt. So you know, they need to supply lots of c",5.412101745605469e-05,0.00025177001953125,0.0001976490020751953
17,1,2,0.11835145950317383,8.158124608409906,0.07554153060227384,275,3,Inca Clothing .. During Inca period clothing was an important aspe,0.00140380859375,108,1,"delicately embroidered with gold and silver thread”, according to this article on Inca textile and clo",0.0008392333984375,0.00131988525390625,0.00048065185546875
17,1,3,0.0096321702003479,5.847642170772369,0.4459906072197719,78,1,2 Pingbacks 1  ». […] [2] http://www.discover-peru.org/inca-textile-and-clothing/ […] […] 2  the ri,0.0011444091796875,78,1,2 Pingbacks 1  ». […] [2] http://www.discover-peru.org/inca-textile-and-clothing/ […] […] 2  the ri,0.00014400482177734375,0.0011444091796875,0.0010004043579101562
17,1,4,0.009631514549255371,6.949193547032666,0.5220987437533441,87,1,2] http://www.discover-peru.org/inca-textile-and-clothing/ […] […] 2  the richest colors and was delic,0.000457763671875,289,3,clothing was an important aspect in their society. Incas wore clothes according to their position in the,2.7060508728027344e-05,0.000335693359375,0.00030863285064697266
17,1,5,0.005725681781768799,7.097741606011673,0.3917661345774664,218,2," you know, they need to supply lots of cloth for Sapa Inca. As you know chosen women were the ones who ",0.0003757476806640625,218,2," you know, they need to supply lots of cloth for Sapa Inca. As you know chosen women were the ones who ",0.0002727508544921875,0.0003757476806640625,0.000102996826171875
17,1,6,0.007796168327331543,7.1465013738112395,0.3296830793171476,250,2,. So they had to remain busy on this purpose. Only the Inca could wear a headdress with his special frin,0.00040435791015625,149,2," everywhere consisted of woven or knitted textiles, and these were always worn whole, never cut or ta",0.00010013580322265625,0.0002689361572265625,0.00016880035400390625
17,1,7,0.02046644687652588,7.683485036869771,0.185871383848115,275,3,Inca Clothing .. During Inca period clothing was an important aspe,0.000514984130859375,306,3,their position in the society. The Nobles wore far better quality than the general Indians. But the basic o,0.00032806396484375,0.000469207763671875,0.000141143798828125
17,1,8,0.01218712329864502,7.593094705093386,0.11926743305373219,394,3,p. On their cap they tied a folded piece of cloth. Inca Tunic,0.0003299713134765625,370,3,"full length, which covered up to ankle. Men wore a cloak over the tunic. Both men and women used cap. On t",0.00012683868408203125,0.0001659393310546875,3.910064697265625e-05
17,1,9,0.18581867218017578,8.16081487292961,0.08954381124462842,266,2,dress with his special fringe of gold and feathers.,0.003997802734375,312,3,s wore far better quality than the general Indians. But the basic of the clothes were almost same. In,0.000812530517578125,0.00116729736328125,0.000354766845703125
17,1,10,0.012773573398590088,8.106926672836419,0.08516230843477313,77,1,2 Pingbacks 1  ». […] [2] http://www.discover-peru.org/inca-textile-and-clothing/ […] […] 2  th,0.0001430511474609375,108,1,"delicately embroidered with gold and silver thread”, according to this article on Inca textile and clo",6.914138793945312e-05,0.00010776519775390625,3.8623809814453125e-05
17,1,11,0.011003732681274414,7.354177171814023,0.3094020925783605,78,1,2 Pingbacks 1  ». […] [2] http://www.discover-peru.org/inca-textile-and-clothing/ […] […] 2  the ri,0.000530242919921875,79,1,2 Pingbacks 1  ». […] [2] http://www.discover-peru.org/inca-textile-and-clothing/ […] […] 2  the ric,0.0002079010009765625,0.000514984130859375,0.0003070831298828125
17,1,12,0.17118453979492188,7.482503145155537,0.23273146572968145,321,3, Indians. But the basic of the clothes were almost same. Inca men wore simple tunics. The length of the t,0.007476806640625,150,2,"everywhere consisted of woven or knitted textiles, and these were always worn whole, never cut or tailor",0.000514984130859375,0.0036773681640625,0.003162384033203125
17,1,13,0.019921839237213135,5.739483249588235,0.4631415357136712,149,2," everywhere consisted of woven or knitted textiles, and these were always worn whole, never cut or ta",0.002685546875,149,2," everywhere consisted of woven or knitted textiles, and these were always worn whole, never cut or ta",0.0007171630859375,0.002685546875,0.0019683837890625
17,1,14,0.1078752875328064,6.269616526247425,0.2647622109807959,145,2,"Clothing everywhere consisted of woven or knitted textiles, and these were always worn whol",0.0076904296875,145,2,"Clothing everywhere consisted of woven or knitted textiles, and these were always worn whol",0.00165557861328125,0.0076904296875,0.00603485107421875
17,1,15,0.018881022930145264,6.866460728680978,0.18485138391778366,149,2," everywhere consisted of woven or knitted textiles, and these were always worn whole, never cut or ta",0.00113677978515625,334,3,t same. Inca men wore simple tunics. The length of the tunic were a bit long. It reached up to their kne,0.000484466552734375,0.00079345703125,0.000308990478515625
17,1,16,0.0031747817993164062,5.979232010717081,0.73445294171433,380,3,en wore a cloak over the tunic. Both men and women used cap. On their cap they tied a folded piece of clo,0.0002422332763671875,79,1,2 Pingbacks 1  ». […] [2] http://www.discover-peru.org/inca-textile-and-clothing/ […] […] 2  the ric,3.0994415283203125e-05,0.0002346038818359375,0.00020360946655273438
17,1,17,0.006105184555053711,4.669259685413594,0.3489056833017953,147,2,"Clothing everywhere consisted of woven or knitted textiles, and these were always worn whole, never",0.001373291015625,147,2,"Clothing everywhere consisted of woven or knitted textiles, and these were always worn whole, never",0.0010223388671875,0.001373291015625,0.0003509521484375
17,1,18,0.0017177462577819824,5.795374468730846,0.7289063248011586,147,2,"Clothing everywhere consisted of woven or knitted textiles, and these were always worn whole, never",0.0001373291015625,79,1,2 Pingbacks 1  ». […] [2] http://www.discover-peru.org/inca-textile-and-clothing/ […] […] 2  the ric,6.854534149169922e-06,7.867813110351562e-05,7.18235969543457e-05
17,1,19,0.0030255913734436035,5.688790758168205,0.3163949548149271,77,1,2 Pingbacks 1  ». […] [2] http://www.discover-peru.org/inca-textile-and-clothing/ […] […] 2  th,0.000675201416015625,376,3,ered up to ankle. Men wore a cloak over the tunic. Both men and women used cap. On their cap they tied a ,0.00010013580322265625,0.000308990478515625,0.00020885467529296875
17,1,20,0.0026093125343322754,5.3678180526903905,0.6422135176478145,78,1,2 Pingbacks 1  ». […] [2] http://www.discover-peru.org/inca-textile-and-clothing/ […] […] 2  the ri,0.000316619873046875,79,1,2 Pingbacks 1  ». […] [2] http://www.discover-peru.org/inca-textile-and-clothing/ […] […] 2  the ric,8.702278137207031e-06,0.0003070831298828125,0.00029838085174560547
17,1,21,0.0036380887031555176,5.589146333367222,0.48169384606709365,77,1,2 Pingbacks 1  ». […] [2] http://www.discover-peru.org/inca-textile-and-clothing/ […] […] 2  th,0.0005645751953125,78,1,2 Pingbacks 1  ». […] [2] http://www.discover-peru.org/inca-textile-and-clothing/ […] […] 2  the ri,4.673004150390625e-05,0.0003757476806640625,0.00032901763916015625
17,1,22,0.12962067127227783,7.90448604619182,0.1970040177103918,149,2," everywhere consisted of woven or knitted textiles, and these were always worn whole, never cut or ta",0.0021514892578125,78,1,2 Pingbacks 1  ». […] [2] http://www.discover-peru.org/inca-textile-and-clothing/ […] […] 2  the ri,0.00032806396484375,0.00116729736328125,0.0008392333984375
17,1,23,0.11317497491836548,6.596063256656773,0.7213071063227977,98,1,extile-and-clothing/ […] […] 2  the richest colors and was delicately embroidered with gold and silver t,0.01043701171875,98,1,extile-and-clothing/ […] […] 2  the richest colors and was delicately embroidered with gold and silver t,0.00013828277587890625,0.01043701171875,0.010298728942871094
17,1,24,0.004455447196960449,6.106986160790915,0.5430404195190638,149,2," everywhere consisted of woven or knitted textiles, and these were always worn whole, never cut or ta",0.0006103515625,149,2," everywhere consisted of woven or knitted textiles, and these were always worn whole, never cut or ta",9.059906005859375e-05,0.0006103515625,0.0005197525024414062
17,1,25,0.028492867946624756,6.820752111369577,0.21677698228816022,149,2," everywhere consisted of woven or knitted textiles, and these were always worn whole, never cut or ta",0.00225830078125,382,3, cloak over the tunic. Both men and women used cap. On their cap they tied a folded piece of cloth. I,0.000843048095703125,0.00124359130859375,0.000400543212890625
17,1,26,0.003510117530822754,6.779424237775033,0.38516041038386356,149,2," everywhere consisted of woven or knitted textiles, and these were always worn whole, never cut or ta",0.0001888275146484375,261,2,y the Inca could wear a headdress with his special fringe of gold and feathers.,5.7220458984375e-05,0.000156402587890625,9.918212890625e-05
17,1,27,0.010354995727539062,6.815472134298643,0.18384079136136003,382,3, cloak over the tunic. Both men and women used cap. On their cap they tied a folded piece of cloth. I,0.000774383544921875,257,2,usy on this purpose. Only the Inca could wear a headdress with his special fringe of gold and feathers.,4.410743713378906e-05,0.00011873245239257812,7.462501525878906e-05
17,1,28,0.1264955997467041,7.979223667026429,0.31815468044410666,69,1,2 Pingbacks 1  ». […] [2] http://www.discover-peru.org/inca-textile-and,0.0020751953125,69,1,2 Pingbacks 1  ». […] [2] http://www.discover-peru.org/inca-textile-and,0.00125885009765625,0.0020751953125,0.00081634521484375
17,1,29,0.09589457511901855,7.412054423555431,0.11278600104125783,275,3,Inca Clothing .. During Inca period clothing was an important aspe,0.0040283203125,69,1,2 Pingbacks 1  ». […] [2] http://www.discover-peru.org/inca-textile-and,0.0021514892578125,0.00341796875,0.0012664794921875
17,1,30,0.01568979024887085,7.147576773837361,0.4920691717176574,287,3,a period clothing was an important aspect in their society. Incas wore clothes according to their position i,0.000492095947265625,298,3, Incas wore clothes according to their position in the society. The Nobles wore far better quality than ,9.059906005859375e-05,0.000492095947265625,0.00040149688720703125
17,1,31,0.12461459636688232,7.888866175843676,0.16711244204334058,298,3, Incas wore clothes according to their position in the society. The Nobles wore far better quality than ,0.0020294189453125,297,3,ty. Incas wore clothes according to their position in the society. The Nobles wore far better quality t,0.0003604888916015625,0.0009002685546875,0.0005397796630859375
17,2,0,0.0037772655487060547,6.9321973636168375,0.36293918703047884,133,1, and Professor O’Toole also says that the clothing […],0.00019931793212890625,378,3,o ankle. Men wore a cloak over the tunic. Both men and women used cap. On their cap they tied a folded p,1.9311904907226562e-05,0.00011682510375976562,9.751319885253906e-05
17,2,1,0.008064866065979004,7.132928129579538,0.3734871045497086,133,1, and Professor O’Toole also says that the clothing […],0.0003204345703125,321,3, Indians. But the basic of the clothes were almost same. Inca men wore simple tunics. The length of the t,4.792213439941406e-05,0.00028228759765625,0.00023436546325683594
17,2,2,0.003108978271484375,6.8787585685023735,0.38336359927172176,96,1,peru.org/inca-textile-and-clothing/ […] […] 2  the richest colors and was delicately embroidered with gold a,0.000308990478515625,321,3, Indians. But the basic of the clothes were almost same. Inca men wore simple tunics. The length of the t,2.1696090698242188e-05,7.343292236328125e-05,5.173683166503906e-05
17,2,3,0.006495416164398193,7.4283186019975815,0.35744133671072,133,1, and Professor O’Toole also says that the clothing […],0.000576019287109375,133,1, and Professor O’Toole also says that the clothing […],0.0003147125244140625,0.000576019287109375,0.0002613067626953125
17,2,4,0.02054959535598755,7.477506280628249,0.16896676616450948,266,2,dress with his special fringe of gold and feathers.,0.0016326904296875,69,1,2 Pingbacks 1  ». […] [2] http://www.discover-peru.org/inca-textile-and,0.00021648406982421875,0.0003204345703125,0.00010395050048828125
17,2,5,0.0663040280342102,7.767288539704345,0.26693580317852045,266,2,dress with his special fringe of gold and feathers.,0.0021514892578125,287,3,a period clothing was an important aspect in their society. Incas wore clothes according to their position i,0.0002994537353515625,0.000766754150390625,0.0004673004150390625
17,2,6,0.17857646942138672,7.977832568599966,0.16656336740683803,266,2,dress with his special fringe of gold and feathers.,0.00390625,64,1,2 Pingbacks 1  ». […] [2] http://www.discover-peru.org/inca-t,0.00167083740234375,0.002960205078125,0.00128936767578125
17,2,7,0.006746649742126465,6.437900570393177,0.2765466570106056,64,1,2 Pingbacks 1  ». […] [2] http://www.discover-peru.org/inca-t,0.0008392333984375,64,1,2 Pingbacks 1  ». […] [2] http://www.discover-peru.org/inca-t,0.0003662109375,0.0008392333984375,0.0004730224609375
17,2,8,0.0027890801429748535,6.9639839805831265,0.4646060024313114,64,1,2 Pingbacks 1  ». […] [2] http://www.discover-peru.org/inca-t,0.00016880035400390625,118,1,"ad”, according to this article on Inca textile and clothing. The article and Professor O’Toole also says that",3.635883331298828e-06,7.009506225585938e-05,6.645917892456055e-05
17,2,9,0.004409432411193848,6.929269047748275,0.26860479570455015,64,1,2 Pingbacks 1  ». […] [2] http://www.discover-peru.org/inca-t,0.0002899169921875,249,2, Inca. So they had to remain busy on this purpose. Only the Inca could wear a headdress with his special ,3.266334533691406e-05,0.00012874603271484375,9.608268737792969e-05
17,2,10,0.005644738674163818,7.388759705860716,0.21784549201096287,123,1,icle on Inca textile and clothing. The article and Professor O’Toole also says that the clothing […],0.00019073486328125,133,1, and Professor O’Toole also says that the clothing […],4.673004150390625e-05,0.0001049041748046875,5.817413330078125e-05
17,2,11,0.003914594650268555,7.34592181912033,0.32496443087458543,116,1," silver thread”, according to this article on Inca textile and clothing. The article and Professor O’Toole a",0.0001735687255859375,64,1,2 Pingbacks 1  ». […] [2] http://www.discover-peru.org/inca-t,4.935264587402344e-05,0.00011205673217773438,6.270408630371094e-05
17,2,12,0.004507601261138916,6.46682863921361,0.5814015847616182,379,3,kle. Men wore a cloak over the tunic. Both men and women used cap. On their cap they tied a folded piece o,0.00041961669921875,379,3,kle. Men wore a cloak over the tunic. Both men and women used cap. On their cap they tied a folded piece o,1.0728836059570312e-06,0.00041961669921875,0.00041854381561279297
17,2,13,0.005062758922576904,6.948437892155751,0.4125695281639892,97,1,/inca-textile-and-clothing/ […] […] 2  the richest colors and was delicately embroidered with gold and silv,0.00018978118896484375,362,3,"wore skirt. Skirts were usually full length, which covered up to ankle. Men wore a cloak over the tunic. Bot",5.173683166503906e-05,0.00017833709716796875,0.0001266002655029297
17,2,14,0.19493979215621948,7.10128431776368,0.3891857219097591,99,1,le-and-clothing/ […] […] 2  the richest colors and was delicately embroidered with gold and silver threa,0.0177001953125,99,1,le-and-clothing/ […] […] 2  the richest colors and was delicately embroidered with gold and silver threa,0.001068115234375,0.0177001953125,0.016632080078125
17,2,15,0.10604941844940186,5.5637044495153765,0.6946043653296278,98,1,extile-and-clothing/ […] […] 2  the richest colors and was delicately embroidered with gold and silver t,0.0277099609375,98,1,extile-and-clothing/ […] […] 2  the richest colors and was delicately embroidered with gold and silver t,0.0002765655517578125,0.0277099609375,0.027433395385742188
17,2,16,0.004082381725311279,6.899779366422471,0.3371062316275951,64,1,2 Pingbacks 1  ». […] [2] http://www.discover-peru.org/inca-t,0.0002288818359375,64,1,2 Pingbacks 1  ». […] [2] http://www.discover-peru.org/inca-t,9.953975677490234e-06,0.0002288818359375,0.00021892786026000977
17,2,17,0.014114677906036377,7.287638380061942,0.3152226685701017,210,2,"rds the worn clothes were burnt. So you know, they need to supply lots of cloth for Sapa Inca. As you kno",0.00060272216796875,210,2,"rds the worn clothes were burnt. So you know, they need to supply lots of cloth for Sapa Inca. As you kno",0.00014591217041015625,0.00060272216796875,0.00045680999755859375
17,2,18,0.005456686019897461,7.331508368596244,0.26075082736310035,78,1,2 Pingbacks 1  ». […] [2] http://www.discover-peru.org/inca-textile-and-clothing/ […] […] 2  the ri,0.000156402587890625,206,2,"y once. Afterwards the worn clothes were burnt. So you know, they need to supply lots of cloth for Sapa ",2.086162567138672e-05,0.00010728836059570312,8.64267349243164e-05
17,2,19,0.27118730545043945,7.725601681185203,0.22951330479296583,321,3, Indians. But the basic of the clothes were almost same. Inca men wore simple tunics. The length of the t,0.010009765625,321,3, Indians. But the basic of the clothes were almost same. Inca men wore simple tunics. The length of the t,0.0035400390625,0.010009765625,0.0064697265625
17,2,20,0.12831401824951172,3.848545217988145,0.9818263244652548,99,1,le-and-clothing/ […] […] 2  the richest colors and was delicately embroidered with gold and silver threa,0.03369140625,99,1,le-and-clothing/ […] […] 2  the richest colors and was delicately embroidered with gold and silver threa,8.881092071533203e-06,0.03369140625,0.03368252515792847
17,2,21,0.31298381090164185,0.16171281286136355,0.9982225303252134,99,1,le-and-clothing/ […] […] 2  the richest colors and was delicately embroidered with gold and silver threa,0.30859375,99,1,le-and-clothing/ […] […] 2  the richest colors and was delicately embroidered with gold and silver threa,1.1920928955078125e-07,0.30859375,0.30859363079071045
17,2,22,0.42387306690216064,0.6176769458055023,0.9954884083625555,99,1,le-and-clothing/ […] […] 2  the richest colors and was delicately embroidered with gold and silver threa,0.396484375,99,1,le-and-clothing/ […] […] 2  the richest colors and was delicately embroidered with gold and silver threa,2.3245811462402344e-06,0.396484375,0.39648205041885376
17,2,23,0.11177736520767212,2.9965233579864203,0.9809375306161633,99,1,le-and-clothing/ […] […] 2  the richest colors and was delicately embroidered with gold and silver threa,0.05859375,99,1,le-and-clothing/ […] […] 2  the richest colors and was delicately embroidered with gold and silver threa,4.76837158203125e-06,0.05859375,0.05858898162841797
17,2,24,0.008974671363830566,7.162520684946169,0.39625563951357784,289,3,clothing was an important aspect in their society. Incas wore clothes according to their position in the,0.00058746337890625,289,3,clothing was an important aspect in their society. Incas wore clothes according to their position in the,4.649162292480469e-05,0.00058746337890625,0.0005409717559814453
17,2,25,0.04082447290420532,4.976943417476224,0.8377761033675445,265,2,ar a headdress with his special fringe of gold and feathers.,0.01043701171875,265,2,ar a headdress with his special fringe of gold and feathers.,1.1265277862548828e-05,0.01043701171875,0.010425746440887451
17,2,26,0.0035696029663085938,6.276356902186733,0.6987288440311346,123,1,icle on Inca textile and clothing. The article and Professor O’Toole also says that the clothing […],0.0004215240478515625,123,1,icle on Inca textile and clothing. The article and Professor O’Toole also says that the clothing […],9.298324584960938e-06,0.0004215240478515625,0.00041222572326660156
17,2,27,0.004784286022186279,6.421611232105225,0.6411030711790023,99,1,le-and-clothing/ […] […] 2  the richest colors and was delicately embroidered with gold and silver threa,0.00057220458984375,99,1,le-and-clothing/ […] […] 2  the richest colors and was delicately embroidered with gold and silver threa,1.33514404296875e-05,0.00057220458984375,0.0005588531494140625
17,2,28,0.002407073974609375,7.374675948308284,0.3380832302895553,62,1,2 Pingbacks 1  ». […] [2] http://www.discover-peru.,7.581710815429688e-05,296,3,eir society. Incas wore clothes according to their position in the society. The Nobles wore far better qualit,2.467632293701172e-05,6.866455078125e-05,4.398822784423828e-05
17,2,29,0.005260646343231201,7.095365519872724,0.41053275786721033,300,3,clothes according to their position in the society. The Nobles wore far better quality than the gener,0.00019550323486328125,346,3,gth of the tunic were a bit long. It reached up to their knee. The women wore skirt. Skirts were usually f,3.266334533691406e-05,0.00011491775512695312,8.225440979003906e-05
