step,query_step,query_position,query,token,shift,revisit,threshold,active,event,top1_probability,top2_margin,logit_entropy
48,47,341, it,'s,16.63020773758626,1.7358694800879464,4.000140829621012,0,0,0.8430841,2.0,0.76769423
49,48,342,'s, a,10.358364705952884,0.5392658525323203,4.000140829621012,0,0,0.57795584,0.75,1.6509124
50,49,343, a, Distributed,14.53828750665832,1.1684237174194019,4.000140829621012,0,0,0.8789407,2.25,0.69471645
51,50,344, Distributed, Bus,29.728891071667395,4.436922905841731,4.000140829621012,1,1,0.9998588,9.125,0.002193541
52,51,345, Bus,".

",20.373860810200547,3.3279746069302174,4.117171150918391,0,0,0.50442713,0.375,1.6395116
53,52,346,".

",2,32.043537550603176,3.4745663411161996,4.117171150918391,0,0,0.9975844,6.25,0.029044006
54,53,347,2,.,20.28739384262559,1.6227064865075889,4.117171150918391,0,0,0.99999815,14.8125,3.1633896e-05
55,54,348,., **,24.221382992920017,1.149740146719906,4.117171150918391,0,0,0.9999962,14.25,7.73763e-05
56,55,349, **,D,36.86366996709587,2.170739022557322,4.1067247479287925,0,0,0.9389295,2.75,0.34402394
57,56,350,D,istributed,26.36960618505169,3.7750796406500617,4.1067247479287925,0,0,0.9999943,13.375,0.00011326466
58,57,351,istributed, Bus,33.28952339288759,5.940353918625346,4.1067247479287925,1,1,0.9999866,11.75,0.00028515037
59,58,352, Bus, Top,23.17865072827896,2.4935876091430935,4.812780659037635,0,0,0.99899155,7.25,0.0129606845
60,59,353, Top,ology,26.253453473588355,3.011966247467678,4.812780659037635,0,0,0.9999962,12.75,6.228384e-05
61,60,354,ology,**:,22.738941088374013,2.777227629001776,4.812780659037635,0,0,0.9724515,3.75,0.2021044
62,61,355,**:, A,21.453261142421766,2.1690172523241764,4.812780659037635,0,0,0.8274304,2.125,1.0752976
63,62,356, A, network,18.237043821044118,1.5594781743679067,4.812780659037635,0,0,0.8751884,2.75,0.8634226
64,63,357, network, where,18.545667835315953,1.5764742606198294,4.812780659037635,0,0,0.9937065,6.125,0.07409262
65,64,358, where, all,22.920989713497114,3.340849570906244,4.812780659037635,0,0,0.9939416,5.75,0.06277528
66,65,359, all, nodes,18.43550209467263,1.5702820078635844,4.812780659037635,0,0,0.9999962,13.5,5.9559752e-05
67,66,360, nodes, are,21.543889787079063,2.252254178031415,4.812780659037635,0,0,0.99996185,10.75,0.00067397096
68,67,361, are, connected,20.059805561005113,2.8156731337075755,4.316398210143882,0,0,0.9999962,13.625,0.00011340551
69,68,362, connected, to,19.172524201014916,2.445912986977164,4.316398210143882,0,0,0.9999962,14.125,8.662937e-05
70,69,363, to, a,15.52495661774753,1.269079018456321,4.316398210143882,0,0,0.99982446,9.125,0.0026771084
71,70,364, a, single,15.069481788701687,1.0365194622237983,4.316398210143882,0,0,0.92149264,3.25,0.5329898
72,71,365, single, transmission,18.76282881780986,2.6415722496770973,4.316398210143882,0,0,0.9997826,9.625,0.0035382507
73,72,366, transmission, medium,27.827356028918715,4.4978474518707205,4.316398210143882,1,1,1.0,15.25,1.6417467e-05
74,73,367, medium, with,26.92823098314408,5.0010788356673945,4.858474068559377,1,0,0.95407563,3.875,0.3413081
75,74,368, with, more,20.307961716940227,2.080168602225192,4.623655297819889,0,0,0.98985887,4.625,0.0848994
76,75,369, more, than,22.39766933375217,2.9072869053534256,4.623655297819889,0,0,0.9999962,13.125,0.000104950166
77,76,370, than, two,19.305707403471544,2.327818023277168,4.623655297819889,0,0,0.9999962,13.125,0.00010553662
78,77,371, two, endpoints,16.75107929374248,1.930925673949287,4.623655297819889,0,0,0.9999923,12.75,0.00016514592
79,78,372, endpoints, created,21.130783007180035,2.902226269649776,4.623655297819889,0,0,0.50499415,0.125,1.2954631
80,79,373, created, by,21.29506574796017,2.8716396624085325,4.623655297819889,0,0,0.99993515,9.75,0.001053308
81,80,374, by, branching,21.5098675965474,2.2569964673998055,4.623655297819889,0,0,0.99984926,9.875,0.0025629313
82,81,375, branching, the,19.511469038145258,1.7200914914193137,4.623655297819889,0,0,0.9827329,4.25,0.1408379
83,82,376, the, main,20.18784591439392,2.04691129939991,4.623655297819889,0,0,0.9999962,13.25,9.405997e-05
84,83,377, main, section,19.61871069830149,2.4054987583016323,4.623655297819889,0,0,0.99177325,5.375,0.08178915
85,84,378, section,".

",21.356608358867028,2.306018574114927,4.623655297819889,0,0,0.8750199,2.0,0.5873893
86,85,379,".

",3,47.72980860199026,8.062906522098853,4.623655297819889,1,1,0.9990258,7.375,0.013874334
87,86,380,3,.,20.778212307296137,1.627041688558727,5.766535757275259,0,0,0.9999962,13.625,7.803699e-05
88,87,381,., **,21.482968555516674,1.4512828243130402,5.766535757275259,0,0,0.9978413,6.75,0.028784055
89,88,382, **,Star,35.36311983616589,4.0757452935376985,5.766535757275259,0,0,0.9986486,8.0,0.020114934
90,89,383,Star, Top,32.19776292364544,3.7523498601230525,5.766535757275259,0,0,0.9999504,10.75,0.0009081703
91,90,384, Top,ology,23.07331373913904,1.9672659939833435,5.072535600677988,0,0,0.9999923,11.75,0.0001494389
92,91,385,ology,**:,21.847875405541142,1.5290264439832804,5.072535600677988,0,0,0.9941768,5.5,0.05749366
93,92,386,**:, A,24.81002287700064,2.4313450879252896,5.072535600677988,0,0,0.91257584,2.875,0.55217224
94,93,387, A, network,20.606183347980863,1.8906437747075189,5.072535600677988,0,0,0.9996244,8.5,0.005633686
95,94,388, network, where,18.55379607520907,1.274772777440131,5.072535600677988,0,0,0.99927354,7.75,0.009936068
96,95,389, where, each,21.287504614944197,2.280457781551002,5.072535600677988,0,0,0.99949664,8.25,0.0068257265
97,96,390, each, computer,21.27011434479123,1.8412137482881863,5.072535600677988,0,0,0.9659334,3.375,0.22116749
98,97,391, computer, is,20.508462216608734,1.3813727989411508,5.072535600677988,0,0,0.99337685,5.125,0.062141024
99,98,392, is, connected,20.497903960956297,2.3169986160540597,5.072535600677988,0,0,0.999897,9.25,0.0015746302
100,99,393, connected, to,19.393524728982566,2.0174445860772643,5.072535600677988,0,0,0.9997367,8.25,0.0035461187
101,100,394, to, a,13.803948135120363,0.7015709400006688,5.072535600677988,0,0,1.0,16.0,6.6042676e-06
102,101,395, a, central,15.294681363100324,0.9190727386780384,5.072535600677988,0,0,0.99997336,11.125,0.0004830782
103,102,396, central, hub,16.686253334198515,1.248060606395977,3.833198718476714,0,0,0.9998779,10.0,0.0020296725
104,103,397, hub, using,18.950338194555087,1.3982724016166357,3.833198718476714,0,0,0.9895173,5.375,0.10418106
105,104,398, using, a,20.83349205513793,1.7051122939505243,3.833198718476714,0,0,0.7310158,1.0,0.84091276
106,105,399, a, point,13.613335541337728,0.708404494342549,2.7615962809747305,0,0,0.999958,10.625,0.0007344272
107,106,400, point,-to,23.860490033952182,3.2537530865638162,2.345585234021867,1,1,1.0,14.875,2.0543248e-05
108,107,401,-to,-point,39.24136486201968,5.016353356989021,2.6369470875849212,1,0,0.9999962,14.375,5.7868183e-05
109,108,402,-point, connection,43.91663713567815,6.262656840423133,3.6944031541701174,1,0,1.0,15.125,1.4654132e-05
110,109,403, connection,".

",25.274275818653486,2.936773510922153,5.327929227847549,0,0,0.78641945,1.625,0.94508475
111,110,404,".

",4,41.08371310722946,6.278384599674427,5.327929227847549,1,1,0.9983286,7.0,0.023346297
112,111,405,4,.,20.814633469724033,1.4354842971870796,6.266588780235956,0,0,0.9999962,13.75,8.876106e-05
113,112,406,., **,19.16505243438544,1.6846911327693794,6.266588780235956,0,0,0.9995156,8.875,0.008157061
114,113,407, **,Mesh,30.743130654054283,3.5865136911978053,6.266588780235956,0,0,0.9998551,10.375,0.0027725424
115,114,408,Mesh, Top,29.85028281823645,3.3464187603167677,6.266588780235956,0,0,0.9999809,11.5,0.00037118138
116,115,409, Top,ology,23.984444730171237,2.484328966239559,6.266588780235956,0,0,0.9999923,11.625,0.00016533071
117,116,410,ology,**:,21.33399967688902,1.5912690088252495,6.266588780235956,0,0,0.9988124,7.125,0.014753698
118,117,411,**:, A,24.375669961646476,2.1541205750701766,6.266588780235956,0,0,0.9482448,3.0,0.3361289
119,118,412, A, network,21.206598699412098,1.6949427321728399,6.266588780235956,0,0,0.9999714,11.375,0.000568657
120,119,413, network, where,20.085693089624534,1.5065341574735565,6.266588780235956,0,0,0.8165842,1.5,0.7003603
121,120,414, where, messages,22.780384137023088,1.9622236003765823,6.266588780235956,0,0,0.9990163,7.75,0.013742053
122,121,415, messages, can,25.75952347084676,2.680939964004658,6.266588780235956,0,0,0.79817635,1.375,0.72577643
123,122,416, can, take,15.898544029217987,0.6421659523423207,6.266588780235956,0,0,0.9755242,4.0,0.18690285
124,123,417, take, any,16.928390571083774,0.9686398645233935,6.266588780235956,0,0,0.95128095,3.375,0.33114964
125,124,418, any, of,12.415743094146439,0.37424374429125884,6.266588780235956,0,0,0.72991234,1.0,0.85658985
126,125,419, of, several,12.234152293028316,0.42344440415032525,4.259481418316961,0,0,0.9999084,9.625,0.0014671003
127,126,420, several, possible,13.921000990928944,0.8149914407871907,4.259481418316961,0,0,0.99908495,7.0,0.010580583
128,127,421, possible, paths,12.06143291313797,0.4350052979366048,3.406442493037027,0,0,0.9996644,8.0,0.0043912465
129,128,422, paths, from,14.538417372093798,0.875664144895,3.406442493037027,0,0,0.99972534,8.875,0.0041145147
130,129,423, from, source,18.280472469087005,1.4774686393816263,3.406442493037027,0,0,0.9946167,5.25,0.049416043
131,130,424, source, to,19.16164797741206,1.44434760939923,2.8473096630826853,0,0,1.0,18.25,3.5185863e-07
132,131,425, to, destination,22.51759002726355,2.960997057494694,2.533481715680834,1,1,0.9999962,13.625,5.2588795e-05
133,132,426, destination,",",23.10720527318574,3.5324670860053518,2.750954237377167,1,0,0.8265376,1.875,0.8931377
134,133,427,",", allowing,17.82604555545708,2.0261237978099,3.1038645646223584,0,0,0.4966067,1.5,2.6973872
135,134,428, allowing, for,22.012727595795074,2.645770096657905,3.1038645646223584,0,0,0.81025106,2.25,1.2146022
136,135,429, for, multiple,14.563890766466654,1.1342652490934455,3.1038645646223584,0,0,0.2667942,0.375,3.2239802
137,136,430, multiple, routes,17.23196716030762,1.6701454862687015,3.1038645646223584,0,0,0.9711504,4.5,0.25256598
138,137,431, routes,.,23.66289257632046,2.6691732219739985,3.1038645646223584,0,0,0.5088355,0.375,1.6384487
139,138,432,.,<|eot_id|>,30.162199590108084,5.488259577053698,3.1038645646223584,1,1,0.97451067,4.0,0.21310882
