step,layer,head,source_mass,dispersion,shift,peak_position,peak_passage,peak_context,peak_attention,gain_position,gain_passage,gain_context,previous_attention,attention,gain
92,1,11,0.02791684865951538,7.766333864998012,0.19458348244504103,349,2,"o 14 minutes, turning occasionally to brown evenly.",0.0019683837890625,349,2,"o 14 minutes, turning occasionally to brown evenly.",0.0009002685546875,0.0019683837890625,0.001068115234375
92,1,12,0.10176503658294678,8.21214192539794,0.276577934266511,426,3,and so that you don’t risk overcooking the onions.ooked bratwurst can last for about 5 days in the frid,0.00173187255859375,330,2,"ium-high heat. 3  Lightly oil grate. 4  Cook bratwurst on preheated grill for 10 to 14 minutes, turning ",0.000301361083984375,0.00122833251953125,0.000926971435546875
92,1,13,0.027191102504730225,7.244603088029423,0.4002009558317069,179,1,"h heat. 2  When hot, lightly oil grate. 3  Combine the beer and onions in a large pot; bring to a boil. ",0.00078582763671875,456,3,so store cooked bratwurst in the freezer for up to 3 months in the freezer. Write the date that you s,0.0001621246337890625,0.00074005126953125,0.0005779266357421875
92,1,14,0.0589480996131897,8.316247286115033,0.2719407779099071,96,1,"ratwurst from the beer mixture; reduce heat to low, and continue cooking the onions. 3  Cook the brat",0.0007171630859375,68,1,1 Reduce heat to medium and cook another 10 to 12 minutes. 2  Remove the ,0.00015544891357421875,0.000396728515625,0.00024127960205078125
92,1,15,0.029298901557922363,7.313427806842085,0.29953269691049417,254,2,"ook. 2  Place in a large stock pot with the onions, butter, and beer. 3  Place pot over medium heat, ",0.00106048583984375,394,3," sides. 1  Some recipes suggest cooking the onions after you cook the bratwurst, so that you can monitor t",8.7738037109375e-05,0.000621795654296875,0.0005340576171875
92,1,16,0.007531225681304932,6.740302088229742,0.3459106374600987,178,1,"dium-high heat. 2  When hot, lightly oil grate. 3  Combine the beer and onions in a large pot; bring to a bo",0.000446319580078125,393,3," on all sides. 1  Some recipes suggest cooking the onions after you cook the bratwurst, so that you can mon",8.20159912109375e-05,0.00029754638671875,0.0002155303955078125
92,1,17,0.006491541862487793,6.9771178311052156,0.3170329698973098,192,1,he beer and onions in a large pot; bring to a boil. 4  Submerge the bratwurst in the beer; add the re,0.0002880096435546875,92,1,"es. 2  Remove the bratwurst from the beer mixture; reduce heat to low, and continue cooking the onions. 3  ",7.05718994140625e-05,0.0002536773681640625,0.00018310546875
92,1,18,0.006012022495269775,6.3566363765733644,0.5723989581203645,324,2, grill for medium-high heat. 3  Lightly oil grate. 4  Cook bratwurst on preheated grill for 10 to 14 ,0.000492095947265625,324,2, grill for medium-high heat. 3  Lightly oil grate. 4  Cook bratwurst on preheated grill for 10 to 14 ,1.5020370483398438e-05,0.000492095947265625,0.00047707557678222656
92,1,19,0.011345863342285156,7.641472011152927,0.22677219681539,178,1,"dium-high heat. 2  When hot, lightly oil grate. 3  Combine the beer and onions in a large pot; bring to a bo",0.000370025634765625,255,2,"ok. 2  Place in a large stock pot with the onions, butter, and beer. 3  Place pot over medium heat, and sim",6.961822509765625e-05,0.000225067138671875,0.00015544891357421875
92,1,20,0.009253859519958496,6.2656957597345215,0.6887951508992678,78,1,e heat to medium and cook another 10 to 12 minutes. 2  Remove the bratwurst from the beer mixture; re,0.000640869140625,255,2,"ok. 2  Place in a large stock pot with the onions, butter, and beer. 3  Place pot over medium heat, and sim",1.1861324310302734e-05,0.000621795654296875,0.0006099343299865723
92,1,21,0.0143507719039917,5.922338450802435,0.41524741757480393,66,1,1 Reduce heat to medium and cook another 10 to 12 minutes. 2  R,0.0023651123046875,66,1,1 Reduce heat to medium and cook another 10 to 12 minutes. 2  R,0.00029754638671875,0.0023651123046875,0.00206756591796875
92,1,22,0.12275862693786621,8.17064083305758,0.27356135883761773,333,2,"at. 3  Lightly oil grate. 4  Cook bratwurst on preheated grill for 10 to 14 minutes, turning occasiona",0.0029296875,333,2,"at. 3  Lightly oil grate. 4  Cook bratwurst on preheated grill for 10 to 14 minutes, turning occasiona",0.000377655029296875,0.0029296875,0.002552032470703125
92,1,23,0.20613443851470947,5.338125341345672,0.8527672410464754,333,2,"at. 3  Lightly oil grate. 4  Cook bratwurst on preheated grill for 10 to 14 minutes, turning occasiona",0.06982421875,333,2,"at. 3  Lightly oil grate. 4  Cook bratwurst on preheated grill for 10 to 14 minutes, turning occasiona",0.000133514404296875,0.06982421875,0.06969070434570312
92,1,24,0.013482272624969482,7.112211474994295,0.42028822310614816,254,2,"ook. 2  Place in a large stock pot with the onions, butter, and beer. 3  Place pot over medium heat, ",0.000762939453125,93,1,"Remove the bratwurst from the beer mixture; reduce heat to low, and continue cooking the onions. 3  Cook ",0.000125885009765625,0.0003604888916015625,0.0002346038818359375
92,1,25,0.0795024037361145,7.730762183708183,0.19029301492378556,499,3,  Cook up a large batch of bratwurst and freeze it.,0.0038909912109375,499,3,  Cook up a large batch of bratwurst and freeze it.,0.00213623046875,0.0038909912109375,0.0017547607421875
92,1,26,0.01941913366317749,7.078967800869585,0.33212280688704304,349,2,"o 14 minutes, turning occasionally to brown evenly.",0.00101470947265625,173,1,"ill for medium-high heat. 2  When hot, lightly oil grate. 3  Combine the beer and onions in a large pot; b",0.00011444091796875,0.00092315673828125,0.0008087158203125
92,1,27,0.0389631986618042,7.271797732052452,0.19527058479505144,370,3,ns. Brown the onions in the butter for 1-2 minutes. Stir them frequently to make sure they are browne,0.001922607421875,370,3,ns. Brown the onions in the butter for 1-2 minutes. Stir them frequently to make sure they are browne,0.00109100341796875,0.001922607421875,0.00083160400390625
92,1,28,0.14036554098129272,7.912116602680122,0.23400897528055392,99,1,"the beer mixture; reduce heat to low, and continue cooking the onions. 3  Cook the bratwurst on the preheate",0.0027923583984375,493,3,f its expiration date. 1  Cook up a large batch of bratwurst and freeze it.,0.000865936279296875,0.00177001953125,0.000904083251953125
92,1,29,0.13736772537231445,8.28093356404437,0.22739377836665378,499,3,  Cook up a large batch of bratwurst and freeze it.,0.005950927734375,389,3,o make sure they are browned on all sides. 1  Some recipes suggest cooking the onions after you cook the bra,0.000362396240234375,0.0012664794921875,0.000904083251953125
92,1,30,0.05752575397491455,7.691249117113082,0.3084545731848315,499,3,  Cook up a large batch of bratwurst and freeze it.,0.0022430419921875,255,2,"ok. 2  Place in a large stock pot with the onions, butter, and beer. 3  Place pot over medium heat, and sim",0.0002079010009765625,0.00177764892578125,0.0015697479248046875
92,1,31,0.14075785875320435,7.868010173835753,0.10065863521425523,499,3,  Cook up a large batch of bratwurst and freeze it.,0.003997802734375,496,3,ration date. 1  Cook up a large batch of bratwurst and freeze it.,0.0017242431640625,0.002349853515625,0.0006256103515625
92,2,0,0.0075421929359436035,6.519479348238869,0.35294728477848636,98,1,"rst from the beer mixture; reduce heat to low, and continue cooking the onions. 3  Cook the bratwurst on the ",0.0010833740234375,98,1,"rst from the beer mixture; reduce heat to low, and continue cooking the onions. 3  Cook the bratwurst on the ",0.0004215240478515625,0.0010833740234375,0.0006618499755859375
92,2,1,0.01070547103881836,7.7069664310624635,0.282897352785902,65,1,1 Reduce heat to medium and cook another 10 to 12 minutes.,0.00064849853515625,395,3,". 1  Some recipes suggest cooking the onions after you cook the bratwurst, so that you can monitor the b",0.00014591217041015625,0.000392913818359375,0.00024700164794921875
92,2,2,0.004620850086212158,6.84071883881286,0.29820990534531927,98,1,"rst from the beer mixture; reduce heat to low, and continue cooking the onions. 3  Cook the bratwurst on the ",0.000514984130859375,98,1,"rst from the beer mixture; reduce heat to low, and continue cooking the onions. 3  Cook the bratwurst on the ",0.0002269744873046875,0.000514984130859375,0.0002880096435546875
92,2,3,0.0077939629554748535,7.798146731092459,0.20837865270577083,101,1,"ture; reduce heat to low, and continue cooking the onions. 3  Cook the bratwurst on the preheated grill, tu",0.00020122528076171875,310,2," heat, and simmer for 15 to 20 minutes. 2  Preheat grill for medium-high heat. 3  Lightly oil grate. 4  Co",0.00010538101196289062,0.00018978118896484375,8.440017700195312e-05
92,2,4,0.01887267827987671,7.468670580357858,0.1209519837353181,499,3,  Cook up a large batch of bratwurst and freeze it.,0.00159454345703125,219,1,"red pepper flakes, garlic powder, salt, and pepper.",0.000598907470703125,0.000732421875,0.000133514404296875
92,2,5,0.10401564836502075,7.8873991687844125,0.1929412977586567,499,3,  Cook up a large batch of bratwurst and freeze it.,0.0020904541015625,70,1,1 Reduce heat to medium and cook another 10 to 12 minutes. 2  Remove the bratwurst,0.00106048583984375,0.0020599365234375,0.00099945068359375
92,2,6,0.10434752702713013,8.176693390579478,0.11814659043476489,499,3,  Cook up a large batch of bratwurst and freeze it.,0.0032806396484375,417,3,tor the bratwurst more effectively and so that you don’t risk overcooking the onions.ooked bratwurst can,0.00089263916015625,0.00167083740234375,0.0007781982421875
92,2,7,0.008931279182434082,7.002387879020012,0.1882713470121516,86,1,"cook another 10 to 12 minutes. 2  Remove the bratwurst from the beer mixture; reduce heat to low, and co",0.000568389892578125,86,1,"cook another 10 to 12 minutes. 2  Remove the bratwurst from the beer mixture; reduce heat to low, and co",0.00018024444580078125,0.000568389892578125,0.00038814544677734375
92,2,8,0.006596803665161133,7.470565115560573,0.3092441577869833,425,3, and so that you don’t risk overcooking the onions.ooked bratwurst can last for about 5 days in the f,0.00022029876708984375,425,3, and so that you don’t risk overcooking the onions.ooked bratwurst can last for about 5 days in the f,8.153915405273438e-05,0.00022029876708984375,0.00013875961303710938
92,2,9,0.00814211368560791,7.379083417516732,0.2931004238771714,426,3,and so that you don’t risk overcooking the onions.ooked bratwurst can last for about 5 days in the frid,0.0003223419189453125,279,2,"over medium heat, and simmer for 15 to 20 minutes.4  Preheat grill for medium-high heat. Place pot ov",2.765655517578125e-05,0.00017261505126953125,0.00014495849609375
92,2,10,0.009933531284332275,7.459979374943886,0.19870806202494715,488,3,you can keep track of its expiration date. 1  Cook up a large batch of bratwurst and freeze it.,0.00049591064453125,488,3,you can keep track of its expiration date. 1  Cook up a large batch of bratwurst and freeze it.,0.000255584716796875,0.00049591064453125,0.000240325927734375
92,2,11,0.005893528461456299,7.581981905054543,0.24633778839052656,426,3,and so that you don’t risk overcooking the onions.ooked bratwurst can last for about 5 days in the frid,0.00024127960205078125,169,1,"eat an outdoor grill for medium-high heat. 2  When hot, lightly oil grate. 3  Combine the beer and onion",4.00543212890625e-05,0.00012493133544921875,8.487701416015625e-05
92,2,12,0.003693103790283203,6.511040764004777,0.5605914132313901,115,1,"ing the onions. 3  Cook the bratwurst on the preheated grill, turning once, 5 to 10 minutes. 4  Serve wi",0.000537872314453125,241,2,"h fork to prevent them from exploding as they cook. 2  Place in a large stock pot with the onions, bu",4.76837158203125e-07,0.0002040863037109375,0.00020360946655273438
92,2,13,0.006695806980133057,7.777579267441102,0.401030249217442,426,3,and so that you don’t risk overcooking the onions.ooked bratwurst can last for about 5 days in the frid,0.000396728515625,426,3,and so that you don’t risk overcooking the onions.ooked bratwurst can last for about 5 days in the frid,0.0002155303955078125,0.000396728515625,0.0001811981201171875
92,2,14,0.10578101873397827,7.342805765823982,0.29036184382503905,142,1, Serve with the beer mixture as a topping or side.irections. Prep. Cook. Ready In. 1  Preheat an outdoor gri,0.00592041015625,142,1, Serve with the beer mixture as a topping or side.irections. Prep. Cook. Ready In. 1  Preheat an outdoor gri,0.0040283203125,0.00592041015625,0.00189208984375
92,2,15,0.07565170526504517,6.797340556830851,0.7846305844838767,114,1,"oking the onions. 3  Cook the bratwurst on the preheated grill, turning once, 5 to 10 minutes. 4  Serv",0.008056640625,114,1,"oking the onions. 3  Cook the bratwurst on the preheated grill, turning once, 5 to 10 minutes. 4  Serv",0.00032806396484375,0.008056640625,0.00772857666015625
92,2,16,0.0010607242584228516,7.001429693238629,0.23114657717521164,434,3,vercooking the onions.ooked bratwurst can last for about 5 days in the fridge. You can also store cooked b,5.2928924560546875e-05,66,1,1 Reduce heat to medium and cook another 10 to 12 minutes. 2  R,1.5616416931152344e-05,4.5299530029296875e-05,2.968311309814453e-05
92,2,17,0.005456447601318359,7.570783312909737,0.2302716151773471,440,3,s.ooked bratwurst can last for about 5 days in the fridge. You can also store cooked bratwurst in the freez,0.00020313262939453125,440,3,s.ooked bratwurst can last for about 5 days in the fridge. You can also store cooked bratwurst in the freez,8.916854858398438e-05,0.00020313262939453125,0.00011396408081054688
92,2,18,0.0022232532501220703,7.428717028789514,0.25416742978676243,389,3,o make sure they are browned on all sides. 1  Some recipes suggest cooking the onions after you cook the bra,7.104873657226562e-05,67,1,1 Reduce heat to medium and cook another 10 to 12 minutes. 2  Remo,2.0742416381835938e-05,6.67572021484375e-05,4.601478576660156e-05
92,2,19,0.09043192863464355,7.926307380095634,0.11271743824760076,89,1,"10 to 12 minutes. 2  Remove the bratwurst from the beer mixture; reduce heat to low, and continue cooking",0.0020294189453125,237,2,1 Prick bratwurst with fork to prevent them from exploding as they cook. 2  Place in a large stock pot with ,0.0004596710205078125,0.000583648681640625,0.0001239776611328125
92,2,20,0.10365843772888184,3.6873177786513494,0.8467154633447809,115,1,"ing the onions. 3  Cook the bratwurst on the preheated grill, turning once, 5 to 10 minutes. 4  Serve wi",0.046875,115,1,"ing the onions. 3  Cook the bratwurst on the preheated grill, turning once, 5 to 10 minutes. 4  Serve wi",0.031494140625,0.046875,0.015380859375
92,2,21,0.16125237941741943,1.1078684944557589,0.965609879617502,115,1,"ing the onions. 3  Cook the bratwurst on the preheated grill, turning once, 5 to 10 minutes. 4  Serve wi",0.130859375,115,1,"ing the onions. 3  Cook the bratwurst on the preheated grill, turning once, 5 to 10 minutes. 4  Serve wi",0.016845703125,0.130859375,0.114013671875
92,2,22,0.3658747673034668,1.8759926537799754,0.978993525299407,115,1,"ing the onions. 3  Cook the bratwurst on the preheated grill, turning once, 5 to 10 minutes. 4  Serve wi",0.1875,115,1,"ing the onions. 3  Cook the bratwurst on the preheated grill, turning once, 5 to 10 minutes. 4  Serve wi",0.0093994140625,0.1875,0.1781005859375
92,2,23,0.09974181652069092,3.8559829926327116,0.8969910594123355,334,2,". 3  Lightly oil grate. 4  Cook bratwurst on preheated grill for 10 to 14 minutes, turning occasionally ",0.04345703125,334,2,". 3  Lightly oil grate. 4  Cook bratwurst on preheated grill for 10 to 14 minutes, turning occasionally ",0.006805419921875,0.04345703125,0.036651611328125
92,2,24,0.014830708503723145,7.779667373956267,0.2807796512317686,463,3, in the freezer for up to 3 months in the freezer. Write the date that you stored it on the container so t,0.00045013427734375,463,3, in the freezer for up to 3 months in the freezer. Write the date that you stored it on the container so t,0.00011348724365234375,0.00045013427734375,0.00033664703369140625
92,2,25,0.010771036148071289,6.134328848806761,0.6470150627156066,334,2,". 3  Lightly oil grate. 4  Cook bratwurst on preheated grill for 10 to 14 minutes, turning occasionally ",0.00140380859375,422,3,more effectively and so that you don’t risk overcooking the onions.ooked bratwurst can last for about 5 d,4.935264587402344e-05,0.0007781982421875,0.0007288455963134766
92,2,26,0.0036336183547973633,7.053771125736117,0.6031264593909532,334,2,". 3  Lightly oil grate. 4  Cook bratwurst on preheated grill for 10 to 14 minutes, turning occasionally ",0.000217437744140625,65,1,1 Reduce heat to medium and cook another 10 to 12 minutes.,1.0251998901367188e-05,0.0001163482666015625,0.00010609626770019531
