condition,variant,step,query,entropy,top_margin,candidate_a,candidate_b,candidate_margin,top_token,expected_candidate,revisit8,revisit16,revisit32,is_value_slot
headdress,cut_source,23, silver,1.350175380706787,1.125, thread, threads,-1.125, threads,,0.0020799431949853897,0.0015909518697299063,0.0,0
headdress,cut_source,24, thread,1.716383457183838,1.25,., for,3.75,.,,0.012804407917428762,0.005656037421431392,0.0,0
headdress,cut_source,25,.,2.4822285175323486,0.125, They, The,1.375, They,,0.03644366638036445,0.032587932189926505,0.0,0
headdress,cut_source,26, They,2.407066822052002,0.375, were, wore,-1.25, wore,,0.0021172899287194014,0.0038488030550070107,0.0,0
headdress,cut_source,27, were,2.380141019821167,1.25, held, worn,-5.75, made,,0.0018725242116488516,0.0019576065824367106,0.0,0
headdress,cut_source,28, held,0.9256954193115234,2.0, together, by,3.875, together,,0.0014242946053855121,0.001439451240003109,0.0,0
headdress,cut_source,29, together,0.8247662782669067,0.875, by, with,-0.875, with,,0.001886980899143964,0.0015137455193325877,0.0,0
headdress,cut_source,30, by,3.327887535095215,1.125, large, metal,0.6875, a,,0.002422669145744294,0.0016028773970901966,0.0,0
headdress,cut_source,31, large,3.695374011993408,0.75, metal, pins,-2.625, buttons,,0.0016869973042048514,0.0011057090014219284,0.0,0
headdress,cut_source,32, metal,1.5328437089920044,1.625, pins,pins,9.5, pins,,0.0022126385592855513,0.0011765130911953747,0.0,0
headdress,cut_source,33, pins,2.4512436389923096,0.5, and,.,0.25, called,,0.005318948533385992,0.0032643768936395645,0.00010095641482621431,0
headdress,cut_source,34, and,5.256890296936035,0.5625, wore, were,-2.75, were,,0.01228510239161551,0.007228388625662774,0.0005321243079379201,0
headdress,cut_source,35, wore,4.155666828155518,1.3125, a, whole,9.78125, a,,0.01500527624739334,0.013924706436228007,0.007414451567456126,0
headdress,cut_source,36, a,4.039640426635742,0.75, he, simple,-0.9375, pon,,0.0014405813999474049,0.002761664683930576,0.0022896386799402535,0
headdress,cut_source,37, he,0.028890179470181465,5.625,address,addresses,5.625,address,,0.010627384937833995,0.007061006152071059,0.008986136526800692,0
headdress,cut_source,38,address,3.3350515365600586,0.4375, with,",",-0.4375,.,,0.002250410325359553,0.0018527638167142868,0.0009688799036666751,0
headdress,cut_source,39, with,4.022014141082764,0.125, a, gold,2.5625, a,,0.0038755942950956523,0.0034685287391766906,0.0010786353959701955,0
headdress,cut_source,40, a,4.999826431274414,0.5625, special, fringe,-1.0625, feather,,0.0006581881316378713,0.000880303792655468,0.0007184225833043456,0
headdress,cut_source,41, special,5.091820240020752,0.125, fringe, gold,-0.4375, significance,,0.006201356882229447,0.00515426421770826,0.002728025778196752,0
headdress,cut_source,42, fringe,3.4495017528533936,1.0, of, made,0.25,.,,0.004308248811867088,0.0036366095300763845,0.0008841900853440166,0
headdress,cut_source,43, of,4.81539249420166,1.0, gold, feathers,-1.25, feathers,,0.004850344615988433,0.004484851902816445,0.001791986229363829,0
headdress,cut_source,44, gold,2.655076026916504,0.125, and,.,0.5625, and,,0.008499491726979613,0.008419822552241385,0.0012138703605160117,0
headdress,cut_source,45, and,3.0781002044677734,2.0625, feathers, features,7.71875, silver,,0.00974318478256464,0.006942654261365533,0.0030876637902110815,0
headdress,cut_remote_history,17, and,1.7505443096160889,0.875, delicate, delic,0.875, delicate,,0.0,0.0,0.0,0
headdress,cut_remote_history,18, delicate,0.5857274532318115,1.125, embroidery, gold,1.125, embroidery,,0.004376580938696861,0.007189077034126967,0.008102192543447018,0
headdress,cut_remote_history,19, embroidery,0.9938759803771973,1.5, with,",",1.5, with,,0.007262318336870521,0.0026651009684428573,0.003285906102973968,0
headdress,cut_remote_history,20, with,0.00034578004851937294,11.375, gold, metal,11.375, gold,,0.003855241055134684,0.0051129095372743905,0.006499565206468105,0
headdress,cut_remote_history,21, gold,0.004315664991736412,7.625, and, or,7.625, and,,0.005628817365504801,0.007561712001916021,0.008374543860554695,0
headdress,cut_remote_history,22, and,1.6639354726066813e-05,14.875, silver, metal,15.75, silver,,0.021909845527261496,0.013000016624573618,0.014225725666619837,0
headdress,cut_remote_history,23, silver,0.011487249284982681,6.5, thread, threads,6.5, thread,,0.004154590948019177,0.004801171773578972,0.005177999730221927,0
headdress,cut_remote_history,24, thread,0.7971493005752563,1.625,., for,1.625,.,,0.022323446231894195,0.005257691023871303,0.005861002777237445,0
headdress,cut_remote_history,25,.,1.9527918100357056,1.25, They, The,-2.125, The,,0.011972514330409467,0.017140394425950944,0.019750381354242563,0
headdress,cut_remote_history,26, They,1.2908484935760498,1.0, were, wore,1.0, were,,0.0019661294645629823,0.005370819068048149,0.005960064532700926,0
headdress,cut_remote_history,27, were,1.5626702308654785,0.75, held, worn,2.125, held,,0.002361429389566183,0.0014969200710766017,0.003796299220994115,0
headdress,cut_remote_history,28, held,0.004886776674538851,8.25, together, by,8.25, together,,0.0026679998845793307,0.0058809295878745615,0.008977861900348216,0
headdress,cut_remote_history,29, together,0.3164443373680115,2.25, by, with,2.25, by,,0.005997220578137785,0.00469208211870864,0.0066274250857532024,0
headdress,cut_remote_history,30, by,0.36593183875083923,2.0, large, metal,2.0, large,,0.006795437715481967,0.006227419769857079,0.007367764366790652,0
headdress,cut_remote_history,31, large,8.817556226858869e-05,12.0, metal, pins,12.0, metal,,0.0046463581384159625,0.0055301651591435075,0.00663605984300375,0
headdress,cut_remote_history,32, metal,1.2895256077172235e-05,14.5, pins,pins,14.5, pins,,0.005062523414380848,0.005055058631114662,0.00587929628090933,0
headdress,cut_remote_history,33, pins,1.0379457473754883,0.625, and,.,-0.625,.,,0.007188336981926113,0.0033204318024218082,0.0036885362351313233,0
headdress,cut_remote_history,34, and,2.9213199615478516,0.375, wore, were,-2.3125, were,,0.010329401935450733,0.007708751014433801,0.008109318790957332,0
headdress,cut_remote_history,35, wore,2.441027879714966,0.375, a, whole,0.375, a,,0.009493299527093768,0.01824288599891588,0.020755912526510656,0
headdress,cut_remote_history,36, a,1.9968369007110596,0.75, he, simple,1.625, he,,0.004373840522021055,0.007188539835624397,0.007827298541087657,0
headdress,cut_remote_history,37, he,0.0005902604898437858,10.5,address,addresses,10.5,address,,0.007977733039297163,0.002957636199425906,0.003119903209153563,0
headdress,cut_remote_history,38,address,0.21261534094810486,3.875, with,",",3.875, with,,0.00452268635854125,0.010001877089962363,0.012442157894838601,0
headdress,cut_remote_history,39, with,0.9254434108734131,1.75, a, gold,1.75, a,,0.002347590052522719,0.0031733923824504018,0.003389672434423119,0
headdress,cut_remote_history,40, a,0.7701177597045898,1.0, special, fringe,1.0, special,,0.0031774541130289435,0.0052134107099846005,0.006238009489607066,0
headdress,cut_remote_history,41, special,0.0012928313808515668,9.0, fringe, gold,9.0, fringe,,0.008320956025272608,0.008793086686637253,0.010240944218821824,0
headdress,cut_remote_history,42, fringe,0.03845881670713425,5.875, of, made,5.875, of,,0.00431291910354048,0.004033302189782262,0.0047916563344188035,0
headdress,cut_remote_history,43, of,0.00041206134483218193,11.75, gold, feathers,13.125, gold,,0.01291861804202199,0.008447966421954334,0.009030533605255187,0
headdress,cut_remote_history,44, gold,0.0032639496494084597,8.875, and,.,9.125, and,,0.0057929171016439795,0.006746950908564031,0.007331814267672598,0
headdress,cut_remote_history,45, and,0.0011146103497594595,10.375, feathers, features,10.375, feathers,,0.02161704149330035,0.016573887143749744,0.017222724156454206,0
headdress,cut_recent_history,17, and,4.175798416137695,0.375, delicate, delic,0.96875, the,,0.0,0.0,0.0,0
headdress,cut_recent_history,18, delicate,2.6728055477142334,1.125, embroidery, gold,1.4375, clothing,,0.0,0.0,0.004291228135116398,0
headdress,cut_recent_history,19, embroidery,3.8082211017608643,0.8125, with,",",-0.375, was,,0.0,0.0,0.00024173245765268803,0
headdress,cut_recent_history,20, with,3.0031304359436035,2.5, gold, metal,7.5, gold,,0.0,0.0,0.000700363889336586,0
headdress,cut_recent_history,21, gold,1.6372462511062622,1.5625, and, or,4.6875, and,,0.0,0.0,0.009971866908017546,0
headdress,cut_recent_history,22, and,4.791719436645508,0.1875, silver, metal,3.09375, the,,0.0,0.0,0.00038858235348016024,0
headdress,cut_recent_history,23, silver,1.7114417552947998,1.875, thread, threads,4.875, thread,,0.0,0.0,0.017188482801429927,0
headdress,cut_recent_history,24, thread,3.7806382179260254,0.375,., for,3.75,",",,0.0,0.0,0.0024860890116542578,0
headdress,cut_recent_history,25,.,3.05517578125,1.5, They, The,-0.5625,<|eot_id|>,,0.0,0.0,0.0016298435511998832,0
headdress,cut_recent_history,26, They,3.024507999420166,0.8125, were, wore,0.8125, were,,0.0,0.0,0.009560695441905409,0
headdress,cut_recent_history,27, were,4.083533763885498,0.3125, held, worn,2.125, held,,0.0,0.0,0.0026520260144025087,0
headdress,cut_recent_history,28, held,2.1009528636932373,1.625, together, by,1.6875, together,,0.0,0.0,0.0131695864838548,0
headdress,cut_recent_history,29, together,2.2362492084503174,1.375, by, with,3.5, by,,0.0,0.0,0.0014752637362107635,0
headdress,cut_recent_history,30, by,4.474281311035156,1.5625, large, metal,3.5, large,,0.0,0.0,0.0019870129181072116,0
headdress,cut_recent_history,31, large,2.5322861671447754,1.875, metal, pins,1.875, metal,,0.0,0.0,0.012359366286545992,0
headdress,cut_recent_history,32, metal,2.1193735599517822,3.3125, pins,pins,5.9375, pins,,0.0,0.0,0.004221271665301174,0
headdress,cut_recent_history,33, pins,5.345560073852539,0.0625, and,.,-0.5,",",,0.0,0.0,0.004859312262851745,0
headdress,cut_recent_history,34, and,5.134490013122559,0.5, wore, were,-1.375, gold,,0.0,0.0,0.0012470787041820586,0
headdress,cut_recent_history,35, wore,4.650106430053711,0.125, a, whole,-0.125, simple,,0.0,0.0,0.015952727699186653,0
headdress,cut_recent_history,36, a,4.721888542175293,0.25, he, simple,-0.875, gold,,0.0,0.0,0.0027924416353926063,0
headdress,cut_recent_history,37, he,1.4896472692489624,0.875,address,addresses,0.875,address,,0.0,0.0,0.006000533874612302,0
headdress,cut_recent_history,38,address,6.3341965675354,1.125, with,",",1.5625, with,,0.0,0.0,0.005104384035803378,0
headdress,cut_recent_history,39, with,4.546380043029785,0.9375, a, gold,-2.0,<|eot_id|>,,0.0,0.0,0.000921413826290518,0
headdress,cut_recent_history,40, a,5.332650661468506,0.1875, special, fringe,-1.3125, fringe,,0.0,0.0,0.01226710999617353,0
headdress,cut_recent_history,41, special,2.1349096298217773,2.4375, fringe, gold,2.4375, fringe,,0.0,0.0,0.007596700743306428,0
headdress,cut_recent_history,42, fringe,3.425713300704956,0.0625, of, made,4.75, of,,0.0,0.0,0.001937455264851451,0
headdress,cut_recent_history,43, of,5.220617771148682,0.0625, gold, feathers,5.78125, coarse,,0.0,0.0,0.003954635583795607,0
headdress,cut_recent_history,44, gold,4.282916069030762,0.1875, and,.,1.25, and,,0.0,0.0,0.0034393189125694335,0
headdress,cut_recent_history,45, and,5.410001754760742,0.375, feathers, features,3.9375, and,,0.0,0.0,0.007167063886299729,0
headdress,local16,17, and,2.9472436904907227,0.625, delicate, delic,3.25, patterns,,0.0,0.0,0.0,0
headdress,local16,18, delicate,0.6240543127059937,1.875, embroidery, gold,3.5, patterns,,0.0021315639605745673,0.0,0.0,0
headdress,local16,19, embroidery,0.6184449791908264,3.3125, with,",",-5.25,.,,0.006594558944925666,0.0,0.0,0
headdress,local16,20, with,4.9034810066223145,0.4375, gold, metal,3.875, gold,,0.0017530510085634887,0.0,0.0,0
headdress,local16,21, gold,1.4266012907028198,0.25, and, or,-0.25, or,,0.0006725686835125089,0.0,0.0,0
headdress,local16,22, and,0.5806770920753479,2.875, silver, metal,8.0, silver,,0.002252348931506276,0.0,0.0,0
headdress,local16,23, silver,1.4583289623260498,1.0, thread, threads,-1.0, threads,,0.0016908470424823463,0.0,0.0,0
headdress,local16,24, thread,0.7454652786254883,2.8125,., for,6.125,.,,0.007291581539902836,0.0,0.0,0
headdress,local16,25,.,4.875297546386719,0.6875, They, The,-1.4375, The,,0.03137354721548036,0.0,0.0,0
headdress,local16,26, They,3.125494956970215,1.5, were, wore,2.0, were,,0.0019531973521225154,0.0,0.0,0
headdress,local16,27, were,4.6930952072143555,0.75, held, worn,-3.9375, made,,0.0008921615080907941,0.0,0.0,0
headdress,local16,28, held,2.264399528503418,1.375, together, by,0.125, in,,0.0002815744956023991,0.0,0.0,0
headdress,local16,29, together,1.0334721803665161,0.125, by, with,-0.125, with,,0.002928423462435603,0.0,0.0,0
headdress,local16,30, by,5.22770881652832,1.5, large, metal,-0.625, a,,0.0018845556769520044,0.0,0.0,0
headdress,local16,31, large,4.916265487670898,0.125, metal, pins,-0.1875, bro,,0.0014817477785982192,0.0,0.0,0
headdress,local16,32, metal,2.2345962524414062,2.625, pins,pins,8.21875, clas,,0.0015427777543663979,0.0,0.0,0
headdress,local16,33, pins,2.6507019996643066,0.0, and,.,0.875, or,,0.0025637645740062,0.0,0.0,0
headdress,local16,34, and,5.425904750823975,0.9375, wore, were,-3.375, were,,0.008040407381486148,0.0,0.0,0
headdress,local16,35, wore,4.796772003173828,1.8125, a, whole,9.71875, a,,0.005822731007356197,0.0,0.0,0
headdress,local16,36, a,6.1261186599731445,0.1875, he, simple,0.75, small,,0.000721313408575952,0.0,0.0,0
headdress,local16,37, he,0.04671909660100937,6.0,address,addresses,6.0,address,,0.008179756172467023,0.0,0.0,0
headdress,local16,38,address,3.2539095878601074,0.125, with,",",0.25, that,,0.0011653516557998955,0.0,0.0,0
headdress,local16,39, with,3.2614221572875977,2.4375, a, gold,3.4375, a,,0.0015277155325748026,0.0,0.0,0
headdress,local16,40, a,5.903965473175049,0.25, special, fringe,-1.3125, large,,0.0004385588690638542,0.0,0.0,0
headdress,local16,41, special,5.932866096496582,0.25, fringe, gold,-1.625, crown,,0.0022867725347168744,0.0,0.0,0
headdress,local16,42, fringe,3.2575998306274414,0.6875, of, made,-0.0625,.,,0.0010152760660275817,0.0,0.0,0
headdress,local16,43, of,5.481664180755615,0.0, gold, feathers,-0.5625, feathers,,0.0020207019988447428,0.0,0.0,0
headdress,local16,44, gold,3.5626235008239746,0.6875, and,.,0.6875, and,,0.0028890406247228384,0.0,0.0,0
headdress,local16,45, and,3.837292432785034,1.5, feathers, features,6.46875, silver,,0.004868422984145582,0.0,0.0,0
headdress,local64,17, and,2.227560043334961,1.25, delicate, delic,3.125, patterns,,0.0,0.0,0.0,0
headdress,local64,18, delicate,0.7476477026939392,1.375, embroidery, gold,4.0625, patterns,,0.0026572871138341725,0.0015283930697478354,0.0015356017393060029,0
headdress,local64,19, embroidery,0.5742396712303162,3.125, with,",",-5.0,.,,0.010359039180912077,0.007249817426782101,0.002756977453827858,0
headdress,local64,20, with,4.700598239898682,0.9375, gold, metal,4.4375, gold,,0.0021963189356029034,0.0026677458081394434,0.0026051410823129117,0
headdress,local64,21, gold,1.5748134851455688,0.125, and, or,0.125, and,,0.0013153307372704148,0.0018709140131250024,0.0018185873632319272,0
headdress,local64,22, and,0.5566575527191162,3.0, silver, metal,8.4375, silver,,0.003245572268497199,0.0026088051963597536,0.0016437452286481857,0
headdress,local64,23, silver,1.8337700366973877,0.25, thread, threads,-0.875, threads,,0.001974713581148535,0.0018671469879336655,0.0013922653160989285,0
headdress,local64,24, thread,0.8374141454696655,2.5,., for,5.1875,.,,0.012673426943365484,0.006005803239531815,0.0011565970489755273,0
headdress,local64,25,.,3.2055208683013916,0.25, They, The,-0.1875,<|eot_id|>,,0.04566442657960579,0.04372935980791226,0.004277150786947459,0
headdress,local64,26, They,2.890124559402466,0.375, were, wore,-0.375, wore,,0.001734444871544838,0.0031594132306054235,0.0004005921073257923,0
headdress,local64,27, were,4.399503707885742,1.375, held, worn,-3.875, made,,0.002367546723689884,0.0015349916066043079,0.00012602400965988636,0
headdress,local64,28, held,1.2689096927642822,1.625, together, by,3.375, together,,0.0011614094255492091,0.001664814946707338,0.0,0
headdress,local64,29, together,0.8540716767311096,0.875, by, with,-0.875, with,,0.0019150811131112278,0.0015999063034541905,0.0,0
headdress,local64,30, by,4.383204936981201,0.6875, large, metal,-0.1875, a,,0.0021956737618893385,0.0014436758938245475,0.0,0
headdress,local64,31, large,4.063880920410156,0.125, metal, pins,-2.3125, buttons,,0.002262603084091097,0.00124602293362841,0.0,0
headdress,local64,32, metal,2.142733573913574,0.875, pins,pins,8.5, pins,,0.0022680741385556757,0.0012450158246792853,0.0,0
headdress,local64,33, pins,2.4795708656311035,0.25, and,.,-0.25,.,,0.005598324059974402,0.0033430109033361077,0.00013949087588116527,0
headdress,local64,34, and,5.441008567810059,0.5, wore, were,-2.4375, were,,0.010727268119808286,0.0062238763784989715,0.0005748928524553776,0
headdress,local64,35, wore,4.672087669372559,0.8125, a, whole,9.03125, a,,0.021560118126217276,0.018911458260845393,0.009921905410010368,0
headdress,local64,36, a,5.098174571990967,0.0625, he, simple,0.8125, hat,,0.0025896653532981873,0.003748560673557222,0.003536846546921879,0
headdress,local64,37, he,0.02079831436276436,6.25,address,addresses,6.25,address,,0.009848491637967527,0.007823371095582843,0.009580526675563306,0
headdress,local64,38,address,3.100564479827881,0.25, with,",",0.0,.,,0.0019979275530204177,0.001522853272035718,0.0009392156498506665,0
headdress,local64,39, with,3.726865768432617,0.375, a, gold,2.0, a,,0.0038375643198378384,0.003956592816393822,0.0011569890775717795,0
headdress,local64,40, a,5.502424716949463,0.5, special, fringe,-1.0625, feather,,0.0007596214418299496,0.0008996570250019431,0.0008844403782859445,0
headdress,local64,41, special,5.245204925537109,0.0625, fringe, gold,-1.375, significance,,0.005945697717834264,0.004781071038451046,0.002249341574497521,0
headdress,local64,42, fringe,2.883690357208252,1.1875, of, made,0.0625,.,,0.0041651909705251455,0.0033888027537614107,0.0006653883028775454,0
headdress,local64,43, of,4.6766438484191895,1.3125, gold, feathers,-1.3125, feathers,,0.005369106656871736,0.004848707176279277,0.0017531674820929766,0
headdress,local64,44, gold,2.291443347930908,0.5, and,.,1.0, and,,0.0080026377690956,0.008049433876294643,0.0011137603432871401,0
headdress,local64,45, and,1.9291328191757202,2.6875, feathers, features,8.96875, silver,,0.0073088560020551085,0.005515944620128721,0.0018431652570143342,0
