step,query_step,query_position,query,token,shift,revisit,threshold,active,event,top1_probability,top2_margin,logit_entropy
39,38,573,",", butter,31.261925523769236,2.2510175627115565,8.025983889260734,0,0,0.7885073,1.5,0.9272146
40,39,574, butter,",",33.681325293723795,2.423837707139688,8.025983889260734,0,0,0.99420327,5.25,0.054732084
41,40,575,",", and,29.708922638685927,1.7135058537761374,8.025983889260734,0,0,0.99898005,7.0,0.01244344
42,41,576, and, beer,24.539402491377658,1.3080984829267184,8.025983889260734,0,0,0.99992746,10.25,0.001367632
43,42,577, beer, in,33.2938274761426,2.6259422456797052,8.025983889260734,0,0,0.9978775,6.25,0.02350916
44,43,578, in, a,34.47686168906269,2.9465474036364867,8.025983889260734,0,0,0.9998779,9.125,0.0018535099
45,44,579, a, large,23.00922637756909,1.146711258913398,8.025983889260734,0,0,0.9909168,4.875,0.08089143
46,45,580, large, pot,21.1233997218277,0.7273486817089305,8.025983889260734,0,0,0.9322519,2.625,0.36019614
47,46,581, pot,.,32.118067271485344,2.4898966008216954,8.025983889260734,0,0,0.46899104,1.0,2.1937995
48,47,582,., Place,35.088984183522044,3.3820563494745013,8.025983889260734,0,0,0.47198737,0.25,1.8967623
49,48,583, Place, the,35.16011563785624,3.625355626186066,6.698961325901713,0,0,0.5977301,1.125,1.4498615
50,49,584, the, pot,32.81004472114885,3.574941287024777,6.698961325901713,0,0,0.9998856,9.125,0.001731002
51,50,585, pot, over,41.830563064224535,7.5682887198232205,5.673493750554143,1,1,0.99993515,9.625,0.0010207115
52,51,586, over, medium,32.604869789016604,4.002428651347909,6.455625779228399,0,0,0.9999923,13.0,0.00013768159
53,52,587, medium, heat,28.737414501417373,2.4563630059313737,6.016264867194156,0,0,0.9999809,12.375,0.00036872827
54,53,588, heat, and,29.17079586718002,2.920216126802667,4.8938936684667365,0,0,0.8322295,1.75,0.75683886
55,54,589, and, simmer,29.405937183684788,2.20114164627963,4.8938936684667365,0,0,0.9998226,9.75,0.0029246835
56,55,590, simmer, for,33.745636536710556,3.5503858246428486,4.8938936684667365,0,0,0.9998436,9.125,0.0024859635
57,56,591, for, ,30.537480591567398,3.2585788164476392,4.8938936684667365,0,0,0.9998913,10.0,0.0018716718
58,57,592, ,15,40.46132371437179,4.5345566802506205,4.8938936684667365,0,0,0.9734593,3.625,0.18272972
59,58,593,15, to,38.42850763200515,4.498488235141336,5.29298969014377,0,0,0.9770177,3.75,0.15793985
60,59,594, to, ,52.45988356283575,8.10934169917659,5.29298969014377,1,1,0.9999829,12.375,0.00035548594
61,60,595, ,20,49.131822422639814,9.074125273585372,7.703551964661562,1,0,0.9999695,11.875,0.00060811924
62,61,596,20, minutes,42.92859043090513,7.028442757859212,8.350537592778785,0,0,1.0,14.0,3.9376777e-05
63,62,597, minutes,".
",30.4488109100643,2.4124780793565916,8.350537592778785,0,0,0.9222734,3.5,0.571415
64,63,598,".
",3,43.995155421131976,4.800354556126943,8.350537592778785,0,0,0.98959845,5.25,0.11284104
65,64,599,3,.,41.515099292627525,6.22231592637263,8.350537592778785,0,0,0.99957484,8.625,0.0070399935
66,65,600,., Pre,41.23780498793203,5.668630254828569,8.350537592778785,0,0,0.7624537,1.625,1.3068874
67,66,601, Pre,heat,42.06506976988891,4.574856694864564,8.350537592778785,0,0,0.9999962,13.25,6.735555e-05
68,67,602,heat, a,33.14325182658757,2.9407202260271044,8.350537592778785,0,0,0.6057214,0.875,1.3830312
69,68,603, a, grill,30.8977261742762,2.1020567830841914,8.350537592778785,0,0,0.99987406,10.5,0.0023077708
70,69,604, grill, for,38.38720340350517,3.6974660487151554,8.350537592778785,0,0,0.97924525,3.875,0.14957523
71,70,605, for, medium,33.4034229005146,2.5646765591767,8.350537592778785,0,0,0.99996567,10.5,0.00058726897
72,71,606, medium,-high,36.19245263463224,2.4764483022044397,8.350537592778785,0,0,0.9979346,6.5,0.024363292
73,72,607,-high, heat,29.108002073485533,1.5041031659842599,8.350537592778785,0,0,0.99996567,10.625,0.0005954026
74,73,608, heat,.,37.1876887738609,3.4137274605988512,8.350537592778785,0,0,0.71963024,1.5,1.257341
75,74,609,., Light,32.87549660859979,3.1153065306232293,8.350537592778785,0,0,0.9191037,3.25,0.591999
76,75,610, Light,ly,45.03014276971304,4.619683683832901,8.350537592778785,0,0,1.0,14.625,3.0081701e-05
77,76,611,ly, oil,26.836111286768684,1.7488633080282077,7.539863386790752,0,0,1.0,15.125,1.9574565e-05
78,77,612, oil, the,27.67719332931381,1.993984924247282,6.423847634244275,0,0,0.999939,10.5,0.0010690156
79,78,613, the, grate,27.051632418833535,1.8734441373146944,5.807051672714584,0,0,0.95216316,3.0,0.28118253
80,79,614, grate,".
",38.87704815542102,3.993692797470043,5.807051672714584,0,0,0.9407058,3.375,0.40819243
81,80,615,".
",4,50.202345575359885,7.03278967449373,5.807051672714584,1,1,0.98411906,4.375,0.14350247
82,81,616,4,.,40.26235084825285,4.953487262719218,6.009670109744859,0,0,0.9996987,8.875,0.0049909195
83,82,617,., Cook,45.001552013365156,6.626144049400549,5.473312865662846,1,1,0.8852702,2.875,0.85831547
84,83,618, Cook, the,40.737160432728814,5.3046298965262775,6.727805455673844,0,0,0.99744934,6.0,0.02665547
85,84,619, the, brat,30.768436747651567,2.9544051505176423,6.727805455673844,0,0,0.99929076,7.375,0.009277341
86,85,620, brat,w,42.477882793958244,7.455443352320358,6.727805455673844,1,1,1.0,14.375,2.2719265e-05
87,86,621,w,urst,61.125624117335825,8.6022116760393,7.138453093950387,1,0,0.9999886,11.875,0.0002603981
88,87,622,urst, on,62.64020394725377,10.0421627051726,7.742135433250093,1,0,0.99972916,8.375,0.0038562107
89,88,623, on, the,33.191306573576085,3.91149792317265,8.962199433322624,0,0,0.999794,8.75,0.0029611879
90,89,624, the, pre,33.26757268991297,4.481270893002703,8.962199433322624,0,0,0.9819328,4.0,0.13142331
91,90,625, pre,he,49.73383360276293,9.218136284257582,8.962199433322624,1,1,0.9999923,12.375,0.00013840273
92,91,626,he,ated,66.60135814162149,9.77918348281478,9.424142889486337,1,0,1.0,13.625,3.3965236e-05
93,92,627,ated, grill,69.17916623481959,12.614112486721059,9.844928288404235,1,0,1.0,14.75,2.134858e-05
94,93,628, grill, for,45.4783572573897,7.954794892444475,10.685150150559714,0,0,0.8518612,1.75,0.6067697
95,94,629, for, ,33.46358995974538,2.617954445785032,10.685150150559714,0,0,0.99998474,12.25,0.0003185748
96,95,630, ,10,41.97187719092054,2.945483701528873,10.685150150559714,0,0,0.95776594,3.125,0.25446147
97,96,631,10, to,37.528257727806235,2.6496079961674743,10.685150150559714,0,0,0.99141586,4.75,0.07137256
98,97,632, to, ,56.49000841933649,6.505861994278768,10.685150150559714,0,0,0.9999695,11.125,0.0006049033
99,98,633, ,14,50.98752556263017,5.526927305613671,10.685150150559714,0,0,0.99849427,7.0,0.019355783
100,99,634,14, minutes,37.94102393631305,2.6939684908233943,10.685150150559714,0,0,0.9999923,13.375,0.00013590384
101,100,635, minutes,",",31.37797791120761,1.738244553479703,10.685150150559714,0,0,0.9991878,7.75,0.011274402
102,101,636,",", turning,29.335223161649086,1.6225246624965832,10.685150150559714,0,0,0.99845433,6.5,0.017148102
103,102,637, turning, occasionally,39.1229617042927,2.7329479217557515,10.685150150559714,0,0,0.9998226,10.0,0.0029675981
104,103,638, occasionally, to,28.665104784212897,0.9933356672243921,10.685150150559714,0,0,0.99319875,5.625,0.07048943
105,104,639, to, brown,29.252630027053268,1.3377874771424603,10.48791573379135,0,0,0.99992365,10.125,0.001327934
106,105,640, brown, evenly,28.918094038030265,1.4519816824982912,10.48791573379135,0,0,0.9997444,8.5,0.0037305206
107,106,641, evenly,".
",49.073305303054184,5.808812487951503,10.48791573379135,0,0,0.53279245,0.375,1.4067894
108,107,642,".
",5,47.29682647187953,5.6803419445156305,10.48791573379135,0,0,0.91085076,3.5,0.71416056
109,108,643,5,.,42.93184016994771,4.702806844649012,9.119624291013622,0,0,0.9985553,7.125,0.020782603
110,109,644,., Remove,40.94016222839892,4.895932967199726,6.868095218820195,0,0,0.5391335,1.25,2.6509645
111,110,645, Remove, the,62.126141262792586,12.77160077717353,5.983074864533319,1,1,0.9993822,8.125,0.008728036
112,111,646, the, brat,36.16496262545233,3.5094980024414753,8.072296690002458,0,0,0.9978261,6.5,0.026943829
113,112,647, brat,w,49.5919767851707,7.989410203668488,8.072296690002458,0,0,0.9999809,11.0,0.00031157566
114,113,648,w,urst,72.05966910978498,6.486236020501773,9.184957847044748,0,0,0.9999962,12.75,8.607014e-05
115,114,649,urst, from,82.04870264963239,8.615383850453906,9.184957847044748,0,0,0.9741279,3.875,0.19643897
116,115,650, from, the,51.92213109972754,8.651552938103592,9.654438082133812,0,0,0.99059546,4.75,0.08342865
117,116,651, the, grill,43.60816999500681,6.855874079067236,9.681564897871077,0,0,0.65393615,1.25,1.4791342
118,117,652, grill, and,62.890485765619204,11.844258473198867,9.681564897871077,1,1,0.77378434,1.75,1.1182686
119,118,653, and, cook,44.148215025353615,4.921829280496869,12.076094049192532,0,0,0.5416577,0.875,2.275065
120,119,654, cook, the,41.59155016426591,3.9473610540676205,12.076094049192532,0,0,0.97163945,4.875,0.27433765
121,120,655, the, onions,34.5058531788478,1.818038991776912,12.076094049192532,0,0,0.96155304,3.5,0.28421727
122,121,656, onions, in,42.98285329806693,3.647504310813603,12.076094049192532,0,0,0.97208434,4.875,0.28400153
123,122,657, in, the,34.24870574369557,1.811913691867998,12.076094049192532,0,0,0.99132323,5.5,0.08664304
124,123,658, the, beer,35.96638305933542,3.2461795735425296,12.076094049192532,0,0,0.6542555,1.375,1.4984908
125,124,659, beer, mixture,55.616614927796874,9.843153358838048,12.076094049192532,0,0,0.99385256,6.125,0.0767208
126,125,660, mixture, for,35.08920464077734,3.0667813106815247,12.076094049192532,0,0,0.3734105,0.125,2.488821
127,126,661, for, ,44.22260179618998,4.94386053428787,12.076094049192532,0,0,0.41888648,0.125,1.822196
128,127,662, ,10,55.96393065552238,5.449929291456767,10.343429637428253,0,0,0.7919,1.375,0.8011642
129,128,663,10, to,41.79100631204299,4.188036744322308,10.343429637428253,0,0,0.9706022,3.5,0.19234584
130,129,664, to, ,57.89577382099738,8.19253198127518,10.343429637428253,0,0,0.9998722,9.125,0.0019923118
131,130,665, ,12,58.51757107880011,8.764299958942239,10.343429637428253,0,0,0.9952259,5.375,0.0451085
132,131,666,12, minutes,52.592147264156,8.684190704964987,10.343429637428253,0,0,0.99257386,5.0,0.06692809
133,132,667, minutes,".

",37.84590088825635,4.4868673040351705,10.343429637428253,0,0,0.36459908,0.75,2.720517
134,133,668,".

",Alternatively,86.0887077468335,13.521588065727562,10.343429637428253,1,1,0.47484347,0.625,2.7708232
135,134,669,Alternatively,",",52.46344416169896,3.6553165026775125,10.762762035560426,0,0,0.96730334,3.75,0.26489833
136,135,670,",", you,44.77032277074011,4.094233016252199,10.762762035560426,0,0,0.73935634,2.0,1.7843676
137,136,671, you, can,43.144439111007046,4.155029261120604,10.762762035560426,0,0,0.9956493,5.625,0.04376952
138,137,672, can, cook,44.68574751344287,3.9320363009441173,10.762762035560426,0,0,0.5914439,0.75,1.7695732
139,138,673, cook, the,40.17159438990719,2.7362439193887442,10.762762035560426,0,0,0.95439047,3.375,0.33360296
140,139,674, the, brat,34.15296884025271,1.9648967156831176,10.762762035560426,0,0,0.7710514,1.25,0.84028304
141,140,675, brat,w,47.733210008089685,5.8406521758904955,10.762762035560426,0,0,0.9999543,10.25,0.000821561
142,141,676,w,urst,64.46204328476443,11.029032053622782,9.95362198563857,1,1,0.9999504,10.25,0.0008899804
143,142,677,urst, on,59.38884284548101,9.408832147179794,11.652171056648976,0,0,0.4626183,0.625,2.2964275
144,143,678, on, the,41.19026648419644,3.595109078204758,11.652171056648976,0,0,0.9789259,3.875,0.15424995
145,144,679, the, grill,33.426296119244306,2.3509131418197518,11.652171056648976,0,0,0.7303649,1.0,0.8551077
146,145,680, grill, first,43.826742897447886,4.323283936538539,11.652171056648976,0,0,0.6740435,2.25,2.1254528
147,146,681, first,",",35.45488555156852,2.0215235840998953,11.652171056648976,0,0,0.53599906,1.375,2.3437352
148,147,682,",", then,32.244627941663495,1.9158384762671476,11.652171056648976,0,0,0.6247989,1.125,1.8916165
149,148,683, then, cook,40.42829398178104,4.678936042194287,11.652171056648976,0,0,0.65954036,1.625,1.9698304
150,149,684, cook, the,38.97392148267336,2.907195396246199,11.652171056648976,0,0,0.9997215,8.875,0.0041271504
151,150,685, the, onions,32.91116974268802,1.8246924383627812,9.813882123790542,0,0,0.99940324,8.0,0.008191156
152,151,686, onions, in,40.147472598080185,4.255743011230553,9.813882123790542,0,0,0.98786527,5.25,0.12578285
153,152,687, in, the,34.46272019620293,3.5105363272508274,9.813882123790542,0,0,0.9972381,6.125,0.029804368
154,153,688, the, beer,33.72945173583356,4.0715784164363455,9.813882123790542,0,0,0.9983458,7.0,0.022285571
155,154,689, beer, mixture,38.005213834967805,4.6731198777622485,9.813882123790542,0,0,0.9998684,10.125,0.0023551164
156,155,690, mixture,".

",37.96804495667197,5.754074942883232,9.813882123790542,0,0,0.22682256,0.125,3.129113
157,156,691,".

",Note,73.85507052361433,12.99456382191906,9.813882123790542,1,1,0.3882314,1.9375,5.013848
158,157,692,Note,:,54.96490440134997,3.6988789579921746,11.520414995696852,0,0,0.9316403,2.625,0.36908263
159,158,693,:, The,40.51829184865388,2.4494332211726015,10.30526506586461,0,0,0.36090717,1.75,4.3259935
160,159,694, The, passages,40.563035845892784,2.3067743356412915,7.5641971626421896,0,0,0.26626247,0.625,4.2735076
161,160,695, passages, do,41.74495030354336,2.1674317916964783,7.5641971626421896,0,0,0.3672709,0.5,2.8847165
162,161,696, do, not,43.875380500181784,2.527487517983048,7.5641971626421896,0,0,0.96504956,4.0,0.277295
163,162,697, not, provide,40.26438219447668,2.378416798067833,7.5641971626421896,0,0,0.6094855,1.75,2.253214
164,163,698, provide, a,37.94789740469126,2.021215406594429,7.5641971626421896,0,0,0.6731107,2.5,2.1411386
165,164,699, a, single,31.49375271263139,1.7611832175991677,7.5641971626421896,0,0,0.4855175,1.0,2.5762577
166,165,700, single, set,36.43917960068695,2.722986284468884,7.5641971626421896,0,0,0.27914503,0.75,3.5315166
167,166,701, set, of,36.75605187599443,1.5303736845806237,7.5641971626421896,0,0,0.99873626,7.375,0.017415363
168,167,702, of, instructions,40.06705866023221,2.859351851402341,7.5641971626421896,0,0,0.6879726,2.0,1.8940593
169,168,703, instructions,",",44.9684583784976,3.5771474486832857,7.5641971626421896,0,0,0.68834275,1.75,1.665275
170,169,704,",", but,46.35604005371172,4.438593144342386,7.5641971626421896,0,0,0.71092767,1.0,1.0703136
171,170,705, but, rather,28.22809683829939,1.1280627695240688,7.5641971626421896,0,0,0.5973198,2.25,2.583068
172,171,706, rather, multiple,39.79116707303706,4.738297401294247,7.5641971626421896,0,0,0.46377742,0.875,2.5082068
173,172,707, multiple, methods,40.387863878784614,3.0219912227830172,6.80236400645045,0,0,0.5720478,1.625,2.2960498
174,173,708, methods, for,41.703099219452994,3.100468665349271,4.513519208580352,0,0,0.44651002,0.25,1.8550836
175,174,709, for, cooking,49.69084742151173,4.362617352722447,4.513519208580352,0,0,0.9997215,8.25,0.0038430658
176,175,710, cooking, br,40.98505035884964,3.6869107784295423,4.513519208580352,0,0,0.8801284,2.0,0.53762466
177,176,711, br,ats,52.1054226476232,4.016056892625055,4.513519208580352,0,0,1.0,14.625,3.316763e-05
178,177,712,ats,.,59.18153242991481,5.200359776517461,4.513519208580352,1,1,0.9904727,5.0,0.088971846
179,178,713,., The,60.71720730206176,8.596722250177605,4.85381299510005,1,0,0.5875513,0.875,1.7615278
180,179,714, The, above,41.44291273657415,2.8513579072906636,6.049450394932497,0,0,0.54584974,1.125,2.5425026
181,180,715, above, response,33.53741631469967,1.8516979875256585,6.049450394932497,0,0,0.58277,1.125,1.8379239
182,181,716, response, combines,31.288722204834244,0.8735867710660858,6.049450394932497,0,0,0.8560487,2.0,0.76447904
183,182,717, combines, the,36.32556682967393,1.4921818674304326,6.049450394932497,0,0,0.738391,2.25,1.5264318
184,183,718, the, steps,36.63506694931241,2.892320519268428,6.049450394932497,0,0,0.25504047,0.25,2.8763397
185,184,719, steps, from,33.74630593948305,1.9921500841414839,6.049450394932497,0,0,0.99639595,6.75,0.044281807
186,185,720, from, all,43.71627708999314,3.0506279158642218,6.049450394932497,0,0,0.47156626,0.875,2.356088
187,186,721, all, three,36.34489510803408,2.1085421705674285,6.049450394932497,0,0,0.8637936,2.0,0.66612554
188,187,722, three, passages,35.02513608725693,3.5073837081691233,6.049450394932497,0,0,0.99995995,11.0,0.0007745388
189,188,723, passages, to,46.53678034217843,4.447772582102354,6.049450394932497,0,0,0.46210235,0.0,1.4073108
190,189,724, to, provide,39.959294787232096,3.7487462462927494,6.049450394932497,0,0,0.9846128,4.375,0.13084307
191,190,725, provide, a,26.907596418363187,0.8559392105034965,6.049450394932497,0,0,0.97944695,4.125,0.16520008
192,191,726, a, comprehensive,26.50155214815178,1.2603111160103422,6.049450394932497,0,0,0.86518854,3.0,0.97009546
193,192,727, comprehensive, guide,28.158854895160964,1.3317630786081387,6.049450394932497,0,0,0.6059039,1.125,1.6929938
194,193,728, guide,.,30.03476010126682,1.6297130823518682,6.049450394932497,0,0,0.9344415,3.125,0.4331053
195,194,729,.,<|eot_id|>,56.79224040255825,5.88813677901528,5.485009999121167,1,1,0.9936497,5.25,0.062060755
