step,query_step,query_position,query,token,shift,revisit,threshold,active,event,top1_probability,top2_margin,logit_entropy
24,23,457, skirts, that,27.984683765537888,2.431361804446116,5.375250996486383,0,0,0.5781058,1.0,1.9139596
25,24,458, that, were,25.05436005778187,2.570839445076834,5.375250996486383,0,0,0.65354085,1.5,1.5086417
26,25,459, were, usually,19.53179881432684,1.9219999947967532,5.375250996486383,0,0,0.22630528,0.0,3.7170658
27,26,460, usually, full,18.95236915760474,2.06045631108511,5.375250996486383,0,0,0.6033334,1.75,2.072707
28,27,461, full,-length,25.743942708299297,3.1182801257785293,5.375250996486383,0,0,0.67509466,0.75,0.96201694
29,28,462,-length,",",19.077393660639938,0.7681111578596203,5.375250996486383,0,0,0.74369836,1.75,1.190788
30,29,463,",", and,23.202273948534987,2.2496961753830353,5.375250996486383,0,0,0.4645051,0.375,2.1782694
31,30,464, and, added,19.758535280982517,1.7084660924686705,5.375250996486383,0,0,0.23122522,0.625,4.152354
32,31,465, added, clo,24.39323376528774,2.0702536685049058,5.375250996486383,0,0,0.6323459,0.75,1.4753876
33,32,466, clo,aks,32.65006664175001,2.5472843751595056,5.375250996486383,0,0,1.0,14.875,2.4280247e-05
34,33,467,aks, and,23.344024775725387,1.00010921397819,5.375250996486383,0,0,0.7701548,2.0,1.2399969
35,34,468, and, caps,27.42070808272607,2.144820366253159,3.9085722006024097,0,0,0.9030974,2.75,0.6289762
36,35,469, caps, with,26.33557363790145,2.231317528483494,3.9085722006024097,0,0,0.27725706,0.125,2.9543056
37,36,470, with, a,29.606640483273544,2.915926492227515,3.9085722006024097,0,0,0.693715,1.125,1.2190756
38,37,471, a, folded,16.34767642533418,0.8593091483724493,2.9665149006152687,0,0,0.9284597,3.125,0.46552664
39,38,472, folded, piece,20.250643914516306,1.360791668875072,2.9665149006152687,0,0,0.96679056,3.375,0.21183804
40,39,473, piece, of,54.4964342695431,11.38738554732168,2.9665149006152687,1,1,0.9994871,8.625,0.007927786
41,40,474, of, cloth,49.2763429618697,10.576580280515316,5.185556481164317,1,0,0.9997769,8.5,0.0031758847
42,41,475, cloth, tied,18.795734566763663,1.247447713052354,10.779281597216906,0,0,0.6844923,1.25,1.4628848
43,42,476, tied, on,17.018198644259044,0.5833952193595113,10.779281597216906,0,0,0.68040895,0.875,1.1472142
44,43,477, on, top,17.076908962986373,0.5221058594986123,10.779281597216906,0,0,0.66473734,1.0,1.3157376
45,44,478, top,.,23.6368527321009,3.0825801925220713,10.779281597216906,0,0,0.9402806,2.875,0.37607807
46,45,479,., The,52.878218157098914,10.932127904219687,10.779281597216906,1,1,0.7517577,2.25,1.8313894
47,46,480, The, nob,36.44815008563627,5.958384647636759,11.045942314995186,0,0,0.34595284,0.375,3.2369146
48,47,481, nob,les,41.83251545898788,5.638465051151624,11.045942314995186,0,0,0.914756,2.375,0.42260364
49,48,482,les, wore,25.668809127927272,2.3710273891702442,11.045942314995186,0,0,0.75107825,1.875,1.249061
50,49,483, wore, high,23.22515429336797,1.8510908756904103,11.045942314995186,0,0,0.3828998,0.25,2.2211976
51,50,484, high,-quality,29.244043041815047,2.9699535153019205,11.045942314995186,0,0,0.98676926,4.375,0.10609012
52,51,485,-quality, clothes,24.8521269588801,2.4371264379870774,11.045942314995186,0,0,0.38235682,0.0,2.3084216
53,52,486, clothes, with,27.223082106639293,3.740071840486185,11.045942314995186,0,0,0.5659249,0.375,1.3192374
54,53,487, with, gold,28.733258737500883,3.7073686108789983,11.045942314995186,0,0,0.62886983,2.0,2.4897852
55,54,488, gold, and,37.16964013002365,4.741275213226674,11.045942314995186,0,0,0.8619043,2.0,0.68655324
56,55,489, and, silver,26.519770005105798,2.725553426883491,11.045942314995186,0,0,0.9589559,3.25,0.27505454
57,56,490, silver, thread,30.700647288941163,3.8594124838113317,10.665467186441408,0,0,0.57402825,0.375,1.2229462
58,57,491, thread, embroidery,21.215924352386367,1.6258089022402218,7.201820461782491,0,0,0.7235528,1.125,1.1476394
59,58,492, embroidery,.,25.52546094294667,2.3145872651151307,7.201820461782491,0,0,0.63518417,0.875,1.2817063
60,59,493,.,<|eot_id|>,48.30505247360429,8.267552848292626,7.201820461782491,1,1,0.93740845,3.125,0.45390904
