step,query_position,query,token,shift,revisit,threshold,event,top1_probability,top2_margin,logit_entropy
116,409, destination,",",52.82044607554531,26.45760578408208,30.6151969220728,0,0.8622265458106995,2.5,
117,410,",", introducing,42.72567254053004,19.556269531920357,28.940917579220823,0,0.29847127199172974,0.5,
118,411, introducing, the,44.52868936215514,20.252907302086257,28.940917579220823,0,0.9936287999153137,6.0,
119,412, the, concept,31.255347699934408,10.73857306237392,28.613679935152323,0,1.0,15.0,
120,413, concept, of,37.836978904346495,16.12053779544546,28.352591786957994,0,1.0,14.875,
121,414, of, routes,44.020924851990216,19.619244480000088,28.352591786957994,0,0.9882591962814331,4.625,
122,415, routes,".

",53.87973908302452,28.083126386518813,28.352591786957994,0,0.7435835003852844,1.5,
123,416,".

",Unable,71.36941632194677,43.761899610869335,29.571732238785543,1,0.6373249292373657,1.875,
124,417,Unable, to,52.22696120780518,26.855220804980892,36.46863724940663,0,0.9998188018798828,9.375,
125,418, to, answer,43.31556416585873,18.778836478049158,36.46863724940663,0,0.4232562780380249,0.5,
126,419, answer, regarding,36.95819211347343,12.435391085419852,36.46863724940663,0,0.20012325048446655,0.125,
127,420, regarding, the,41.42761575248374,14.745182933301376,36.46863724940663,0,0.3085813522338867,0.125,
128,421, the, use,35.71671084153448,10.28977705447815,36.46863724940663,0,0.16197142004966736,0.5,
129,422, use, of,38.61704857615177,12.060940521499727,36.46863724940663,0,0.7445996999740601,1.75,
130,423, of, Bus,34.410152285438016,9.335690729664186,36.46863724940663,0,0.2719275951385498,0.125,
131,424, Bus, topology,42.57805556749385,14.757343606200159,36.46863724940663,0,0.7118855714797974,2.25,
132,425, topology, in,41.58754710812788,15.254414689461075,32.002819692606444,0,0.4284881353378296,0.0,
133,426, in, large,43.97047925629068,16.672828384563253,32.002819692606444,0,0.9316190481185913,4.25,
134,427, large, networks,41.02597674778362,14.421547607805367,32.002819692606444,0,0.9919530153274536,5.375,
135,428, networks, and,54.34419479348043,26.0061977874066,32.002819692606444,0,0.3293570280075073,0.25,
136,429, and, the,55.10440513143428,25.270347540544762,32.002819692606444,0,0.40726909041404724,1.6875,
137,430, the, mention,37.80981673935197,13.101318579562495,32.002819692606444,0,0.12031322717666626,0.125,
138,431, mention, of,44.361905279384764,16.284895894062135,32.002819692606444,0,0.9242615103721619,2.75,
139,432, of, WAN,45.676087923031204,16.87886827108196,31.081890506453004,0,0.45647484064102173,1.125,
140,433, WAN,s,57.71038154023317,26.56788429610593,26.218453541800173,1,0.8316311240196228,2.875,
141,434,s, and,41.17470604504862,14.953646446531598,26.14661941458143,0,0.33513569831848145,0.625,
142,435, and, the,51.7347125944067,22.270134122609612,26.14661941458143,0,0.6514376401901245,0.875,
143,436, the, Internet,35.56709333366064,11.396612495077452,26.14661941458143,0,0.848499596118927,1.75,
144,437, Internet, in,59.81547238876685,28.192130005491013,26.14661941458143,1,0.4168906807899475,0.875,
145,438, in, passage,53.727604193022906,22.335118532707053,26.9739457234522,0,0.4162176847457886,0.75,
146,439, passage, ,54.12333105184729,21.731908498100672,26.9739457234522,0,0.9422897100448608,2.875,
147,440, ,3,57.41857531581661,26.62891887854633,26.9739457234522,0,0.9976281523704529,6.5,
148,441,3,.,46.42767552313182,18.011551029103032,27.0197216602825,0,0.4122868776321411,0.5,
149,442,.,<|eot_id|>,55.209229932302094,22.364735374891268,27.0197216602825,0,0.920602023601532,3.125,
