condition,variant,step,query,entropy,top_margin,candidate_a,candidate_b,candidate_margin,top_token,expected_candidate,revisit8,revisit16,revisit32,is_value_slot
object0_world0,local16,2, will,3.3266940116882324,1.875,10,20,0.2265625, not,0,0.0,0.0,0.0,0
object0_world0,local16,3, use,1.0967328548431396,2.125,10,20,0.4375, the,0,0.0015733951004222035,0.0015733951004222035,0.0015733951004222035,0
object0_world0,local16,4, the,2.2991199493408203,0.1875,10,20,0.015625, format,0,0.003680786583572626,0.003680786583572626,0.003680786583572626,0
object0_world0,local16,5, stated,2.4668526649475098,0.5,10,20,-0.44921875, problem,0,0.0007519640494138002,0.0007519640494138002,0.0007519640494138002,0
object0_world0,local16,6, facts,0.48625606298446655,3.5,10,20,-0.078125, to,0,0.00386180286295712,0.00386180286295712,0.00386180286295712,0
object0_world0,local16,7, to,3.084658622741699,0.625,10,20,0.078125, answer,0,0.001908482110593468,0.001908482110593468,0.001908482110593468,0
object0_world0,local16,8, identify,1.5834202766418457,2.25,10,20,0.03515625, the,0,0.004109373374376446,0.004109373374376446,0.004109373374376446,0
object0_world0,local16,9, the,3.934612274169922,0.0625,10,20,-0.90625, total,0,0.00730259733973071,0.009980785951483995,0.009980785951483995,0
object0_world0,local16,10, required,3.0150907039642334,1.6875,10,20,-1.6796875, information,0,0.00046497024595737457,0.00015250861179083586,0.00015250861179083586,0
object0_world0,local16,11, value,2.321211814880371,0.1875,10,20,-0.265625,.,0,0.0009144881623797119,0.0,0.0,0
object0_world0,local16,12,".
",3.4104952812194824,0.3125,10,20,0.25,The,0,0.01044422056293115,0.0,0.0,0
object0_world0,local16,13,The,5.055830001831055,0.625,10,20,1.05859375, required,0,0.00034881028113886714,0.0,0.0,0
object0_world0,local16,14, blue,6.1403985023498535,0.5625,10,20,1.1953125, rectangle,0,0.0006816066452302039,0.0,0.0,0
object0_world0,local16,15, box,3.5312106609344482,0.1875,10,20,0.251953125, has,0,0.000628775276709348,0.0,0.0,0
object0_world0,local16,16, contains,2.131584644317627,3.125,10,20,1.84375, ,0,0.001147265371400863,0.0,0.0,0
object0_world0,local16,17, ,3.240412473678589,0.0,10,20,0.875,3,0,0.0005740963970310986,0.0,0.0,1
object0_world0,local64,0,"

",2.599123477935791,0.25,10,20,4.6875,There,0,0.0,0.0,0.0,0
object0_world0,local64,1,I,1.5054937601089478,1.25,10,20,0.48828125, don,0,0.0,0.0,0.0,0
object0_world0,local64,2, will,2.606898784637451,1.125,10,20,2.00390625, keep,0,0.0,0.0,0.0,0
object0_world0,local64,3, use,0.7853908538818359,1.75,10,20,0.359375, the,0,0.0020091617479920387,0.0020091617479920387,0.0020091617479920387,0
object0_world0,local64,4, the,1.6306120157241821,0.875,10,20,1.2578125, given,0,0.006117273180279881,0.006117273180279881,0.006117273180279881,0
object0_world0,local64,5, stated,0.053224116563797,5.25,10,20,0.94140625, facts,0,0.0015585910296067595,0.0015585910296067595,0.0015585910296067595,0
object0_world0,local64,6, facts,1.4826812744140625,1.875,10,20,0.890625, to,0,0.002575257560238242,0.002575257560238242,0.002575257560238242,0
object0_world0,local64,7, to,1.6620339155197144,1.125,10,20,1.7109375, answer,0,0.0022345958277583122,0.0022345958277583122,0.0022345958277583122,0
object0_world0,local64,8, identify,1.5484888553619385,1.875,10,20,1.0107421875, the,0,0.011208949552383274,0.011208949552383274,0.011208949552383274,0
object0_world0,local64,9, the,2.2002499103546143,0.25,10,20,1.078125, objects,0,0.013783783069811761,0.016446069115772843,0.016446069115772843,0
object0_world0,local64,10, required,1.5550031661987305,0.5,10,20,0.0703125, information,0,0.000811525562312454,0.0004853676655329764,0.0004853676655329764,0
object0_world0,local64,11, value,2.5027313232421875,0.5,10,20,0.28125,.,0,0.00811511481879279,0.011232933728024364,0.011232933728024364,0
object0_world0,local64,12,".
",3.2780885696411133,0.5625,10,20,4.5,The,0,0.011270759860053658,0.007484136207494885,0.007484136207494885,0
object0_world0,local64,13,The,1.1410740613937378,2.125,10,20,1.171875, blue,0,0.008774722460657358,0.013878055207896978,0.013878055207896978,0
object0_world0,local64,14, blue,0.015168271958827972,6.875,10,20,1.796875, box,0,0.01744507608236745,0.029996541270520538,0.029996541270520538,0
object0_world0,local64,15, box,0.19582927227020264,5.125,10,20,1.53125, contains,0,0.0013637181837111712,0.0011442424729466438,0.0011442424729466438,0
object0_world0,local64,16, contains,0.23555916547775269,4.375,10,20,8.46875, ,0,0.0034588738926686347,0.0030050273635424674,0.0030050273635424674,0
object0_world0,local64,17, ,0.03991488739848137,6.75,10,20,12.0,10,0,0.006921212072484195,0.011634096154011786,0.012117152800783515,1
object0_world0,sham_mlp,0,"

",2.622636079788208,0.375,10,20,4.75,There,0,0.0,0.0,0.0,0
object0_world0,sham_mlp,1,I,1.468842625617981,1.375,10,20,0.38671875, don,0,0.0,0.0,0.0,0
object0_world0,sham_mlp,2, will,2.6142959594726562,1.125,10,20,1.984375, keep,0,0.0,0.0,0.0,0
object0_world0,sham_mlp,3, use,0.7451398372650146,2.0,10,20,0.328125, the,0,0.0019621019018813968,0.0019621019018813968,0.0019621019018813968,0
object0_world0,sham_mlp,4, the,1.5518925189971924,1.125,10,20,1.21875, given,0,0.006239504262339324,0.006239504262339324,0.006239504262339324,0
object0_world0,sham_mlp,5, stated,0.05519383028149605,5.25,10,20,0.9453125, facts,0,0.0015985285863280296,0.0015985285863280296,0.0015985285863280296,0
object0_world0,sham_mlp,6, facts,1.4249145984649658,1.75,10,20,0.93359375, to,0,0.0026591659989207983,0.0026591659989207983,0.0026591659989207983,0
object0_world0,sham_mlp,7, to,1.7016396522521973,1.125,10,20,1.76171875, answer,0,0.0022335349931381643,0.0022335349931381643,0.0022335349931381643,0
object0_world0,sham_mlp,8, identify,1.4787678718566895,2.0,10,20,1.0322265625, the,0,0.011391582433134317,0.011391582433134317,0.011391582433134317,0
object0_world0,sham_mlp,9, the,2.3220901489257812,0.25,10,20,1.08984375, objects,0,0.013446302735246718,0.016095960105303675,0.016095960105303675,0
object0_world0,sham_mlp,10, required,1.508527159690857,0.5,10,20,0.1328125, information,0,0.0007628445164300501,0.0004654608201235533,0.0004654608201235533,0
object0_world0,sham_mlp,11, value,2.4601047039031982,0.75,10,20,0.328125,.,0,0.008247867866884917,0.011589973233640194,0.011589973233640194,0
object0_world0,sham_mlp,12,".
",3.301440715789795,0.125,10,20,4.625,The,0,0.01054457965074107,0.006707532855216414,0.006707532855216414,0
object0_world0,sham_mlp,13,The,1.3959453105926514,2.0,10,20,1.3359375, blue,0,0.008358102990314364,0.013239853258710355,0.013239853258710355,0
object0_world0,sham_mlp,14, blue,0.014498844742774963,7.0,10,20,1.71875, box,0,0.01783585734665394,0.03090181585866958,0.03090181585866958,0
object0_world0,sham_mlp,15, box,0.17722007632255554,5.5,10,20,1.453125, contains,0,0.0013425350771285594,0.001094058621674776,0.001094058621674776,0
object0_world0,sham_mlp,16, contains,0.13441449403762817,5.75,10,20,8.71875, ,0,0.003490883798804134,0.0030899490229785442,0.0030899490229785442,0
object0_world0,sham_mlp,17, ,0.04234439134597778,6.125,10,20,12.4375,10,0,0.006849263969343156,0.011440562957432121,0.011919084237888455,1
object0_world0,swap_mlp,0,"

",2.5769622325897217,0.375,10,20,4.75,There,0,0.0,0.0,0.0,0
object0_world0,swap_mlp,1,I,1.4638200998306274,1.25,10,20,0.46875, don,0,0.0,0.0,0.0,0
object0_world0,swap_mlp,2, will,2.7044284343719482,1.0,10,20,2.0546875, keep,0,0.0,0.0,0.0,0
object0_world0,swap_mlp,3, use,0.692362904548645,2.125,10,20,0.25, the,0,0.0019425006466917694,0.0019425006466917694,0.0019425006466917694,0
object0_world0,swap_mlp,4, the,1.5700432062149048,1.125,10,20,1.234375, given,0,0.006221044284757227,0.006221044284757227,0.006221044284757227,0
object0_world0,swap_mlp,5, stated,0.05603136122226715,5.25,10,20,0.9140625, facts,0,0.0016501834616065025,0.0016501834616065025,0.0016501834616065025,0
object0_world0,swap_mlp,6, facts,1.4472310543060303,1.75,10,20,0.921875, to,0,0.002667903434485197,0.002667903434485197,0.002667903434485197,0
object0_world0,swap_mlp,7, to,1.7187883853912354,1.125,10,20,1.7265625, answer,0,0.00219275476410985,0.00219275476410985,0.00219275476410985,0
object0_world0,swap_mlp,8, identify,1.5007761716842651,2.0,10,20,0.9716796875, the,0,0.011097098584286869,0.011097098584286869,0.011097098584286869,0
object0_world0,swap_mlp,9, the,2.1868832111358643,0.0,10,20,1.06640625, objects,0,0.01365676464047283,0.016317916510161012,0.016317916510161012,0
object0_world0,swap_mlp,10, required,1.4711875915527344,0.75,10,20,0.09375, information,0,0.000762534502428025,0.0004650088958442211,0.0004650088958442211,0
object0_world0,swap_mlp,11, value,2.327564239501953,0.875,10,20,0.40625,.,0,0.008379214617889374,0.011813312186859548,0.011813312186859548,0
object0_world0,swap_mlp,12,".
",3.2715208530426025,0.125,10,20,4.65625,The,0,0.010628099786117673,0.006946079898625612,0.006946079898625612,0
object0_world0,swap_mlp,13,The,1.1942873001098633,2.25,10,20,1.3515625, blue,0,0.00839586794609204,0.013180028297938406,0.013180028297938406,0
object0_world0,swap_mlp,14, blue,0.011995233595371246,7.0,10,20,1.625, box,0,0.018637745175510645,0.032086296880152076,0.032086296880152076,0
object0_world0,swap_mlp,15, box,0.16969630122184753,5.375,10,20,1.28125, contains,0,0.0013325657928362489,0.0010687625617720187,0.0010687625617720187,0
object0_world0,swap_mlp,16, contains,0.14955821633338928,5.5,10,20,8.21875, ,0,0.0036615808494389057,0.0031936608138494194,0.0031936608138494194,0
object0_world0,swap_mlp,17, ,0.03181106224656105,6.375,10,20,11.375,10,0,0.006882388086523861,0.011768213880714029,0.012281909410376102,1
object0_world1,full,0,"

",2.6640710830688477,0.25,10,20,-0.0625,There,1,0.0,0.0,0.0,0
object0_world1,full,1,I,1.4509737491607666,1.375,10,20,0.3046875, don,1,0.0,0.0,0.0,0
object0_world1,full,2, will,2.7127132415771484,1.25,10,20,1.9375, keep,1,0.0,0.0,0.0,0
object0_world1,full,3, use,0.733929455280304,2.0,10,20,-0.296875, the,1,0.00204661040334031,0.00204661040334031,0.00204661040334031,0
object0_world1,full,4, the,1.5942126512527466,1.125,10,20,0.859375, given,1,0.006201376556418836,0.006201376556418836,0.006201376556418836,0
object0_world1,full,5, stated,0.06856922805309296,5.0,10,20,0.78125, facts,1,0.0015804123249836266,0.0015804123249836266,0.0015804123249836266,0
object0_world1,full,6, facts,1.432761549949646,1.75,10,20,0.7890625, to,1,0.0026111985207535326,0.0026111985207535326,0.0026111985207535326,0
object0_world1,full,7, to,1.692489504814148,1.25,10,20,1.6875, answer,1,0.00223536160774529,0.00223536160774529,0.00223536160774529,0
object0_world1,full,8, identify,1.5804905891418457,1.875,10,20,0.30859375, the,1,0.011033254850190133,0.011033254850190133,0.011033254850190133,0
object0_world1,full,9, the,2.155684471130371,0.125,10,20,0.625, object,1,0.01340096874628216,0.016130357049405575,0.016130357049405575,0
object0_world1,full,10, required,1.5050989389419556,0.75,10,20,-0.046875, information,1,0.000778965069912374,0.0004699407145380974,0.0004699407145380974,0
object0_world1,full,11, value,2.406846523284912,0.75,10,20,0.078125,.,1,0.00827212241711095,0.011632510868366808,0.011632510868366808,0
object0_world1,full,12,".
",3.252225160598755,0.125,10,20,-0.4375,The,1,0.010582561197225004,0.006656716868747026,0.006656716868747026,0
object0_world1,full,13,The,1.1593332290649414,2.5,10,20,0.875, blue,1,0.008508188824634999,0.01334930508164689,0.01334930508164689,0
object0_world1,full,14, blue,0.012277678586542606,7.0,10,20,1.25, box,1,0.017248272197321057,0.030424221302382648,0.030424221302382648,0
object0_world1,full,15, box,0.1710352599620819,5.375,10,20,0.625, contains,1,0.0013534717145375907,0.0010786277707666159,0.0010786277707666159,0
object0_world1,full,16, contains,0.1477210819721222,5.625,10,20,-5.15625, ,1,0.0034339726553298533,0.002957894583232701,0.002957894583232701,0
object0_world1,full,17, ,0.02425636537373066,6.625,10,20,-9.9375,20,1,0.0073901459109038115,0.012182738282717764,0.01271583983907476,1
object0_world1,cut_required,0,"

",2.5475263595581055,0.25,10,20,3.6875,There,1,0.0,0.0,0.0,0
object0_world1,cut_required,1,I,1.2635576725006104,2.0,10,20,0.72412109375, don,1,0.0,0.0,0.0,0
object0_world1,cut_required,2, will,2.8212413787841797,1.125,10,20,2.06640625, keep,1,0.0,0.0,0.0,0
object0_world1,cut_required,3, use,0.6902745962142944,2.375,10,20,0.078125, the,1,0.0013973840395919979,0.0013973840395919979,0.0013973840395919979,0
object0_world1,cut_required,4, the,1.5229897499084473,1.125,10,20,1.15625, given,1,0.004524180782027543,0.004524180782027543,0.004524180782027543,0
object0_world1,cut_required,5, stated,0.042528457939624786,5.75,10,20,1.0, facts,1,0.0013960906071588397,0.0013960906071588397,0.0013960906071588397,0
object0_world1,cut_required,6, facts,1.3453028202056885,2.0,10,20,0.9765625, to,1,0.0023611182696186006,0.0023611182696186006,0.0023611182696186006,0
object0_world1,cut_required,7, to,1.863831877708435,0.875,10,20,1.736328125, answer,1,0.001353179570287466,0.001353179570287466,0.001353179570287466,0
object0_world1,cut_required,8, identify,1.62247896194458,1.75,10,20,0.703125, the,1,0.008096495002973825,0.008096495002973825,0.008096495002973825,0
object0_world1,cut_required,9, the,1.9198013544082642,0.25,10,20,1.25, objects,1,0.010186101426370442,0.012233761139214039,0.012233761139214039,0
object0_world1,cut_required,10, required,1.4744987487792969,0.75,10,20,0.1875, information,1,0.0006476716953329742,0.00022233312483876944,0.00022233312483876944,0
object0_world1,cut_required,11, value,2.3845691680908203,0.875,10,20,-0.09375,.,1,0.006972946634050459,0.009519022481981665,0.009519022481981665,0
object0_world1,cut_required,12,".
",3.3046844005584717,0.6875,10,20,4.65625," 
",1,0.00954095384804532,0.004414575407281518,0.004414575407281518,0
object0_world1,cut_required,13,The,2.3217086791992188,0.25,10,20,2.06640625, red,1,0.006547218421474099,0.010023154027294368,0.010023154027294368,0
object0_world1,cut_required,14, blue,0.9205662608146667,2.375,10,20,1.5234375, box,1,0.011612165253609419,0.018581541837193072,0.018581541837193072,0
object0_world1,cut_required,15, box,2.1981308460235596,0.5,10,20,0.74365234375, is,1,0.0020801248028874397,0.0035073754843324423,0.0035073754843324423,0
object0_world1,cut_required,16, contains,1.506981372833252,2.5,10,20,2.125, ,1,0.004563002788927406,0.005073148699011654,0.005073148699011654,0
object0_world1,cut_required,17, ,2.727571487426758,0.125,10,20,-2.0,5,1,0.008047210692893714,0.013426055724266917,0.014062020054552704,1
object0_world1,cut_competitor,0,"

",2.6911394596099854,0.375,10,20,-2.125,There,1,0.0,0.0,0.0,0
object0_world1,cut_competitor,1,I,1.5628799200057983,0.75,10,20,0.2578125, don,1,0.0,0.0,0.0,0
object0_world1,cut_competitor,2, will,2.6894583702087402,1.375,10,20,1.890625, keep,1,0.0,0.0,0.0,0
object0_world1,cut_competitor,3, use,0.67589271068573,2.125,10,20,-0.34375, the,1,0.0015987035585567355,0.0015987035585567355,0.0015987035585567355,0
object0_world1,cut_competitor,4, the,1.5342779159545898,1.125,10,20,0.71875, given,1,0.004495646804571152,0.004495646804571152,0.004495646804571152,0
object0_world1,cut_competitor,5, stated,0.09118705987930298,4.375,10,20,0.71875, facts,1,0.0011132484069094062,0.0011132484069094062,0.0011132484069094062,0
object0_world1,cut_competitor,6, facts,1.44585120677948,1.75,10,20,0.71484375, to,1,0.0017759508336894214,0.0017759508336894214,0.0017759508336894214,0
object0_world1,cut_competitor,7, to,1.7245005369186401,0.875,10,20,1.78515625, answer,1,0.001375602965708822,0.001375602965708822,0.001375602965708822,0
object0_world1,cut_competitor,8, identify,1.742867112159729,1.375,10,20,0.12109375, the,1,0.008195147442165762,0.008195147442165762,0.008195147442165762,0
object0_world1,cut_competitor,9, the,1.1255624294281006,2.5,10,20,0.66015625, object,1,0.011240226740483195,0.013490990328136832,0.013490990328136832,0
object0_world1,cut_competitor,10, required,1.4183564186096191,0.375,10,20,0.2578125, information,1,0.0007078628404997289,0.00030881783459335566,0.00030881783459335566,0
object0_world1,cut_competitor,11, value,2.391045570373535,0.625,10,20,-0.109375,.,1,0.007215599529445171,0.009842588915489614,0.009842588915489614,0
object0_world1,cut_competitor,12,".
",2.8955771923065186,0.375,10,20,-1.71875," 
",1,0.008669712115079165,0.004150454537011683,0.004150454537011683,0
object0_world1,cut_competitor,13,The,1.3295193910598755,1.25,10,20,0.5625, blue,1,0.007294279697816819,0.010867636126931757,0.010867636126931757,0
object0_world1,cut_competitor,14, blue,0.0384795144200325,5.375,10,20,0.9208984375, box,1,0.018175591831095517,0.03263837326085195,0.03263837326085195,0
object0_world1,cut_competitor,15, box,0.5248298645019531,4.0,10,20,0.734375, contains,1,0.0014908717712387443,0.001396482635755092,0.001396482635755092,0
object0_world1,cut_competitor,16, contains,0.631415843963623,3.75,10,20,-5.671875, ,1,0.00435184664092958,0.00351311347912997,0.00351311347912997,0
object0_world1,cut_competitor,17, ,0.0899946466088295,5.375,10,20,-8.6875,20,1,0.011040366720408201,0.016681259498000145,0.017203353461809456,1
object0_world1,local16,0,"

",2.8703527450561523,1.375,10,20,1.1875,It,1,0.0,0.0,0.0,0
object0_world1,local16,1,I,1.419687032699585,0.5,10,20,0.58251953125, don,1,0.0,0.0,0.0,0
object0_world1,local16,2, will,3.7928168773651123,1.6875,10,20,0.015625, not,1,0.0,0.0,0.0,0
object0_world1,local16,3, use,1.1383543014526367,2.0,10,20,0.6015625, the,1,0.0015189946279861033,0.0015189946279861033,0.0015189946279861033,0
object0_world1,local16,4, the,2.284548759460449,0.125,10,20,0.0, information,1,0.003903460339643061,0.003903460339643061,0.003903460339643061,0
object0_world1,local16,5, stated,2.576127767562866,0.125,10,20,-0.5390625, information,1,0.0007817418081685901,0.0007817418081685901,0.0007817418081685901,0
object0_world1,local16,6, facts,0.4921324849128723,3.5,10,20,0.0625, to,1,0.003604021912906319,0.003604021912906319,0.003604021912906319,0
object0_world1,local16,7, to,3.1684422492980957,0.375,10,20,-0.0546875, answer,1,0.0018745111301541328,0.0018745111301541328,0.0018745111301541328,0
object0_world1,local16,8, identify,1.491048812866211,2.625,10,20,-0.0234375, the,1,0.004157668503466994,0.004157668503466994,0.004157668503466994,0
object0_world1,local16,9, the,3.7758114337921143,0.4375,10,20,-0.84375, total,1,0.00746691512176767,0.010124396590981632,0.010124396590981632,0
object0_world1,local16,10, required,2.9279375076293945,1.6875,10,20,-1.6328125, information,1,0.00048751034773886204,0.0001545808627270162,0.0001545808627270162,0
object0_world1,local16,11, value,2.2999777793884277,0.1875,10,20,-0.25,.,1,0.0008982153376564384,0.0,0.0,0
object0_world1,local16,12,".
",3.3926939964294434,0.125,10,20,0.34375,The,1,0.010286791424732655,0.0,0.0,0
object0_world1,local16,13,The,4.991316795349121,0.625,10,20,1.04296875, required,1,0.0003986081574112177,0.0,0.0,0
object0_world1,local16,14, blue,6.175763130187988,0.5,10,20,1.2265625, rectangle,1,0.0006728356820531189,0.0,0.0,0
object0_world1,local16,15, box,3.5098884105682373,0.1875,10,20,0.224609375, has,1,0.0006294079357758164,0.0,0.0,0
object0_world1,local16,16, contains,2.084132671356201,3.1875,10,20,1.8125, ,1,0.0011520523112267256,0.0,0.0,0
object0_world1,local16,17, ,3.255733013153076,0.0,10,20,0.875,5,1,0.0005579924327321351,0.0,0.0,1
object0_world1,local64,0,"

",2.6272335052490234,0.125,10,20,-0.125,There,1,0.0,0.0,0.0,0
object0_world1,local64,1,I,1.425763487815857,1.375,10,20,0.5390625, don,1,0.0,0.0,0.0,0
object0_world1,local64,2, will,2.7100048065185547,1.25,10,20,1.99609375, keep,1,0.0,0.0,0.0,0
object0_world1,local64,3, use,0.7079461812973022,2.0,10,20,-0.296875, the,1,0.002079306112136692,0.002079306112136692,0.002079306112136692,0
object0_world1,local64,4, the,1.6205782890319824,1.0,10,20,0.84375, given,1,0.006126994965597987,0.006126994965597987,0.006126994965597987,0
