step,layer,source_mass,valid_heads,dispersion,disagreement,shift,shift_baseline
1,11,0.015923691913485527,32,4.445409429611306,0.6721401944222745,0.2501580499982943,
1,12,0.023781441152095795,32,4.656134218271628,0.39241339502117967,0.2392658096978271,
1,13,0.025540120899677277,32,3.735965842489783,0.5748475019287689,0.39371812014078156,
1,14,0.02111811563372612,32,3.606628127979782,0.7913697156015198,0.4227306208239933,
1,15,0.011877430602908134,32,4.667433295791545,0.9236624582134692,0.377929533705774,
1,16,0.01619657687842846,32,4.968498512393282,0.7519841429992313,0.35688991628959094,
1,17,0.01769861951470375,32,5.04044513942914,0.7460365300293246,0.31534373207717276,
1,18,0.012292817234992981,32,5.194784331693934,0.6264223288392161,0.4208525322285505,
1,19,0.011196184903383255,32,5.892644351723667,0.6757178918929734,0.35635427154833443,
1,20,0.009017085656523705,32,5.74391220370692,0.6060044811238434,0.41121943350307655,
1,21,0.010049210861325264,32,5.545512732258315,0.8524946858137525,0.38565336844638154,
1,22,0.009617244824767113,32,5.646103952836266,0.6035968616952196,0.4089537599125954,
1,23,0.010874439030885696,32,5.9763684282403755,0.7471777201294199,0.38768830598528337,
1,24,0.005465898662805557,32,6.022843881160284,0.7157076991778695,0.4010590009218868,
1,25,0.006213245913386345,32,5.740631076969539,0.8986526603449985,0.3890102369491484,
1,26,0.010080784559249878,32,5.47057304472348,0.5801888074345847,0.4303129495544099,
1,27,0.011560281738638878,32,6.258413759710114,0.6290862265598536,0.4367278928385149,
1,28,0.015111764892935753,32,5.939273174647596,0.7294446438891455,0.443498115696812,
1,29,0.012869114056229591,32,6.075451792505911,0.728581712429965,0.38506701494427553,
1,30,0.020462900400161743,32,6.216283979992697,0.5401289792323034,0.46034700888502506,
1,31,0.026339402422308922,32,6.408017083968496,0.7045513198802196,0.38166199261018374,
2,0,0.2801958676427603,32,5.765290340412428,0.7484875581904085,0.18777549689732326,0.32788899291038054
2,1,0.06645316444337368,32,6.042466687818576,0.8313594190384883,0.24601297345753306,0.33905891724057796
2,2,0.031243780627846718,32,6.051404559688126,0.8294760957327458,0.2819248134016472,0.394746134256018
2,3,0.04117516055703163,32,6.527744501080711,0.5283873730733308,0.2060529455031379,0.29215553093656665
2,4,0.04367128573358059,32,6.151900812493506,0.6801596065713253,0.24393884174799335,0.27945756576547753
2,5,0.04544877074658871,32,5.953123568709186,0.7724423669118465,0.22560268330248354,0.331513211187108
2,6,0.045801885426044464,32,5.990484080047455,0.7160836027312492,0.22657796436145178,0.33590895466540505
2,7,0.06730743683874607,32,5.944102470346947,0.565609374297888,0.29648765488617446,0.29943735845500796
2,8,0.0661754310131073,32,5.867707905665633,0.6577754066358921,0.38905034719948794,0.2859756763094875
2,9,0.05166483856737614,32,5.409762586153755,0.72383516542929,0.3926521884314284,0.2776834847012338
2,10,0.06877792626619339,32,5.2770006812047345,0.8647399923352062,0.3854159534394357,0.31391693797874454
2,11,0.07187207043170929,32,5.003214282531422,0.6220983741185844,0.31166346388550564,0.2501580499982943
2,12,0.10426267609000206,32,5.353879080856753,0.37824302256794873,0.3227012478962584,0.2392658096978271
2,13,0.137721985578537,32,4.740511754677727,0.5561125320645965,0.39531437887797133,0.39371812014078156
2,14,0.055226044729352,32,4.064213818773608,0.805943649954906,0.28664919881019213,0.4227306208239933
2,15,0.03114316426217556,32,4.978592940200977,1.0091824829291216,0.29578277404937436,0.377929533705774
2,16,0.021937770769000053,32,4.964824940189011,0.7654106033401131,0.23574394774212792,0.35688991628959094
2,17,0.024103311821818352,32,5.154465906601276,0.8130249815290247,0.2129157608922192,0.31534373207717276
2,18,0.01951839216053486,32,5.265421829542832,0.6257689063868925,0.20132324568024124,0.4208525322285505
2,19,0.015191186219453812,32,5.872202471176218,0.6687392950182103,0.187498784500374,0.35635427154833443
2,20,0.015575770288705826,32,5.77223601725559,0.6184342450795253,0.20160759860505417,0.41121943350307655
2,21,0.018925510346889496,32,5.524566072867081,0.8599695128807383,0.24817096352999093,0.38565336844638154
2,22,0.025081070140004158,32,5.962589796838868,0.5842977584964206,0.22759977261102565,0.4089537599125954
2,23,0.021633749827742577,32,6.0585546971082165,0.7319217787883598,0.25576939501709284,0.38768830598528337
2,24,0.01841268129646778,32,6.094283276669257,0.6988946694971734,0.23285301382558748,0.4010590009218868
2,25,0.01557382196187973,32,5.8394606408581105,0.920792923152657,0.2576659883250302,0.3890102369491484
2,26,0.02372884564101696,32,5.514959398697088,0.715328969769276,0.24495590530522304,0.4303129495544099
2,27,0.01955336518585682,32,6.160227217649197,0.6665185765264532,0.2505797275398288,0.4367278928385149
2,28,0.029434489086270332,32,5.854496648337554,0.8128906128375153,0.2525578930850559,0.443498115696812
2,29,0.020706795156002045,32,6.051945713920901,0.7512265677721119,0.23704637556537217,0.38506701494427553
2,30,0.03579574264585972,32,5.907150866872634,0.7152652968067548,0.254491879954705,0.46034700888502506
2,31,0.027133123949170113,32,6.313823939246725,0.7979604858565628,0.2609285759098559,0.38166199261018374
3,0,0.29974501579999924,32,5.6719356938516405,0.8021667297173005,0.14348462107976057,0.2578322449038519
3,1,0.05129921995103359,32,6.2015866534072845,0.7356880763359452,0.2835668607003268,0.2925359453490555
3,2,0.027202552184462547,32,5.841720340958212,0.9401587607841497,0.37988911833910066,0.3383354738288326
3,3,0.04636454954743385,32,6.422611036631793,0.6306478219670995,0.2389039596965775,0.24910423821985228
3,4,0.06860264018177986,32,6.139434903369648,0.7237978504089986,0.2068292778229667,0.26169820375673547
3,5,0.048207081854343414,32,5.9673168646955865,0.817410499497127,0.2339247582616958,0.27855794724479577
3,6,0.05112702026963234,32,5.805135611191275,0.7798455611989228,0.23968442202904625,0.28124345951342844
3,7,0.08113353326916695,32,5.84446618604022,0.5387090169182711,0.23702802251828203,0.2979625066705912
3,8,0.06651193462312222,32,5.331887374969504,0.6354086524746849,0.29795874502490144,0.3375130117544877
3,9,0.04657021909952164,32,4.906509083345789,0.8201677696288963,0.266845438065017,0.3351678365663311
3,10,0.045604780316352844,32,4.694084606561909,0.8972053594548983,0.364358092100885,0.3496664457090901
3,11,0.042087752372026443,32,4.654626265682955,0.7004498990724617,0.2500906321577713,0.28091075694189993
3,12,0.07771202176809311,32,5.419717483600277,0.41439207627707475,0.19982740661454249,0.28098352879704275
3,13,0.0871813502162695,32,4.273509764795234,0.6455449970824603,0.29219256153967943,0.39451624950937647
3,14,0.03862953744828701,32,4.087149015877396,0.7995918122605667,0.24747979648725665,0.3546899098170927
3,15,0.03443432226777077,32,5.158710666523813,0.9512777209361412,0.23841457494630935,0.33685615387757417
3,16,0.029249290004372597,32,5.437716109356096,0.66867099795504,0.22863745166225785,0.2963169320158594
3,17,0.0337345153093338,32,5.6048254752962725,0.7628434540848934,0.21144783967800734,0.264129746484696
3,18,0.030360177159309387,32,5.68564314807656,0.602029103743341,0.1968927627221002,0.3110878889543959
3,19,0.022164786234498024,32,6.072539372248426,0.6187746106473844,0.1821477733562429,0.27192652802435424
3,20,0.021620046347379684,32,6.028900122674601,0.6389073808052883,0.212352891593867,0.30641351605406536
3,21,0.02450748160481453,32,5.586327884998511,0.9267133341111844,0.21386362529375091,0.3169121659881862
3,22,0.026895225048065186,32,5.885325431061071,0.6664131293197926,0.20671197122921298,0.31827676626181056
3,23,0.01827002875506878,32,5.9897232857349145,0.8265468826360358,0.19399523640913416,0.3217288505011881
3,24,0.016192562878131866,32,5.961304046870956,0.8027576557938945,0.20235527420818752,0.31695600737373714
3,25,0.014713894575834274,32,5.710454319882614,1.0866890369222295,0.23114657375823197,0.3233381126370893
3,26,0.02049047127366066,32,5.344282778996605,0.8568649034237774,0.17421644587953006,0.3376344274298165
3,27,0.016372671350836754,32,6.033404319468028,0.7789749067545522,0.20340078094194886,0.34365381018917185
3,28,0.022118430584669113,32,5.858837717008251,0.7984041421730641,0.23917000109958259,0.34802800439093395
3,29,0.020260760560631752,32,6.170316075000556,0.7165295887906069,0.22970623119319636,0.3110566952548238
3,30,0.0235932357609272,32,5.745997485555346,0.7567264101104927,0.21345381427544635,0.35741944441986506
3,31,0.01898433081805706,32,6.383874718131095,0.7672678514626625,0.2741905860712967,0.32129528426001985
4,0,0.3015105649828911,32,5.730467248047981,0.7640287173191584,0.17541144198525715,0.18777549689732326
4,1,0.04694807343184948,32,6.210043096019075,0.7625753121675656,0.2951275498379768,0.2835668607003268
4,2,0.025496816262602806,32,6.262981392510764,0.7593693269892201,0.34611359466447944,0.37988911833910066
4,3,0.032716814428567886,32,6.4796979571270175,0.5823097362473195,0.24167678654900077,0.2389039596965775
4,4,0.05051902495324612,32,6.181368033520172,0.6446405419943835,0.22366715719093772,0.24393884174799335
4,5,0.028548432514071465,32,5.918335196398733,0.8297099498246245,0.26333694397787627,0.2339247582616958
4,6,0.037461623549461365,32,5.938089169786322,0.7543549786042307,0.22643074789897605,0.23968442202904625
4,7,0.035174744203686714,32,5.928799468634178,0.5829352027718828,0.2198385138727849,0.29648765488617446
4,8,0.03157808072865009,32,5.137746397520067,0.6993903030066058,0.23283872854188317,0.29795874502490144
4,9,0.021481474861502647,32,4.951129651840423,0.7427576795687614,0.22837799891263355,0.2776834847012338
4,10,0.021458182483911514,32,4.503930004692533,0.983853884425157,0.2553051276117879,0.364358092100885
4,11,0.023976366966962814,32,4.656557641869634,0.7226164768120995,0.2099166664220029,0.2501580499982943
4,12,0.03138553723692894,32,5.004221826870687,0.4277685876728601,0.1953241002835329,0.2392658096978271
4,13,0.043018873780965805,32,4.099175280230243,0.6586062907374277,0.20003798488521018,0.39371812014078156
4,14,0.02947360649704933,32,3.9809464150295977,0.8929826769836913,0.1851162966641831,0.28664919881019213
4,15,0.028669152408838272,32,5.018674363618328,0.9161794654686171,0.20899042458518738,0.29578277404937436
4,16,0.026591693982481956,32,5.258948718380042,0.758571633143311,0.21379076082935045,0.23574394774212792
4,17,0.029418742284178734,32,5.448009651920618,0.7198310322756427,0.17000827789984557,0.2129157608922192
4,18,0.0255324374884367,32,5.772292321113531,0.5892846616216625,0.1608273911769081,0.20132324568024124
4,19,0.023722555488348007,32,6.013212875887189,0.6200635614220165,0.18958766659417609,0.187498784500374
4,20,0.02113899029791355,32,6.013652337220215,0.5986052581352066,0.2139574302708712,0.212352891593867
4,21,0.029112152755260468,32,5.678775595864682,0.8667525387606956,0.2509970691531149,0.24817096352999093
4,22,0.024811459705233574,32,5.499002982816101,0.7019447906802707,0.23706511454359042,0.22759977261102565
4,23,0.015870755538344383,32,5.953083310443234,0.7470925543934408,0.21891041767861602,0.25576939501709284
4,24,0.016655955463647842,32,5.778202896930654,0.8441221406157924,0.2237333749249882,0.23285301382558748
4,25,0.014582637697458267,32,5.620856785739358,1.062225895641511,0.2441851977494386,0.2576659883250302
4,26,0.017596380785107613,32,5.234062666596407,0.776200606743477,0.1933819470614908,0.24495590530522304
4,27,0.014387153089046478,32,5.917375688215618,0.7516391075892006,0.2048695158450091,0.2505797275398288
4,28,0.02058318443596363,32,5.74894756120712,0.8023243130593896,0.21262078430217504,0.2525578930850559
4,29,0.017657451331615448,32,6.068650213117451,0.7508935185842027,0.20824575541299953,0.23704637556537217
4,30,0.02346411906182766,32,5.584174313833168,0.7476489817659626,0.1756148629224656,0.254491879954705
4,31,0.01855996809899807,32,6.315372982200438,0.809286655696142,0.2145538165040922,0.2741905860712967
5,0,0.3062343839555979,32,5.783229487448271,0.7507673019838403,0.13915970120702806,0.1815934694412902
5,1,0.0573392529040575,32,6.203740797348944,0.8035747368335162,0.3496482164197922,0.2893472052691518
5,2,0.060886163264513016,32,6.22728741597146,0.7900922880482284,0.38861742478370154,0.36300135650179005
5,3,0.06539483554661274,32,6.437913714412646,0.5907868986388989,0.27223359062374297,0.2402903731227891
5,4,0.06364967115223408,32,6.1048590217079575,0.7050361237810705,0.2548899484794968,0.23380299946946553
5,5,0.044789936393499374,32,5.820966969552156,0.8689292680214091,0.28769617307475076,0.24863085111978603
5,6,0.05838716775178909,32,5.879099568802555,0.7651623318320073,0.269568072953959,0.233131193195249
5,7,0.08693157881498337,32,5.732396481276881,0.6277564878131905,0.24567767917158767,0.26675783870222824
5,8,0.10146713443100452,32,5.499645617979116,0.7426540161842929,0.313182557572749,0.29196721066719444
5,9,0.0778327751904726,32,5.069392530172233,0.7871786939238623,0.32393969522013066,0.2722644613831254
5,10,0.07296027056872845,32,4.961076576318746,0.8777508269381098,0.36779612729886846,0.33913751503981476
5,11,0.07446027547121048,32,4.917858098648823,0.7426392532240769,0.31405017350316833,0.2501243410780328
5,12,0.12812893651425838,32,5.574885310872219,0.4479512670916481,0.3096356650637061,0.2195466081561848
5,13,0.12398976273834705,32,4.525037694130628,0.6708539616958955,0.32548178041283105,0.3429553408402305
5,14,0.09884141571819782,32,4.870323302878611,0.8130446078137856,0.4307830828212851,0.2670644976487244
5,15,0.0245816670358181,32,4.796348536275143,0.9628964492317724,0.36271568362673223,0.26709867449784186
5,16,0.01737648993730545,32,4.944030277923285,0.8254199514343634,0.3703145192926996,0.2321906997021929
5,17,0.01685803011059761,32,4.991995097336005,0.9289050374067536,0.32578031516325834,0.21218180028511327
5,18,0.011242562904953957,32,5.701445697797695,0.6236538948641606,0.280711660164368,0.19910800420117072
5,19,0.016376614570617676,32,5.83934218494861,0.77096079724482,0.3138868142999185,0.18854322554727504
5,20,0.016463298350572586,32,5.894120253172169,0.7024130128987522,0.3774587062556954,0.21315516093236908
5,21,0.011359475553035736,32,5.594315370866086,0.9117339898278498,0.3473236702026634,0.24958401634155292
5,22,0.00855572335422039,32,5.321277115986098,0.6664733896752333,0.35441899557522827,0.23233244357730803
5,23,0.005838057026267052,32,5.873732889691558,0.7248992228475242,0.3207279987814632,0.23733990634785443
5,24,0.006635734811425209,32,5.774337552577899,0.8242405317031594,0.34653813398253036,0.22829319437528783
5,25,0.005207454785704613,32,5.58566077482894,0.9419381829285385,0.35504417147044387,0.2509255930372344
5,26,0.008452242240309715,32,5.192553625184715,0.6816552754803853,0.32955018473121206,0.21916892618335693
5,27,0.010203085839748383,32,5.9248169585421095,0.739846799739194,0.3646269241614101,0.22772462169241897
5,28,0.011378446593880653,32,5.551934180465095,0.8762254870142145,0.3337936351296563,0.24586394709231923
5,29,0.011693013831973076,32,5.742624900212216,0.9278990478553126,0.34547838556030197,0.23337630337928428
5,30,0.026397326961159706,32,5.691964287930414,0.8006069285978477,0.3321941590711172,0.23397284711507568
5,31,0.024485716596245766,32,6.132039776986545,0.8555366007974126,0.36657564165852274,0.2675595809905763
6,0,0.3203717637807131,32,5.93601537879026,0.6625150675826328,0.25683978555661857,0.17541144198525715
6,1,0.05778506584465504,32,6.100143994284412,0.8363772663833338,0.3359030009585082,0.2951275498379768
6,2,0.04181785322725773,32,5.744141889687949,0.9994657973436336,0.4961516921856607,0.37988911833910066
6,3,0.031802618876099586,32,6.134444360838166,0.7677572669908495,0.35588799246326974,0.24167678654900077
6,4,0.05808223970234394,32,6.024032784986002,0.7166063241557907,0.2864254327872836,0.24393884174799335
6,5,0.040106894448399544,32,5.766348101221547,0.9054309507548837,0.2954760191715047,0.26333694397787627
6,6,0.04967779293656349,32,5.718930761427968,0.7444071164028392,0.2831470841221879,0.23968442202904625
6,7,0.051225459203124046,32,5.61351545529989,0.5826011564438751,0.26089301794930186,0.24567767917158767
6,8,0.04688194394111633,32,5.427680261745863,0.6993213238669327,0.30035158179743837,0.29795874502490144
6,9,0.02339847758412361,32,4.991844315372871,0.734410719945541,0.2835018314465117,0.2776834847012338
6,10,0.0334310382604599,32,4.815426643917497,0.7928742691247699,0.32510584110819246,0.364358092100885
6,11,0.039004648104310036,32,4.589039559967915,0.6433886007894412,0.2651397494273015,0.2501580499982943
6,12,0.06338601186871529,32,4.945162165518191,0.48857577814373876,0.2917750688041666,0.2392658096978271
6,13,0.1341223604977131,32,4.569141090483008,0.6306123893446482,0.3293359093515109,0.32548178041283105
6,14,0.0781603455543518,32,4.403315122534064,0.9346726239205028,0.31976428114633976,0.28664919881019213
6,15,0.02443891391158104,32,4.725435631504202,1.0859071657430528,0.32955289660728093,0.29578277404937436
6,16,0.021542517468333244,32,5.097836663724339,0.8155958104373866,0.2940711282552607,0.23574394774212792
6,17,0.01695825904607773,32,5.523056735850167,0.8058430441443267,0.27900694083324495,0.2129157608922192
6,18,0.016680089756846428,32,5.665733867318911,0.7061558872857159,0.23333192730585545,0.20132324568024124
6,19,0.024396775290369987,32,6.027656886765774,0.7138161907266447,0.24524633152470415,0.18958766659417609
6,20,0.023421205580234528,32,6.025808213109611,0.721315497159642,0.2667872529433326,0.2139574302708712
6,21,0.016376376152038574,32,5.820800453637128,0.8303806470531931,0.2766021244527135,0.2509970691531149
6,22,0.01386086456477642,32,5.64499097141393,0.7521342334172756,0.26007100882527256,0.23706511454359042
6,23,0.010577093809843063,32,6.06193705468108,0.7342680018656607,0.2594005468076656,0.25576939501709284
6,24,0.011673100292682648,32,5.836457211699627,0.8059063401983648,0.24446152101755653,0.23285301382558748
6,25,0.011180823668837547,32,5.578311761345689,1.0028960044255157,0.2860143008488135,0.2576659883250302
6,26,0.017627419903874397,32,5.4046839996783405,0.7538425507628492,0.2627065641587275,0.24495590530522304
6,27,0.017356112599372864,32,5.930694154307506,0.7577480362856015,0.2805733629831121,0.2505797275398288
6,28,0.022297460585832596,32,5.829565090443747,0.8663705389161098,0.3090407693964421,0.2525578930850559
6,29,0.026079263538122177,32,5.996289906944474,0.794320769160981,0.28895271759915653,0.23704637556537217
6,30,0.04924666881561279,32,5.922497153208182,0.7240815130942675,0.2666561104280548,0.254491879954705
6,31,0.04361174255609512,32,6.16860381368055,0.7967286882590621,0.27121004535016335,0.2741905860712967
7,0,0.26853565126657486,32,5.806067083760483,0.7389354297986221,0.23087550535475962,0.1815934694412902
7,1,0.04551164247095585,32,6.126772308457751,0.8465608754788825,0.2869410535493788,0.31551527539824253
7,2,0.028974970802664757,32,6.0587875982188235,0.8459913078604222,0.4494299429195862,0.3842532715614011
7,3,0.02824394777417183,32,6.372334686690783,0.6547634807820764,0.3152492463458322,0.2569551885863719
7,4,0.06250510178506374,32,6.1420030842546005,0.6804476198323792,0.2796441065184372,0.24941439511374508
7,5,0.02218530885875225,32,5.80232991984449,0.8608023026288798,0.3335811193892565,0.2755165585263135
7,6,0.029156602919101715,32,6.165329764244263,0.5814878555488514,0.3257988021270909,0.25462624749150264
7,7,0.02316133864223957,32,5.6373386080276315,0.5282343091122188,0.29944710261026675,0.25328534856044477
7,8,0.017280705273151398,32,5.005316020520166,0.6725052201296995,0.353316031130655,0.2991551634111699
7,9,0.014402065426111221,32,4.542040187504675,0.7524374599005306,0.29670272829547617,0.28059265807387274
7,10,0.01178731955587864,32,4.537004377521956,0.9033729646052642,0.3384735928852096,0.34473196660453875
7,11,0.01654401794075966,32,4.564202385571223,0.6480304203571432,0.31324898995408323,0.2576488997127979
7,12,0.029696470126509666,32,4.941183082519796,0.44962068017244317,0.23922185767915796,0.26552043925099683
7,13,0.0556719284504652,32,4.433934688343509,0.595527799257475,0.2607490985630074,0.327408844882171
7,14,0.03738308325409889,32,4.742287873673895,0.9001627473723222,0.2772232993844159,0.30320673997826597
7,15,0.031050005927681923,32,5.398198316750561,0.9331601726869749,0.3273782106482618,0.31266783532832765
7,16,0.02670108526945114,32,5.400913835744612,0.8222348756843925,0.2629662812955868,0.2649075379986943
7,17,0.014713285490870476,32,5.639467768783002,0.7765826204735555,0.22029716996326498,0.24596135086273208
7,18,0.016863040626049042,32,5.679605969024733,0.7083652444633959,0.18636740812734917,0.21732758649304834
7,19,0.019095348194241524,32,6.127356727931579,0.6680014272960761,0.22700689445887384,0.21741699905944012
7,20,0.01265028864145279,32,6.107197198323601,0.6729749370780835,0.24487051911298685,0.2403723416071019
7,21,0.010037561878561974,32,5.984322367241879,0.7943043123600297,0.2535986725248226,0.2637995968029142
7,22,0.011980215087532997,32,5.842297025089562,0.6318220959552132,0.22742080243203125,0.2485680616844315
7,23,0.010101063176989555,32,6.13463173753877,0.7119077103622047,0.23048328636618481,0.2575849709123792
7,24,0.005562290549278259,32,5.962927074707453,0.7890173077750955,0.24163973520036333,0.238657267421572
7,25,0.0057420916855335236,32,5.698011449506082,0.9817330877424313,0.290384685238052,0.27184014458692185
7,26,0.009521355852484703,32,5.546531274406661,0.6948582888356167,0.28482081621285976,0.2538312347319753
7,27,0.010703375563025475,32,6.131249677909293,0.6841816043640359,0.29227730285900533,0.26557654526147045
7,28,0.010599512606859207,32,5.986262149174683,0.7526511896054897,0.3015075616770011,0.28079933124074896
7,29,0.010545890778303146,32,6.00786334814941,0.852734662245096,0.32869589697000545,0.2629995465822643
7,30,0.013993468135595322,32,6.025522534744818,0.6519823558097713,0.3064538067541287,0.2605739951913799
7,31,0.01636025868356228,32,6.399204973579016,0.6995307114988396,0.309205567822046,0.27270031571073006
8,0,0.25505228713154793,32,5.854119268649427,0.7748473449883946,0.16716466646844186,0.18777549689732326
8,1,0.058956220746040344,32,6.112351161050469,0.8271105665023359,0.26315169152469875,0.2951275498379768
8,2,0.03294416517019272,32,6.24490551082901,0.7512114187460313,0.3228780887106286,0.38861742478370154
8,3,0.029030021280050278,32,6.493250113954658,0.5868396679903523,0.19728236863613913,0.27223359062374297
8,4,0.040597936138510704,32,6.180432519019676,0.6547199859824984,0.19226192324628624,0.2548899484794968
8,5,0.021124687045812607,32,5.828805962899929,0.8146657394616863,0.2261193304969485,0.28769617307475076
8,6,0.02725870907306671,32,6.188347452894762,0.5988430753670748,0.17056821920855697,0.269568072953959
8,7,0.019329411908984184,32,5.93990014049457,0.5338761157222214,0.19874054995897333,0.26089301794930186
8,8,0.014146070927381516,32,5.415322636958635,0.640178493770251,0.22919753840291118,0.30035158179743837
8,9,0.01791452057659626,32,5.271615918607642,0.6925075165416779,0.2369606703912506,0.2835018314465117
8,10,0.0159029308706522,32,5.190731248827296,0.80409358893899,0.2616178109626301,0.3384735928852096
8,11,0.024975107982754707,32,5.2019667566190035,0.5949152691517634,0.215456838221614,0.2651397494273015
8,12,0.04449004679918289,32,5.248892414824319,0.3906635034752437,0.17191761138613307,0.2392658096978271
8,13,0.04941210895776749,32,4.5428647182004225,0.6621907739939186,0.15401784596773607,0.32548178041283105
8,14,0.03284548595547676,32,4.673628059336867,0.876464872656328,0.17899367503200142,0.28664919881019213
8,15,0.025911560282111168,32,5.292060633688079,0.9555349680686316,0.1765311107805407,0.3273782106482618
8,16,0.02415262907743454,32,5.331376843408517,0.8415930988099385,0.17827647691479034,0.2629662812955868
8,17,0.016163138672709465,32,5.780383534235796,0.6934764466184422,0.16711361416565623,0.22029716996326498
8,18,0.018773574382066727,32,5.764769159719883,0.6778563919570306,0.1402893847338926,0.20132324568024124
8,19,0.020719122141599655,32,6.219162689360885,0.6153973558133332,0.1577398616041062,0.22700689445887384
8,20,0.019019607454538345,32,6.097877354558694,0.6718893426199086,0.19042722773301568,0.24487051911298685
8,21,0.0167531780898571,32,5.822709294811231,0.8728179698704714,0.23635675003264922,0.2535986725248226
8,22,0.015369970351457596,32,5.7748729944165245,0.6897871593312335,0.21262972189370116,0.23706511454359042
8,23,0.011715864762663841,32,6.1040334423993485,0.741925054363417,0.21272939695690263,0.25576939501709284
8,24,0.012064611539244652,32,5.84604962325146,0.8265526472055864,0.21762608787917317,0.24163973520036333
8,25,0.009644392877817154,32,5.618286283053532,1.0262234775989905,0.2629267713490878,0.2860143008488135
8,26,0.012270137667655945,32,5.682577097674498,0.6983072108972452,0.2562874850460221,0.2627065641587275
8,27,0.012096818536520004,32,5.873051833865748,0.8052268875199706,0.262248717660501,0.2805733629831121
8,28,0.018506187945604324,32,6.053773240759598,0.7583018341281731,0.2549936824027049,0.3015075616770011
8,29,0.013793006539344788,32,6.190265015957472,0.7536188174628133,0.28464500735435994,0.28895271759915653
8,30,0.025665607303380966,32,6.039327129447908,0.6750466931187775,0.2644950296159807,0.2666561104280548
8,31,0.024601437151432037,32,6.341111340734535,0.7957501082827445,0.2742478248839272,0.2741905860712967
9,0,0.26330432295799255,32,5.782157574933393,0.7901622836696722,0.1602852037243257,0.1815934694412902
9,1,0.0447127278894186,32,6.223516180303752,0.7981882816182466,0.31389433144203,0.29103430169367783
9,2,0.0190576184540987,32,5.946585705569844,0.8887095880684797,0.3329620003749788,0.3842532715614011
9,3,0.03662261366844177,32,6.387680882975536,0.6526302797611381,0.26753191790895336,0.2569551885863719
9,4,0.08436965197324753,32,6.292455898006305,0.6697865563085204,0.2960055129610154,0.24941439511374508
9,5,0.06717360205948353,32,6.050210055043459,0.7453629197635987,0.34208321329435487,0.2755165585263135
