step,query_position,layer,head,key_position,key_token,distance,attention,gain
13,547,1,3,544,1,3,0.0037689208984375,-0.0091094970703125
13,547,1,4,546, Pr,1,0.0291748046875,-0.0316162109375
13,547,1,4,545,.,2,0.00154876708984375,-0.00052642822265625
13,547,1,5,546, Pr,1,0.00537109375,-0.0120849609375
13,547,1,5,545,.,2,0.001983642578125,-0.014495849609375
13,547,1,5,536, cook,11,0.0003185272216796875,0.00016307830810546875
13,547,1,6,546, Pr,1,0.01007080078125,0.001953125
13,547,1,6,545,.,2,0.00057220458984375,-0.00373077392578125
13,547,1,7,546, Pr,1,0.0027313232421875,-0.0008697509765625
13,547,1,7,545,.,2,0.00121307373046875,-0.00099945068359375
13,547,1,7,539,",",8,0.000820159912109375,8.7738037109375e-05
13,547,1,8,543,":

",4,0.0198974609375,-0.0093994140625
13,547,1,8,541, these,6,0.01080322265625,-0.00750732421875
13,547,1,8,546, Pr,1,0.0034942626953125,0.00079345703125
13,547,1,9,219,".

",328,0.00286865234375,-0.0018310546875
13,547,1,9,349,".

",198,0.002655029296875,-0.001556396484375
13,547,1,9,546, Pr,1,0.0009765625,7.62939453125e-06
13,547,1,10,543,":

",4,0.076171875,-0.0419921875
13,547,1,10,545,.,2,0.060302734375,-0.020263671875
13,547,1,10,546, Pr,1,0.02587890625,0.0030517578125
13,547,1,11,546, Pr,1,0.020751953125,-0.003662109375
13,547,1,11,545,.,2,0.005096435546875,-0.003387451171875
13,547,1,12,540, follow,7,0.005706787109375,-0.002899169921875
13,547,1,12,495,urst,52,0.00384521484375,0.0002593994140625
13,547,1,12,539,",",8,0.003662109375,0.001495361328125
13,547,1,13,546, Pr,1,0.0693359375,0.00048828125
13,547,1,13,539,",",8,0.001861572265625,-0.003265380859375
13,547,1,14,546, Pr,1,0.00994873046875,-0.00616455078125
13,547,1,14,539,",",8,0.006134033203125,-0.004425048828125
13,547,1,14,543,":

",4,0.00116729736328125,0.000263214111328125
13,547,1,15,546, Pr,1,0.010498046875,-0.012939453125
13,547,1,15,539,",",8,0.003753662109375,-0.0008544921875
13,547,1,16,546, Pr,1,0.0206298828125,0.0091552734375
13,547,1,16,545,.,2,0.008544921875,-0.03759765625
13,547,1,17,543,":

",4,0.00408935546875,-0.01190185546875
13,547,1,17,545,.,2,0.0038299560546875,-0.0046539306640625
13,547,1,17,546, Pr,1,0.0010986328125,0.00057220458984375
13,547,1,18,546, Pr,1,0.0198974609375,0.0029296875
13,547,1,18,545,.,2,0.004486083984375,-0.012603759765625
13,547,1,19,540, follow,7,0.0186767578125,0.0010986328125
13,547,1,19,546, Pr,1,0.0084228515625,0.00676727294921875
13,547,1,20,546, Pr,1,0.1533203125,0.1304931640625
13,547,1,20,545,.,2,0.040771484375,-0.324462890625
13,547,1,21,545,.,2,0.10546875,0.0166015625
13,547,1,21,544,1,3,0.055908203125,-0.094482421875
13,547,1,21,546, Pr,1,0.0294189453125,0.02630615234375
13,547,1,22,538,ats,9,0.01220703125,0.0064697265625
13,547,1,22,537, br,10,0.0089111328125,-0.00640869140625
13,547,1,23,227,ick,320,0.14453125,0.1424102783203125
13,547,1,23,536, cook,11,0.01080322265625,0.0092010498046875
13,547,1,24,546, Pr,1,0.0076904296875,-0.0130615234375
13,547,1,24,545,.,2,0.00616455078125,-0.00250244140625
13,547,1,24,539,",",8,0.0012359619140625,0.00011444091796875
13,547,1,25,545,.,2,0.01068115234375,-0.00213623046875
13,547,1,25,546, Pr,1,0.00897216796875,-0.11016845703125
13,547,1,25,536, cook,11,0.000514984130859375,0.0002803802490234375
13,547,1,26,546, Pr,1,0.28515625,0.1142578125
13,547,1,26,545,.,2,0.006103515625,-0.0030517578125
13,547,1,27,546, Pr,1,0.038330078125,0.02313232421875
13,547,1,27,545,.,2,0.004150390625,-0.002960205078125
13,547,1,28,536, cook,11,0.099609375,0.041259765625
13,547,1,28,538,ats,9,0.039306640625,-0.000244140625
13,547,1,29,542, steps,5,0.05126953125,-0.00390625
13,547,1,29,541, these,6,0.024169921875,-0.0107421875
13,547,1,29,536, cook,11,0.01220703125,0.00299072265625
13,547,1,30,546, Pr,1,0.043701171875,0.00146484375
13,547,1,30,545,.,2,0.00482177734375,-0.001434326171875
13,547,1,31,539,",",8,0.008056640625,0.00054931640625
13,547,1,31,546, Pr,1,0.007080078125,-0.0125732421875
13,547,1,31,536, cook,11,0.005767822265625,0.001678466796875
13,547,2,0,542, steps,5,0.01409912109375,-0.03204345703125
13,547,2,0,546, Pr,1,0.008544921875,0.004058837890625
13,547,2,1,542, steps,5,0.000946044921875,-0.001495361328125
13,547,2,1,546, Pr,1,0.000946044921875,-0.00250244140625
13,547,2,2,540, follow,7,0.0034027099609375,0.00140380859375
13,547,2,2,546, Pr,1,0.003143310546875,-0.006683349609375
13,547,2,3,546, Pr,1,0.0018310546875,-0.00225830078125
13,547,2,3,539,",",8,0.00107574462890625,-0.00087738037109375
13,547,2,4,538,ats,9,0.0130615234375,-0.0089111328125
13,547,2,4,543,":

",4,0.0130615234375,-0.006591796875
13,547,2,5,536, cook,11,0.017822265625,0.003662109375
13,547,2,5,539,",",8,0.0159912109375,-0.00048828125
13,547,2,6,543,":

",4,0.0069580078125,0.00146484375
13,547,2,6,539,",",8,0.00653076171875,0.001434326171875
13,547,2,7,546, Pr,1,0.041015625,0.012451171875
13,547,2,7,545,.,2,0.025390625,-0.024658203125
13,547,2,8,546, Pr,1,0.004974365234375,-0.014923095703125
13,547,2,8,538,ats,9,0.00140380859375,0.0011682510375976562
13,547,2,9,546, Pr,1,0.00531005859375,-0.03961181640625
13,547,2,9,545,.,2,0.004150390625,-0.002899169921875
13,547,2,9,544,1,3,0.0022125244140625,0.00084686279296875
13,547,2,10,543,":

",4,0.041259765625,-0.0029296875
13,547,2,10,542, steps,5,0.023681640625,-0.029296875
13,547,2,10,539,",",8,0.0201416015625,0.00341796875
13,547,2,11,546, Pr,1,0.00836181640625,0.0032958984375
13,547,2,11,545,.,2,0.0027923583984375,-0.0016937255859375
13,547,2,12,228, brat,319,0.006317138671875,0.005924224853515625
13,547,2,12,488, up,59,0.00116729736328125,0.0010089874267578125
13,547,2,12,537, br,10,0.00018405914306640625,0.00015974044799804688
13,547,2,13,541, these,6,0.005035400390625,0.00360107421875
13,547,2,13,537, br,10,0.0045166015625,0.00258636474609375
13,547,2,14,359, the,188,0.01300048828125,0.00213623046875
13,547,2,14,231, with,316,0.00848388671875,-0.01739501953125
13,547,2,14,541, these,6,0.0026702880859375,0.0011749267578125
13,547,2,15,227,ick,320,0.005706787109375,0.0010986328125
13,547,2,15,546, Pr,1,0.004119873046875,-0.024322509765625
13,547,2,15,538,ats,9,0.0023345947265625,0.00209808349609375
13,547,2,16,546, Pr,1,0.00811767578125,0.002716064453125
13,547,2,16,543,":

",4,0.004547119140625,-0.024871826171875
13,547,2,17,546, Pr,1,0.0162353515625,0.009521484375
13,547,2,17,543,":

",4,0.0035858154296875,-0.0021514892578125
13,547,2,18,546, Pr,1,0.00157928466796875,-0.00193023681640625
13,547,2,18,543,":

",4,0.001068115234375,-0.001800537109375
13,547,2,19,536, cook,11,0.0216064453125,0.0072021484375
13,547,2,19,539,",",8,0.0166015625,0.00140380859375
13,547,2,19,538,ats,9,0.014892578125,0.007598876953125
13,547,2,20,228, brat,319,0.234375,0.2318878173828125
13,547,2,20,227,ick,320,0.00140380859375,-0.32867431640625
13,547,2,20,543,":

",4,0.00038909912109375,0.00037860870361328125
13,547,2,21,228, brat,319,0.1015625,0.10149431228637695
13,547,2,21,227,ick,320,6.103515625e-05,-0.05706787109375
13,547,2,21,541, these,6,9.5367431640625e-07,8.344650268554688e-07
13,547,2,22,228, brat,319,0.421875,0.4124755859375
13,547,2,22,227,ick,320,0.000675201416015625,-0.4426841735839844
13,547,2,22,539,",",8,0.00016021728515625,3.147125244140625e-05
13,547,2,23,228, brat,319,0.2314453125,0.22674560546875
13,547,2,23,227,ick,320,0.00145721435546875,-0.33057403564453125
13,547,2,23,543,":

",4,8.106231689453125e-06,7.62939453125e-06
13,547,2,24,539,",",8,0.01446533203125,-0.00457763671875
13,547,2,24,545,.,2,0.0034942626953125,-0.0020294189453125
13,547,2,24,541, these,6,0.0023345947265625,0.000244140625
13,547,2,25,228, brat,319,0.00494384765625,0.0045223236083984375
13,547,2,25,420, over,127,0.0006256103515625,-0.00177001953125
13,547,2,25,543,":

",4,7.963180541992188e-05,7.033348083496094e-05
13,547,2,26,538,ats,9,0.00543212890625,-0.02056884765625
13,547,2,26,543,":

",4,0.0033416748046875,0.00279998779296875
13,547,2,27,543,":

",4,0.00701904296875,0.0049285888671875
13,547,2,27,538,ats,9,0.0027923583984375,-0.0157623291015625
13,547,2,28,540, follow,7,0.004913330078125,-0.001434326171875
13,547,2,28,543,":

",4,0.004852294921875,-0.004425048828125
13,547,2,28,541, these,6,0.00183868408203125,0.00041961669921875
13,547,2,29,545,.,2,0.01019287109375,0.005462646484375
13,547,2,29,542, steps,5,0.00848388671875,0.00274658203125
13,547,2,30,546, Pr,1,0.00750732421875,-0.19171142578125
13,547,2,30,540, follow,7,0.0028533935546875,-0.0073394775390625
13,547,2,31,545,.,2,0.021728515625,-0.016357421875
13,547,2,31,543,":

",4,0.01019287109375,-0.00701904296875
13,547,2,31,546, Pr,1,0.00579833984375,0.001495361328125
13,547,3,0,536, cook,11,0.0311279296875,0.0001220703125
13,547,3,0,540, follow,7,0.0230712890625,0.01068115234375
13,547,3,1,219,".

",328,0.00494384765625,-0.00323486328125
13,547,3,1,349,".

",198,0.0032806396484375,-0.0045928955078125
13,547,3,2,542, steps,5,0.012451171875,-0.0093994140625
13,547,3,2,539,",",8,0.0034027099609375,-0.0077056884765625
13,547,3,3,536, cook,11,0.00372314453125,-0.005859375
13,547,3,3,539,",",8,0.0031280517578125,-0.0062713623046875
13,547,3,4,101, onions,446,0.002349853515625,0.0021924972534179688
13,547,3,4,546, Pr,1,0.001983642578125,-0.0004425048828125
13,547,3,4,535,To,12,0.00011348724365234375,4.3392181396484375e-05
13,547,3,5,544,1,3,0.00848388671875,-0.0018310546875
13,547,3,5,545,.,2,0.00689697265625,-0.00689697265625
13,547,3,5,543,":

",4,0.001220703125,0.00019073486328125
13,547,3,6,546, Pr,1,0.004364013671875,-0.025421142578125
13,547,3,6,545,.,2,0.0031890869140625,-0.0047454833984375
13,547,3,6,538,ats,9,0.0030364990234375,0.002452850341796875
13,547,3,7,544,1,3,0.00244140625,-0.0018310546875
13,547,3,7,536, cook,11,0.00165557861328125,0.0004119873046875
13,547,3,8,545,.,2,0.0556640625,-0.02099609375
13,547,3,8,543,":

",4,0.032958984375,-0.022216796875
13,547,3,8,546, Pr,1,0.0252685546875,0.013916015625
13,547,3,9,540, follow,7,0.0030670166015625,-0.0027313232421875
13,547,3,9,546, Pr,1,0.0022430419921875,-0.0199737548828125
13,547,3,10,545,.,2,0.009765625,-0.0208740234375
13,547,3,10,544,1,3,0.00482177734375,-0.00994873046875
13,547,3,11,546, Pr,1,0.01251220703125,-0.01727294921875
13,547,3,11,544,1,3,0.005462646484375,-0.005462646484375
13,547,3,11,535,To,12,0.0025787353515625,0.001495361328125
13,547,3,12,538,ats,9,0.0419921875,0.0372314453125
13,547,3,12,101, onions,446,0.036865234375,0.03216552734375
13,547,3,13,538,ats,9,0.04443359375,0.035888671875
13,547,3,13,536, cook,11,0.0255126953125,0.0059814453125
13,547,3,14,538,ats,9,0.01336669921875,0.0072021484375
13,547,3,14,86,urst,461,0.0025634765625,0.002010345458984375
13,547,3,15,538,ats,9,0.02978515625,0.0135498046875
13,547,3,15,101, onions,446,0.0123291015625,0.00897216796875
13,547,3,16,538,ats,9,0.002655029296875,-0.002838134765625
13,547,3,16,546, Pr,1,0.0022735595703125,-0.0060882568359375
13,547,3,17,545,.,2,0.07080078125,-0.11767578125
13,547,3,17,544,1,3,0.0177001953125,-0.0218505859375
13,547,3,17,536, cook,11,6.0558319091796875e-05,2.8848648071289062e-05
13,547,3,18,546, Pr,1,0.1103515625,0.0941162109375
13,547,3,18,545,.,2,0.0096435546875,-0.0572509765625
13,547,3,19,546, Pr,1,0.0159912109375,-0.0382080078125
13,547,3,19,545,.,2,0.00616455078125,-0.01837158203125
13,547,3,20,543,":

",4,0.005340576171875,-0.00042724609375
13,547,3,20,538,ats,9,0.0047607421875,0.002197265625
13,547,3,20,536, cook,11,0.00396728515625,0.00244140625
13,547,3,21,197,merge,350,0.0048828125,-0.003662109375
13,547,3,21,546, Pr,1,0.00482177734375,-0.01092529296875
13,547,3,22,538,ats,9,0.0162353515625,0.010467529296875
13,547,3,22,536, cook,11,0.0096435546875,0.0062408447265625
13,547,3,23,546, Pr,1,0.005126953125,-0.030029296875
13,547,3,23,535,To,12,0.003326416015625,-0.0030517578125
13,547,3,24,538,ats,9,0.0126953125,-0.0086669921875
13,547,3,24,536, cook,11,0.006683349609375,-0.007537841796875
13,547,3,25,538,ats,9,0.01318359375,0.00494384765625
13,547,3,25,116, grill,431,0.003387451171875,0.0013427734375
13,547,3,26,545,.,2,0.00127410888671875,-0.01026153564453125
13,547,3,26,538,ats,9,0.000946044921875,4.1961669921875e-05
13,547,3,27,538,ats,9,0.00494384765625,0.0026092529296875
13,547,3,27,536, cook,11,0.0028228759765625,0.002262115478515625
13,547,3,28,546, Pr,1,0.05712890625,-0.0029296875
13,547,3,28,545,.,2,0.02099609375,-0.012451171875
13,547,3,28,540, follow,7,0.0133056640625,0.0040283203125
13,547,3,29,538,ats,9,0.0159912109375,-0.0247802734375
13,547,3,29,536, cook,11,0.01556396484375,-0.01177978515625
13,547,3,30,538,ats,9,0.02978515625,-0.008544921875
13,547,3,30,539,",",8,0.01007080078125,-0.01678466796875
13,547,3,31,538,ats,9,0.058349609375,0.017578125
13,547,3,31,546, Pr,1,0.01324462890625,-0.01690673828125
13,547,4,0,539,",",8,0.003326416015625,-0.000885009765625
13,547,4,0,537, br,10,0.0021514892578125,-0.0018768310546875
13,547,4,0,538,ats,9,0.0011749267578125,0.00011444091796875
13,547,4,1,538,ats,9,0.009765625,0.00439453125
13,547,4,1,536, cook,11,0.007781982421875,0.004852294921875
13,547,4,2,538,ats,9,0.002685546875,-0.00494384765625
13,547,4,2,546, Pr,1,0.00159454345703125,-0.01732635498046875
13,547,4,3,546, Pr,1,0.005279541015625,-0.007965087890625
13,547,4,3,545,.,2,0.002532958984375,-0.013580322265625
13,547,4,4,546, Pr,1,0.01458740234375,-0.24713134765625
13,547,4,4,545,.,2,0.004119873046875,-0.018096923828125
13,547,4,4,538,ats,9,0.00250244140625,0.0020503997802734375
13,547,4,5,538,ats,9,0.016845703125,0.00982666015625
13,547,4,5,536, cook,11,0.0145263671875,-0.0084228515625
13,547,4,6,536, cook,11,0.07421875,0.039306640625
13,547,4,6,538,ats,9,0.052734375,0.0445556640625
13,547,4,7,538,ats,9,0.06103515625,0.05340576171875
13,547,4,7,546, Pr,1,0.0218505859375,-0.1685791015625
13,547,4,8,538,ats,9,0.03076171875,0.01947021484375
13,547,4,8,536, cook,11,0.019287109375,0.013824462890625
13,547,4,9,546, Pr,1,0.0283203125,-0.09033203125
13,547,4,9,545,.,2,0.020263671875,-0.02099609375
13,547,4,9,535,To,12,0.00445556640625,0.00128173828125
13,547,4,10,538,ats,9,0.012451171875,-0.0018310546875
13,547,4,10,543,":

",4,0.0091552734375,0.00299072265625
13,547,4,11,546, Pr,1,0.0286865234375,-0.0513916015625
13,547,4,11,536, cook,11,0.0142822265625,0.009857177734375
13,547,4,12,546, Pr,1,0.07861328125,0.06640625
13,547,4,12,545,.,2,0.03857421875,-0.18115234375
13,547,4,13,546, Pr,1,0.046142578125,0.004638671875
13,547,4,13,545,.,2,0.01904296875,-0.018798828125
13,547,4,14,546, Pr,1,0.0247802734375,0.0023193359375
13,547,4,14,545,.,2,0.0057373046875,-0.0245361328125
13,547,4,15,538,ats,9,0.07080078125,0.00341796875
13,547,4,15,537, br,10,0.016357421875,-0.032958984375
13,547,4,16,227,ick,320,0.65234375,0.40234375
13,547,4,16,283, grill,264,0.0032806396484375,0.002475738525390625
13,547,4,16,536, cook,11,1.4841556549072266e-05,1.2993812561035156e-05
13,547,4,17,545,.,2,0.0673828125,-0.03955078125
13,547,4,17,543,":

",4,0.03857421875,-0.04052734375
13,547,4,17,546, Pr,1,0.0277099609375,0.020599365234375
13,547,4,18,545,.,2,0.0019683837890625,-0.0120086669921875
13,547,4,18,546, Pr,1,0.0015106201171875,-0.0147247314453125
13,547,4,19,227,ick,320,0.038330078125,-0.0107421875
13,547,4,19,245, Place,302,0.0125732421875,-0.0120849609375
13,547,4,19,538,ats,9,0.00110626220703125,0.00077056884765625
13,547,4,20,349,".

",198,0.01446533203125,-0.00433349609375
13,547,4,20,499,".

",48,0.008544921875,-0.0067138671875
13,547,4,21,499,".

",48,0.0013580322265625,-0.000762939453125
13,547,4,21,542, steps,5,0.001312255859375,-0.001129150390625
13,547,4,22,539,",",8,0.03955078125,0.005615234375
13,547,4,22,542, steps,5,0.0279541015625,-0.0028076171875
13,547,4,22,545,.,2,0.02294921875,0.0128173828125
13,547,4,23,538,ats,9,0.022216796875,0.008544921875
13,547,4,23,536, cook,11,0.01422119140625,0.00128173828125
13,547,4,24,546, Pr,1,0.0458984375,0.0255126953125
13,547,4,24,545,.,2,0.045654296875,-0.046630859375
13,547,4,25,543,":

",4,0.0120849609375,0.0001220703125
13,547,4,25,544,1,3,0.00848388671875,-0.00592041015625
13,547,4,25,535,To,12,0.00075531005859375,0.00037384033203125
13,547,4,26,546, Pr,1,0.025146484375,-0.062744140625
13,547,4,26,540, follow,7,0.01043701171875,-0.00677490234375
13,547,4,26,536, cook,11,0.00494384765625,0.0019073486328125
13,547,4,27,543,":

",4,0.048583984375,-0.064697265625
13,547,4,27,545,.,2,0.04541015625,-0.02197265625
13,547,4,27,546, Pr,1,0.03662109375,0.0277099609375
13,547,4,28,545,.,2,0.00970458984375,-0.02154541015625
13,547,4,28,543,":

",4,0.00836181640625,-0.03656005859375
13,547,4,29,427,ed,120,0.002899169921875,0.001251220703125
13,547,4,29,142,irection,405,0.0021209716796875,0.001194000244140625
13,547,4,30,545,.,2,0.0024566650390625,-0.0092010498046875
13,547,4,30,542, steps,5,0.00182342529296875,-0.00142669677734375
13,547,4,30,538,ats,9,0.000461578369140625,2.86102294921875e-05
13,547,4,31,542, steps,5,0.009765625,-0.001953125
13,547,4,31,541, these,6,0.0028839111328125,-0.0003509521484375
13,547,4,31,538,ats,9,0.0020599365234375,0.00063323974609375
13,547,5,0,545,.,2,0.0031890869140625,-0.0083465576171875
13,547,5,0,542, steps,5,0.003143310546875,-0.001800537109375
13,547,5,1,539,",",8,0.0279541015625,-0.0106201171875
13,547,5,1,542, steps,5,0.013427734375,-0.039794921875
13,547,5,1,536, cook,11,0.0128173828125,0.00372314453125
13,547,5,2,545,.,2,0.0169677734375,-0.0206298828125
13,547,5,2,543,":

",4,0.00885009765625,-0.01519775390625
13,547,5,3,545,.,2,0.050048828125,-0.101318359375
13,547,5,3,546, Pr,1,0.022216796875,0.00726318359375
13,547,5,4,538,ats,9,0.0216064453125,-0.0418701171875
13,547,5,4,539,",",8,0.01312255859375,-0.02911376953125
13,547,5,5,227,ick,320,0.1953125,0.125
13,547,5,5,231, with,316,0.11669921875,0.07958984375
13,547,5,6,538,ats,9,0.01129150390625,-0.01263427734375
13,547,5,6,539,",",8,0.01104736328125,-0.01287841796875
13,547,5,7,538,ats,9,0.01483154296875,0.0067138671875
13,547,5,7,497, freeze,50,0.01141357421875,0.00018310546875
13,547,5,8,228, brat,319,0.408203125,0.33935546875
13,547,5,8,227,ick,320,0.041015625,-0.580078125
13,547,5,8,538,ats,9,0.00010347366333007812,1.3828277587890625e-05
13,547,5,9,228, brat,319,0.026611328125,0.010009765625
13,547,5,9,227,ick,320,0.006927490234375,-0.211822509765625
13,547,5,9,537, br,10,5.662441253662109e-06,7.748603820800781e-07
13,547,5,10,228, brat,319,0.26171875,0.210693359375
13,547,5,10,227,ick,320,0.0361328125,-0.6044921875
13,547,5,10,538,ats,9,3.7670135498046875e-05,1.0371208190917969e-05
13,547,5,11,228, brat,319,0.16796875,0.15185546875
13,547,5,11,227,ick,320,0.03369140625,-0.30419921875
13,547,5,11,537, br,10,0.0003376007080078125,0.00029778480529785156
13,547,5,12,546, Pr,1,0.01263427734375,0.0006103515625
13,547,5,12,545,.,2,0.0079345703125,-0.0238037109375
13,547,5,12,536, cook,11,0.002685546875,0.002162933349609375
13,547,5,13,546, Pr,1,0.07666015625,0.017578125
13,547,5,13,545,.,2,0.0250244140625,-0.0843505859375
13,547,5,14,546, Pr,1,0.0478515625,0.015625
13,547,5,14,545,.,2,0.0174560546875,-0.0206298828125
13,547,5,15,546, Pr,1,0.00909423828125,-0.00726318359375
13,547,5,15,545,.,2,0.004547119140625,-0.008270263671875
13,547,5,15,536, cook,11,0.0029296875,0.00030517578125
13,547,5,16,546, Pr,1,0.027099609375,-0.059814453125
13,547,5,16,536, cook,11,0.0262451171875,0.0015869140625
13,547,5,16,538,ats,9,0.0125732421875,0.00311279296875
13,547,5,17,538,ats,9,0.2431640625,0.2393798828125
13,547,5,17,495,urst,52,0.055908203125,0.055065155029296875
13,547,5,18,536, cook,11,0.017578125,0.00714111328125
13,547,5,18,543,":

",4,0.016845703125,-0.051513671875
13,547,5,19,546, Pr,1,0.021240234375,-0.119384765625
13,547,5,19,538,ats,9,0.0206298828125,0.0181732177734375
13,547,5,20,538,ats,9,0.002960205078125,0.002132415771484375
13,547,5,20,542, steps,5,0.0012359619140625,-0.001556396484375
13,547,5,21,535,To,12,0.003814697265625,-0.007354736328125
13,547,5,21,543,":

",4,0.003173828125,-0.0069580078125
13,547,5,21,538,ats,9,0.000690460205078125,0.0003204345703125
13,547,5,22,536, cook,11,0.0024261474609375,-0.0214996337890625
13,547,5,22,540, follow,7,0.00185394287109375,-0.00409698486328125
13,547,5,23,538,ats,9,0.003875732421875,-0.00054931640625
13,547,5,23,539,",",8,0.001434326171875,-0.00286865234375
13,547,5,24,539,",",8,0.0179443359375,-0.0194091796875
13,547,5,24,536, cook,11,0.01080322265625,0.0035400390625
13,547,5,24,538,ats,9,0.00732421875,0.0052032470703125
13,547,5,25,545,.,2,0.03466796875,-0.02685546875
13,547,5,25,539,",",8,0.029541015625,-0.00341796875
13,547,5,25,546, Pr,1,0.012451171875,0.008758544921875
13,547,5,26,543,":

",4,0.033935546875,-0.01611328125
13,547,5,26,545,.,2,0.0234375,-0.0045166015625
13,547,5,26,546, Pr,1,0.00860595703125,0.002716064453125
13,547,5,27,538,ats,9,0.006317138671875,-0.008575439453125
13,547,5,27,539,",",8,0.001983642578125,-0.009796142578125
