condition,variant,step,query,entropy,top_margin,candidate_a,candidate_b,candidate_margin,top_token,expected_candidate,revisit8,revisit16,revisit32,is_value_slot
cooking_correct,cut_source,107, evenly,1.3057236671447754,0.75,".
",".

",0.75,".
",,0.00861507683293894,0.005913974076975137,0.0037192784948274493,0
cooking_correct,cut_source,108,".
",1.406916856765747,2.125,5,  ,3.6875,5,,0.056478172598872334,0.058121328183915466,0.04941379273077473,0
cooking_correct,cut_remote_history,79, the,0.26238709688186646,2.625, grate, grill,2.625, grate,,0.0,0.0,0.0,0
cooking_correct,cut_remote_history,80, grate,0.7815955281257629,1.75,".
", and,0.75,.,,0.00536919228034094,0.007408920326270163,0.00859510712325573,0
cooking_correct,cut_remote_history,81,".
",1.5123560428619385,1.75,4,  ,1.75,4,,0.022786482179071754,0.01030905288644135,0.011860449507366866,0
cooking_correct,cut_remote_history,82,4,1.996067762374878,1.25,.,a,9.0625,.,,0.003940326161682606,0.008022896421607584,0.02676776488078758,0
cooking_correct,cut_remote_history,83,.,2.159496784210205,0.125, Cook, Remove,3.9375, Cook,,0.009019356220960617,0.009257535624783486,0.010876376589294523,0
cooking_correct,cut_remote_history,84, Cook,0.5610923171043396,1.5, the, brat,1.5, the,,0.006724891485646367,0.00874596822541207,0.010892402089666575,0
cooking_correct,cut_remote_history,85, the,0.028584863990545273,5.75, brat, br,5.75, brat,,0.0018728107097558677,0.006371211202349514,0.008888530661351979,0
cooking_correct,cut_remote_history,86, brat,7.225081935757771e-05,13.0,w, on,13.0,w,,0.0076070750947110355,0.009270731592550874,0.011832710239104927,0
cooking_correct,cut_remote_history,87,w,5.2502644393825904e-05,13.25,urst,ust,14.375,urst,,0.0027861054404638708,0.0034346802276559174,0.00374996307073161,0
cooking_correct,cut_remote_history,88,urst,0.1293865442276001,5.5, on, for,5.5, on,,0.006208218343090266,0.00631745537975803,0.006546553457155824,0
cooking_correct,cut_remote_history,89, on,0.05132579058408737,5.25, the, pre,5.25, the,,0.0060504290740936995,0.003570915840100497,0.0038787219091318548,0
cooking_correct,cut_remote_history,90, the,0.018519194796681404,6.0, pre, grill,6.0, pre,,0.0040910112438723445,0.004160124401096255,0.005826520151458681,0
cooking_correct,cut_remote_history,91, pre,0.00036985709448345006,10.5,he,-he,10.5,he,,0.011247449088841677,0.011126992583740503,0.015459404734428972,0
cooking_correct,cut_remote_history,92,he,1.2166552551207133e-05,15.0,ated,ATED,15.25,ated,,0.0034971124259755015,0.004289960314054042,0.005190844705794007,0
cooking_correct,cut_remote_history,93,ated,0.001879237126559019,9.25, grill, gr,11.25, grill,,0.010071543336380273,0.006190445274114609,0.006382928928360343,0
cooking_correct,cut_remote_history,94, grill,0.7597048282623291,0.25, for,",",0.25, for,,0.014091575925704092,0.014056022162549198,0.016161236038897187,0
cooking_correct,cut_remote_history,95, for,0.046263501048088074,6.125, , either,6.125, ,,0.00900491903303191,0.005482981854584068,0.005970661120954901,0
cooking_correct,cut_remote_history,96, ,0.7187550067901611,0.25,10,5,0.25,10,,0.0047098034410737455,0.015697406663093716,0.016763396619353443,0
cooking_correct,cut_remote_history,97,10,0.08150514960289001,4.25, to,-,4.25, to,,0.003954171028453857,0.003971506550442427,0.005446118768304586,0
cooking_correct,cut_remote_history,98, to,0.0035142393317073584,8.125, ,14,8.125, ,,0.006803395401220769,0.002632993448060006,0.004381954902783036,0
cooking_correct,cut_remote_history,99, ,0.06525299698114395,5.75,14,12,6.125,14,,0.003959744761232287,0.007878700504079461,0.0109777168254368,0
cooking_correct,cut_remote_history,100,14,0.005399769172072411,8.5, minutes, ,8.5, minutes,,0.006745063292328268,0.005292721500154585,0.0060105499578639865,0
cooking_correct,cut_remote_history,101, minutes,0.5502995848655701,3.0,",", (,3.125,",",,0.014497272844891995,0.0075090421596542,0.008857913548126817,0
cooking_correct,cut_remote_history,102,",",0.3325619101524353,2.875, turning, or,2.875, turning,,0.008307779266033322,0.005981353344395757,0.006972775096073747,0
cooking_correct,cut_remote_history,103, turning,0.011139133013784885,8.25, occasionally, them,8.875, occasionally,,0.003267549676820636,0.006354524230118841,0.009701190574560314,0
cooking_correct,cut_remote_history,104, occasionally,0.4232017993927002,2.625, to,",",3.625, to,,0.001990438555367291,0.0023549767211079597,0.0034237895742990077,0
cooking_correct,cut_remote_history,105, to,0.0036834212951362133,9.125, brown, ensure,9.125, brown,,0.00544157245894894,0.005481072061229497,0.006888669275213033,0
cooking_correct,cut_remote_history,106, brown,0.0032917247153818607,9.75, evenly, them,12.4375, evenly,,0.005110068421345204,0.008135798329021782,0.009148729091975838,0
cooking_correct,cut_remote_history,107, evenly,0.7933676242828369,2.25,".
",".

",-5.3125,.,,0.010725511820055544,0.006066837639082223,0.007435260689817369,0
cooking_correct,cut_remote_history,108,".
",3.423894166946411,0.5625,5,  ,-2.3125,Alternatively,,0.005917618342209607,0.01090820727404207,0.01242275076219812,0
cooking_correct,cut_recent_history,79, the,4.2295074462890625,1.4375, grate, grill,-2.1875, the,,0.0,0.0,0.0,0
cooking_correct,cut_recent_history,80, grate,4.380398750305176,0.6875,".
", and,-1.1875, grill,,0.0,0.0,0.016796473879367113,0
cooking_correct,cut_recent_history,81,".
",6.1412672996521,0.0625,4,  ,2.1875,4,,0.0,0.0,0.0030203370843082666,0
cooking_correct,cut_recent_history,82,4,4.446686267852783,0.5,.,a,3.375, ,,0.0,0.0,0.006304353359155357,0
cooking_correct,cut_recent_history,83,.,5.7482075691223145,0.6875, Cook, Remove,2.03125, ,,0.0,0.0,0.002777077548671514,0
cooking_correct,cut_recent_history,84, Cook,4.695615291595459,0.25, the, brat,0.3125, grill,,0.0,0.0,0.027328290685545653,0
cooking_correct,cut_recent_history,85, the,4.182362079620361,1.1875, brat, br,0.125, the,,0.0,0.0,0.0002580296713858843,0
cooking_correct,cut_recent_history,86, brat,2.151705026626587,3.3125,w, on,5.4375,w,,0.0,0.0,0.012168639223091304,0
cooking_correct,cut_recent_history,87,w,3.6288182735443115,3.5,urst,ust,4.3125,urst,,0.0,0.0,0.0007345041958615184,0
cooking_correct,cut_recent_history,88,urst,4.796789169311523,2.5625, on, for,1.375,urst,,0.0,0.0,0.005217557307332754,0
cooking_correct,cut_recent_history,89, on,4.563630104064941,0.25, the, pre,-0.4375, pre,,0.0,0.0,0.0006599650951102376,0
cooking_correct,cut_recent_history,90, the,4.243129730224609,1.5625, pre, grill,-1.4375, the,,0.0,0.0,0.0012858062400482595,0
cooking_correct,cut_recent_history,91, pre,1.7285757064819336,1.1875,he,-he,5.625,heat,,0.0,0.0,0.006427179672755301,0
cooking_correct,cut_recent_history,92,he,6.441190719604492,0.1875,ated,ATED,6.40625, grill,,0.0,0.0,0.0028371630469337106,0
cooking_correct,cut_recent_history,93,ated,6.928979396820068,0.6875, grill, gr,2.78125,ate,,0.0,0.0,0.007336845912504941,0
cooking_correct,cut_recent_history,94, grill,4.213311672210693,0.3125, for,",",2.625, for,,0.0,0.0,0.002447613049298525,0
cooking_correct,cut_recent_history,95, for,4.267240047454834,0.75, , either,7.375, ,,0.0,0.0,0.0029423136729747057,0
cooking_correct,cut_recent_history,96, ,2.434441566467285,2.125,10,5,3.25,10,,0.0,0.0,0.005953818268608302,0
cooking_correct,cut_recent_history,97,10,3.55338716506958,1.0625, to,-,-1.5625,-,,0.0,0.0,0.013352338690310717,0
cooking_correct,cut_recent_history,98, to,4.755179405212402,0.75, ,14,4.25, to,,0.0,0.0,0.001406282011885196,0
cooking_correct,cut_recent_history,99, ,2.3041329383850098,1.625,14,12,2.875,10,,0.0,0.0,0.0031818642746657133,0
cooking_correct,cut_recent_history,100,14,4.339153289794922,1.0625, minutes, ,1.9375, minutes,,0.0,0.0,0.012511844979599118,0
cooking_correct,cut_recent_history,101, minutes,3.6446237564086914,0.1875,",", (,6.25,",",,0.0,0.0,0.0027752325404435396,0
cooking_correct,cut_recent_history,102,",",5.842737197875977,0.0, turning, or,-0.375, grill,,0.0,0.0,0.003797425946686417,0
cooking_correct,cut_recent_history,103, turning,3.3915047645568848,1.6875, occasionally, them,7.5, occasionally,,0.0,0.0,0.012496944225858897,0
cooking_correct,cut_recent_history,104, occasionally,3.9626100063323975,0.25, to,",",3.375, to,,0.0,0.0,0.0008042021072469652,0
cooking_correct,cut_recent_history,105, to,4.741669654846191,0.75, brown, ensure,6.6875, to,,0.0,0.0,0.000385550782084465,0
cooking_correct,cut_recent_history,106, brown,5.447742462158203,0.5, evenly, them,3.1875, evenly,,0.0,0.0,0.009084480698220432,0
cooking_correct,cut_recent_history,107, evenly,5.446041107177734,0.5625,".
",".

",-0.75,.,,0.0,0.0,0.0028735946980305016,0
cooking_correct,cut_recent_history,108,".
",6.829677581787109,0.0625,5,  ,0.9375, ,,0.0,0.0,0.008259561262093484,0
cooking_correct,local16,79, the,0.9717912077903748,0.875, grate, grill,-2.875, gr,,0.0,0.0,0.0,0
cooking_correct,local16,80, grate,1.934285283088684,0.5,".
", and,2.25,".
",,0.0011323055368848145,0.0,0.0,0
cooking_correct,local16,81,".
",0.5015631318092346,4.5625,4,  ,6.5625,4,,0.012132275325711817,0.0,0.0,0
cooking_correct,local16,82,4,0.03569750860333443,7.9375,.,a,12.25,.,,0.00261626677820459,0.0,0.0,0
cooking_correct,local16,83,.,3.042167901992798,0.0, Cook, Remove,-2.3125, Grill,,0.0023556766100227833,0.0,0.0,0
cooking_correct,local16,84, Cook,1.6843504905700684,1.125, the, brat,10.3125, the,,0.0020100942929275334,0.0,0.0,0
cooking_correct,local16,85, the,3.8434548377990723,1.0625, brat, br,0.1875, burgers,,0.0005061086849309504,0.0,0.0,0
cooking_correct,local16,86, brat,0.1237076073884964,5.125,w, on,6.875,w,,0.0002867346629500389,0.0,0.0,0
cooking_correct,local16,87,w,0.013509097509086132,7.875,urst,ust,8.0,urst,,0.00019502948271110654,0.0,0.0,0
cooking_correct,local16,88,urst,2.0112991333007812,0.875, on, for,-2.0, for,,0.001097029831726104,0.0,0.0,0
cooking_correct,local16,89, on,0.1618078351020813,4.875, the, pre,6.5, the,,0.009475793514866382,0.0,0.0,0
cooking_correct,local16,90, the,0.48849329352378845,2.25, pre, grill,-2.25, grill,,0.007462577312253416,0.0,0.0,0
cooking_correct,local16,91, pre,0.0032358220778405666,8.5,he,-he,8.5,he,,0.0014654889237135649,0.0,0.0,0
cooking_correct,local16,92,he,0.002028232906013727,8.875,ated,ATED,12.875,ated,,0.0017357956385239959,0.0,0.0,0
cooking_correct,local16,93,ated,0.02307908795773983,7.5, grill, gr,7.5, grill,,0.00823497207602486,0.0,0.0,0
cooking_correct,local16,94, grill,1.097022533416748,0.0, for,",",0.0,",",,0.0041048816638067365,0.0,0.0,0
cooking_correct,local16,95, for,0.5606250762939453,1.375, , either,12.875, ,,0.005387197015807033,0.0,0.0,0
cooking_correct,local16,96, ,0.9736310243606567,2.5,10,5,-2.5,5,,0.005228075198829174,0.0,0.0,0
cooking_correct,local16,97,10,0.6350695490837097,1.375, to,-,-1.375,-,,0.0004377703880891204,0.0,0.0,0
cooking_correct,local16,98, to,0.008222012780606747,8.5625, ,14,10.5, ,,0.006179265095852315,0.0,0.0,0
cooking_correct,local16,99, ,0.7086907625198364,0.625,14,12,-5.375,12,,0.0002379042562097311,0.0,0.0,0
cooking_correct,local16,100,14,0.046371813863515854,7.6875, minutes, ,9.5625, minutes,,0.0010321986628696322,0.0,0.0,0
cooking_correct,local16,101, minutes,0.8794088363647461,2.5,",", (,7.8125,",",,0.007980219961609691,0.0,0.0,0
cooking_correct,local16,102,",",0.8767895698547363,0.75, turning, or,0.75, turning,,0.005240160215180367,0.0,0.0,0
cooking_correct,local16,103, turning,1.3102118968963623,0.5, occasionally, them,2.625, occasionally,,0.0017669873777776957,0.0,0.0,0
cooking_correct,local16,104, occasionally,1.1585357189178467,1.75, to,",",-3.375,",",,0.0006829039193689823,0.0,0.0,0
cooking_correct,local16,105, to,2.059910297393799,1.0, brown, ensure,-2.5, prevent,,0.0019981833756901324,0.0,0.0,0
cooking_correct,local16,106, brown,1.7869319915771484,1.25, evenly, them,6.0, evenly,,0.002296747057698667,0.0,0.0,0
cooking_correct,local16,107, evenly,1.5378527641296387,0.125,".
",".

",3.0625,".
",,0.0035086098359897733,0.0,0.0,0
cooking_correct,local16,108,".
",3.2198710441589355,0.75,5,  ,2.9375,How,,0.0151604232378304,0.0,0.0,0
cooking_correct,local64,79, the,0.9756876230239868,0.5, grate, grill,-2.0, gr,,0.0,0.0,0.0,0
cooking_correct,local64,80, grate,2.0045113563537598,0.375,".
", and,1.5,".
",,0.002754426095634699,0.0025845980271697044,0.0017647978966124356,0
cooking_correct,local64,81,".
",0.057692646980285645,7.1875,4,  ,7.625,4,,0.03079155262093991,0.027788747916929424,0.012750790745485574,0
cooking_correct,local64,82,4,0.013359680771827698,8.8125,.,a,12.6875,.,,0.015926665568258613,0.027184179751202464,0.01947896456113085,0
cooking_correct,local64,83,.,2.150127649307251,0.75, Cook, Remove,-3.875, Remove,,0.004954139643814415,0.0054648881778120995,0.00367973605170846,0
cooking_correct,local64,84, Cook,0.2093912661075592,4.25, the, brat,6.625, the,,0.0026338653406128287,0.006359405175317079,0.00831670657498762,0
cooking_correct,local64,85, the,0.7857545614242554,3.5, brat, br,3.5, brat,,0.005500317376572639,0.01692419219762087,0.017543973808642477,0
cooking_correct,local64,86, brat,0.019127236679196358,7.8125,w, on,9.1875,w,,0.0024086975026875734,0.002935255295597017,0.0035679343272931874,0
cooking_correct,local64,87,w,0.22514474391937256,3.125,urst,ust,3.125,urst,,0.0029745272477157414,0.002971121168229729,0.001880781026557088,0
cooking_correct,local64,88,urst,1.599999189376831,0.125, on, for,-0.125, for,,0.010348758194595575,0.006877479376271367,0.00463208497967571,0
cooking_correct,local64,89, on,0.06948751211166382,5.375, the, pre,8.75, the,,0.006031717581208795,0.0019455881556496024,0.0008226883946917951,0
cooking_correct,local64,90, the,0.31218764185905457,2.625, pre, grill,-2.625, grill,,0.006499202339909971,0.0030397010850720108,0.001300283009186387,0
cooking_correct,local64,91, pre,0.0019569273572415113,9.0,he,-he,9.0,he,,0.005069671256933361,0.0057492482592351735,0.002207347541116178,0
cooking_correct,local64,92,he,0.06380276381969452,6.625,ated,ATED,11.5,ated,,0.00561936164740473,0.010629761964082718,0.02216950064757839,0
cooking_correct,local64,93,ated,0.01151069812476635,7.625, grill, gr,7.875, grill,,0.014548483304679394,0.006638328661210835,0.0015337085933424532,0
cooking_correct,local64,94, grill,0.8895632028579712,1.5, for,",",1.5, for,,0.006459294352680445,0.004374635638669133,0.00439826981164515,0
cooking_correct,local64,95, for,0.5324918627738953,1.625, , either,13.3125, ,,0.007528203190304339,0.0070376250660046935,0.009724202274810523,0
cooking_correct,local64,96, ,1.0994840860366821,2.25,10,5,-2.25,5,,0.005266339983791113,0.004338127677328885,0.006947610119823366,0
cooking_correct,local64,97,10,0.3844451904296875,3.0, to,-,3.0, to,,0.0016315890825353563,0.0035060184309259057,0.003212845418602228,0
cooking_correct,local64,98, to,0.013301869854331017,8.6875, ,14,11.375, ,,0.01548426499357447,0.005969152029138058,0.009447781019844115,0
cooking_correct,local64,99, ,0.7633724212646484,0.125,14,12,-5.125,15,,0.0013394116540439427,0.003313102584797889,0.001998715801164508,0
cooking_correct,local64,100,14,0.02264293283224106,8.125, minutes, ,8.875, minutes,,0.005126352945808321,0.0045711545972153544,0.0032379389740526676,0
cooking_correct,local64,101, minutes,0.9957032203674316,1.5,",", (,8.5,",",,0.011730907717719674,0.006188040191773325,0.002051079412922263,0
cooking_correct,local64,102,",",0.9628889560699463,0.375, turning, or,0.375, turning,,0.00768942415015772,0.008761911885812879,0.004588237265124917,0
cooking_correct,local64,103, turning,1.282451868057251,0.375, occasionally, them,2.625, occasionally,,0.00200565013801679,0.0020515596261247993,0.001060978916939348,0
cooking_correct,local64,104, occasionally,1.1252315044403076,0.875, to,",",-4.5,",",,0.0015772678307257593,0.0022328319610096514,0.0021342113032005727,0
cooking_correct,local64,105, to,2.0404114723205566,1.125, brown, ensure,0.0, prevent,,0.003941957838833332,0.004608076938893646,0.0017905893619172275,0
cooking_correct,local64,106, brown,1.8138574361801147,0.75, evenly, them,4.875, evenly,,0.0059182068216614425,0.0064413780346512794,0.0025506849051453173,0
cooking_correct,local64,107, evenly,1.16112220287323,1.375,".
",".

",2.125,".
",,0.004855395294725895,0.0035151003976352513,0.0016564767574891448,0
cooking_correct,local64,108,".
",0.7628641724586487,4.9375,5,  ,7.125,5,,0.04786202101968229,0.05007174372440204,0.023046549526043236,0
