step,query_position,query,token,shift,revisit,threshold,event,top1_probability,top2_margin,logit_entropy
22,556,ick, the,59.01450816952486,27.719599878133565,54.97984817135886,0,0.8484413623809814,1.75,
23,557, the, brat,45.029545147360835,15.931179789987953,54.97984817135886,0,0.966864287853241,3.375,
24,558, brat,w,54.30267118288193,22.4009010758935,54.97984817135886,0,0.9999961853027344,13.5,
25,559,w,urst,83.00858764571046,47.141891701646,54.97984817135886,0,0.9999886155128479,12.25,
26,560,urst, with,90.28745210074814,51.76957136187566,54.97984817135886,0,0.9900307059288025,4.625,
27,561, with, a,60.896834613193406,25.79365110155967,54.97984817135886,0,0.9999236464500427,9.5,
28,562, a, fork,45.009132102849236,14.337271553787765,54.97984817135886,0,0.9999886155128479,11.5,
29,563, fork, to,64.09672495277867,27.862099769249546,54.97984817135886,0,0.9554176926612854,3.75,
30,564, to, prevent,66.24334565011512,28.687494916187177,54.97984817135886,0,0.9999886155128479,11.875,
31,565, prevent, them,45.6649251119468,12.981200396376309,54.97984817135886,0,0.8344053030014038,2.0,
32,566, them, from,53.02718705941177,17.84392479310958,54.97984817135886,0,0.9999961853027344,13.0,
33,567, from, exploding,48.582488848381544,14.162800030549292,54.97984817135886,0,0.9931325316429138,5.0,
34,568, exploding, as,61.623500852836685,25.324857810049885,52.57445016980148,0,0.598212480545044,0.5,
35,569, as, they,61.242517776949654,24.539993072751823,48.29881161670342,0,0.9999465942382812,9.875,
36,570, they, cook,58.030385004749036,21.41189404062162,48.29881161670342,0,0.9999961853027344,13.875,
37,571, cook,".
",70.65222108590541,32.10486591121556,48.29881161670342,0,0.8829447627067566,2.375,
38,572,".
",2,69.25165681584703,31.73949779797798,48.29881161670342,0,0.9927328824996948,5.125,
39,573,2,.,59.020019194983774,24.856829414865672,48.29881161670342,0,0.9999733567237854,11.5,
40,574,., Sub,65.50604835427131,29.183515029577357,48.29881161670342,0,0.2618935704231262,0.25,
41,575, Sub,merge,73.93263984169567,34.97155980035215,48.29881161670342,0,0.9998798966407776,9.75,
42,576,merge, the,64.17607414801488,27.18782611248085,39.17106269073303,0,0.9885268807411194,4.75,
43,577, the, brat,51.329049280973805,17.220347564960566,32.82153938349971,0,0.9991840124130249,7.125,
44,578, brat,w,75.11766127518123,35.488563905593054,32.82153938349971,1,1.0,14.25,
45,579,w,urst,80.35460466376456,40.78714816257395,35.10081082666238,0,0.999992311000824,12.5,
46,580,urst, in,98.7477368661109,54.60048214746094,36.813209969838276,0,0.9990506172180176,7.25,
47,581, in, a,63.69736571866253,25.73648126618501,44.240481658795694,0,0.9588754773139954,3.5,
48,582, a, beer,40.670410936577404,10.532195190393834,44.240481658795694,0,0.5019251108169556,0.375,
49,583, beer, mixture,49.672040387386986,14.712159852426012,44.240481658795694,0,0.9548821449279785,3.25,
50,584, mixture, with,48.662943738155676,13.816717715425026,44.240481658795694,0,0.44117164611816406,0.125,
51,585, with, onions,53.7139891501742,18.05112183992123,44.240481658795694,0,0.9933162331581116,6.5,
52,586, onions,",",63.42364735418663,25.650815102714237,44.240481658795694,0,0.8110798597335815,1.625,
53,587,",", butter,59.072070432387335,21.127142529994764,44.240481658795694,0,0.5843560099601746,1.25,
54,588, butter,",",65.23996909896339,24.79936663585722,44.240481658795694,0,0.9843724966049194,4.25,
55,589,",", and,66.25343153898663,25.98869467246669,44.240481658795694,0,0.7214182019233704,1.75,
56,590, and, season,54.91050510200344,18.87097361519155,44.240481658795694,0,0.6769191026687622,0.75,
57,591, season,ings,71.44600876735491,30.806106724535,44.240481658795694,0,1.0,15.5,
58,592,ings, in,73.08850673014409,34.316875207460484,44.240481658795694,0,0.34226101636886597,0.25,
59,593, in, a,63.282681829896696,24.49435557274142,44.240481658795694,0,0.9999504089355469,10.5,
60,594, a, large,44.20113835966671,12.13290966083498,44.240481658795694,0,0.9634971618652344,3.5,
61,595, large, pot,35.726964857051044,7.546464961419906,44.240481658795694,0,0.9913856387138367,4.75,
62,596, pot,".
",60.02325715443264,23.76122248740403,39.3877769424606,0,0.36630892753601074,0.125,
63,597,".
",3,87.45235527894481,48.15215608258299,31.68379884526637,1,0.9816108345985413,4.0,
64,598,3,.,70.14211874209299,34.66011079442319,37.775695426241114,0,0.9999370574951172,10.5,
65,599,., Sim,74.72634973282001,35.972476074592834,38.03312211646314,0,0.5998063683509827,0.625,
66,600, Sim,mer,73.70775068349792,34.41820675888066,39.01739607659037,0,0.9999961853027344,12.875,
67,601,mer, the,74.0294316743803,31.997802601978197,39.01739607659037,0,0.8398820757865906,2.5,
68,602, the, brat,61.106661889423066,22.14578889258256,39.01739607659037,0,0.6364648938179016,1.125,
69,603, brat,w,84.68527202452208,42.513595173981045,39.01739607659037,1,0.999998152256012,14.75,
70,604,w,urst,87.65756236252116,44.57334349962255,43.923235401131535,0,0.9999961853027344,13.625,
71,605,urst, for,109.59773979478952,61.66110769923548,45.46804664536266,0,0.4030851125717163,0.625,
72,606, for, ,72.43054145447286,30.202838484392952,51.529393986746115,0,0.9997864365577698,8.625,
73,607, ,15,68.18780086607653,26.807651268239646,51.529393986746115,0,0.983931303024292,4.125,
74,608,15, to,64.56885983438946,24.66401143683515,51.529393986746115,0,0.9046455025672913,2.25,
75,609, to, ,86.81834822096957,42.46634371117939,51.529393986746115,0,1.0,14.25,
76,610, ,20,73.51238431899043,28.960966569156525,51.529393986746115,0,0.9998970031738281,10.25,
77,611,20, minutes,79.37407600346863,32.682841999053736,51.529393986746115,0,1.0,15.5,
78,612, minutes, over,60.38693254452501,18.604042576925536,51.529393986746115,0,0.6880552768707275,1.625,
79,613, over, medium,63.94196393517652,21.715711643458782,51.529393986746115,0,0.9999733567237854,10.5,
80,614, medium, heat,43.98498083152742,9.210744230871533,48.845284549525786,0,0.9999809265136719,11.75,
81,615, heat,".
",74.70929096001387,29.710589785594678,48.845284549525786,0,0.9349638819694519,3.5,
82,616,".
",4,92.73349605177683,45.1479066929639,48.845284549525786,0,0.9991419911384583,7.5,
83,617,4,.,66.32178037350468,25.444444179298067,49.27620694453179,0,0.9997864365577698,9.25,
84,618,., Pre,74.36405154432461,30.217906571420343,49.27620694453179,0,0.7791825532913208,2.375,
85,619, Pre,heat,71.61315868172025,28.52610472301074,49.27620694453179,0,0.9999961853027344,13.0,
86,620,heat, a,55.106300414616655,16.677493233463018,49.27620694453179,0,0.6170970797538757,0.875,
87,621, a, grill,47.38082196766622,12.806122863264784,49.27620694453179,0,0.9997578263282776,9.0,
88,622, grill, for,61.95082514823475,22.113512890765858,43.13673445662552,0,0.8627579212188721,1.875,
89,623, for, medium,59.10219692457598,19.508405370265343,43.13673445662552,0,0.9999504089355469,10.0,
90,624, medium,-high,53.89015409560627,16.893999877614373,43.13673445662552,0,0.9959568977355957,5.625,
91,625,-high, heat,50.605074040287825,15.231907298319305,43.13673445662552,0,0.9989895820617676,7.375,
92,626, heat,",",74.35513623794293,32.573690562328856,35.79910817253128,0,0.546839714050293,0.5,
93,627,",", lightly,72.88949869344617,32.71515586012465,35.79910817253128,0,0.9419518113136292,3.375,
94,628, lightly, oil,71.39278571197895,31.131484271092496,35.823343568334465,0,0.9999961853027344,13.75,
95,629, oil, the,48.99968343323264,14.163061484761183,35.823343568334465,0,0.9989534020423889,7.0,
96,630, the, grate,57.03066734313093,20.638169032860617,35.823343568334465,0,0.9939568042755127,5.25,
97,631, grate,",",86.7783156821547,44.303299468837345,35.823343568334465,1,0.9872079491615295,4.375,
98,632,",", and,75.647028751556,33.17719513411869,44.51445127486898,0,0.9994698762893677,7.625,
99,633, and, cook,50.63737185401351,15.844835692278249,35.958721217798356,0,0.9972362518310547,6.375,
100,634, cook, the,62.407280265185534,23.933238151423435,35.958721217798356,0,0.9998951554298401,9.875,
101,635, the, brat,54.40329961889506,17.451483008097085,35.958721217798356,0,0.9990372061729431,7.0,
102,636, brat,w,67.70459032150497,29.15834653212896,35.958721217798356,0,1.0,15.0,
103,637,w,urst,98.1392972480302,56.30862976448003,35.958721217798356,1,0.9999886155128479,12.375,
104,638,urst, for,106.31031075521369,60.60742150299213,47.30463204274802,0,0.6785841584205627,0.75,
105,639, for, ,65.59987402064401,25.404463784263342,57.38332769910806,0,0.9994698762893677,7.75,
106,640, ,10,66.50734574773334,26.919010172435367,57.38332769910806,0,0.7056912183761597,0.875,
107,641,10, to,63.72707707343085,25.085503988623373,57.38332769910806,0,0.9626485705375671,3.25,
108,642, to, ,93.80640743275336,49.48437543192003,57.38332769910806,0,0.9999770522117615,11.5,
109,643, ,14,87.24289338473926,42.82020064973946,57.38332769910806,0,0.9966866970062256,6.625,
110,644,14, minutes,77.72201682182583,34.02214215560636,57.38332769910806,0,0.9999733567237854,11.0,
111,645, minutes,",",68.34894757746693,25.920518985368822,57.38332769910806,0,0.8675698041915894,2.0,
112,646,",", turning,66.76467686209551,23.87772180021502,57.38332769910806,0,0.9928975701332092,5.0,
113,647, turning, occasionally,75.41964805378507,30.14094489517251,57.38332769910806,0,0.999548077583313,8.375,
114,648, occasionally, to,68.38084457740777,26.03113899647878,57.38332769910806,0,0.4543268084526062,0.125,
115,649, to, brown,68.44403582912788,27.062004600285277,57.38332769910806,0,0.9998569488525391,9.375,
116,650, brown, evenly,59.59038288024237,18.609293791473938,57.38332769910806,0,0.9997653961181641,8.875,
117,651, evenly,".
",87.69767375387852,39.993481509010444,57.38332769910806,0,0.7032899856567383,1.125,
118,652,".
",5,80.3676130316381,33.67735774890654,57.38332769910806,0,0.9724440574645996,4.125,
119,653,5,.,67.82765261433045,25.3632222598248,57.38332769910806,0,0.9998244643211365,9.125,
120,654,., Alternatively,75.0893109847342,29.65672590474317,52.265136949688056,0,0.5180060863494873,1.5,
121,655, Alternatively,",",74.87670395981151,30.804502303775504,44.486244345284604,0,0.9995232820510864,8.5,
122,656,",", cook,62.505310530884216,19.723603776406932,44.486244345284604,0,0.7348938584327698,1.125,
123,657, cook, the,58.08562188105185,18.861963378319942,44.486244345284604,0,0.9896078705787659,4.875,
124,658, the, brat,54.239869093244536,16.920798325363783,44.486244345284604,0,0.9934375286102295,5.125,
125,659, brat,w,75.16572790877234,32.61342612383631,40.7001612941927,0,0.9999961853027344,13.125,
126,660,w,urst,97.05705016412806,51.192821913295916,35.51497699395738,1,0.9999809265136719,11.375,
127,661,urst, on,105.76178073063815,56.2310081158967,42.79331661008181,0,0.7547301650047302,1.5,
128,662, on, the,59.24370937413008,20.360614436503838,52.452368463946115,0,0.792963981628418,1.375,
129,663, the, pre,48.79202954771253,13.568784306385092,52.452368463946115,0,0.7545905709266663,1.125,
130,664, pre,he,75.97966645572703,32.45137483719121,52.452368463946115,0,0.999969482421875,10.75,
131,665,he,ated,81.77913408292915,37.86560806022782,52.452368463946115,0,0.9999961853027344,13.5,
132,666,ated, grill,110.31864412930894,61.04879166027074,52.452368463946115,1,0.999969482421875,10.875,
133,667, grill,",",69.28129882227121,24.76959216571393,57.43545400199021,0,0.5946597456932068,0.625,
134,668,",", turning,61.36761245131865,20.574926580320287,57.43545400199021,0,0.9985057711601257,6.875,
135,669, turning, once,69.86981343409838,26.767739639398464,57.43545400199021,0,0.9999886155128479,12.125,
136,670, once,",",57.59476924989011,18.414538551244938,57.43545400199021,0,0.9931115508079529,5.0,
137,671,",", for,56.54386684631632,18.424103477978907,57.43545400199021,0,0.9146844148635864,2.375,
138,672, for, ,56.25980726360224,17.46190611765477,57.43545400199021,0,0.9999961853027344,13.125,
139,673, ,5,67.52957417279697,26.85756981969657,57.43545400199021,0,0.9999256134033203,10.25,
140,674,5, to,73.52259807536134,31.69928793227416,57.43545400199021,0,0.99882572889328,6.75,
141,675, to, ,105.25699371625903,55.926155538484394,57.43545400199021,0,0.9999733567237854,10.625,
142,676, ,10,94.57005273179871,44.82307901639355,57.43545400199021,0,0.9999752044677734,11.875,
143,677,10, minutes,71.89194646512125,28.98085408533126,57.43545400199021,0,1.0,15.125,
144,678, minutes,".
",72.37406139899363,30.621079857163473,57.20681456893098,0,0.48058652877807617,0.5,
145,679,".
",6,97.53461405700926,49.69397790385199,57.20681456893098,0,0.9942487478256226,6.0,
146,680,6,.,70.92629814474384,28.34849983706388,57.20681456893098,0,0.9999790787696838,12.3125,
147,681,., Serve,78.81533592491728,32.999433900708695,57.20681456893098,0,0.715597927570343,1.875,
148,682, Serve, with,70.35485706092442,26.117833622400042,57.20681456893098,0,0.5303267240524292,0.125,
149,683, with, the,42.298464405523454,9.745703279859375,51.25202231251009,0,0.9989743828773499,7.5,
150,684, the, beer,47.89761025826906,13.792345644472313,51.25202231251009,0,0.998770534992218,7.125,
151,685, beer, mixture,61.575482751722475,23.23577526483535,51.25202231251009,0,0.9998340606689453,9.375,
152,686, mixture, as,63.023144969674526,23.888546608808422,51.25202231251009,0,0.9929885268211365,5.125,
153,687, as, a,69.59305614471262,29.00195786020262,51.25202231251009,0,0.9999656677246094,10.75,
154,688, a, topping,60.70410470771615,22.19219231381139,51.25202231251009,0,0.9999618530273438,10.375,
155,689, topping, or,82.3410442295432,38.25812750154398,51.25202231251009,0,0.9999886155128479,11.625,
156,690, or, side,67.88572010031206,26.9551798123333,51.25202231251009,0,0.9999886155128479,11.375,
157,691, side,.,81.07922218761456,35.536277109326626,51.25202231251009,0,0.6572034358978271,1.125,
158,692,.,<|eot_id|>,80.2529236092748,34.833795876583565,46.04080373825816,0,0.989707887172699,4.625,
