step,query_step,query_position,query,token,shift,revisit,threshold,active,event,top1_probability,top2_margin,logit_entropy
48,47,341,**:, A,23.931341081596383,3.2831682572301384,3.767013928797387,0,0,0.98653215,5.0,0.12772968
49,48,342, A, Distributed,18.468497259873452,2.6454055114524593,3.811024432921723,0,0,0.99995995,10.75,0.0007325915
50,49,343, Distributed, Bus,24.673311755700336,3.8730126232450326,3.811024432921723,1,1,0.9999962,13.25,5.870981e-05
51,50,344, Bus, topology,18.17889149284158,2.3911263883791043,4.253407707432894,0,0,0.9995119,8.0,0.006801371
52,51,345, topology, connects,17.633851641782826,2.026292780277832,4.253407707432894,0,0,0.9965366,5.875,0.037585746
53,52,346, connects, all,15.84164013444515,1.2882881038679654,4.253407707432894,0,0,0.99768716,6.5,0.026265388
54,53,347, all, network,13.060952264169382,0.7015499197327248,4.253407707432894,0,0,0.99929076,7.25,0.008449173
55,54,348, network, nodes,30.571792915697877,5.028858777124983,4.253407707432894,1,1,1.0,16.375,4.699473e-06
56,55,349, nodes, to,29.614178741863185,4.945136115851993,5.120292322842856,0,0,1.0,14.875,3.3365548e-05
57,56,350, to, a,17.27307206035825,1.3288821200487542,5.120292322842856,0,0,0.999939,9.875,0.0010204742
58,57,351, a, single,14.799429069363793,1.1600164979887766,4.96606678117024,0,0,0.8830223,2.375,0.66645515
59,58,352, single, transmission,16.382920453185484,1.987829835787149,4.96606678117024,0,0,0.9998054,9.125,0.0030912436
60,59,353, transmission, medium,24.779006949552162,3.963456922622789,4.96606678117024,0,0,1.0,15.375,1.2688289e-05
61,60,354, medium, with,25.482071640341793,4.485612793445231,4.96606678117024,0,0,0.98313415,4.5,0.14571784
62,61,355, with, more,20.577367037779535,2.2541077099598112,4.96606678117024,0,0,0.8509907,1.75,0.6177723
63,62,356, more, than,22.58339057570945,3.358445214462188,4.96606678117024,0,0,1.0,14.0,3.2054744e-05
64,63,357, than, two,17.701191665304073,2.0105308099023693,4.96606678117024,0,0,1.0,14.5,1.9068579e-05
65,64,358, two, endpoints,19.16162406894727,2.8134243781296355,4.96606678117024,0,0,0.9999943,13.375,0.00012913151
66,65,359, endpoints, created,19.540771844972607,2.4733271266339947,4.96606678117024,0,0,0.6720832,0.75,0.99606776
67,66,360, created, by,17.94144229549548,2.0066728293961758,4.96606678117024,0,0,0.99976736,8.375,0.0031683983
68,67,361, by, branching,19.201054370382792,1.8321019843972537,4.96606678117024,0,0,0.9998513,9.5,0.002483272
69,68,362, branching, the,18.020211177250488,1.6423308937491308,4.96606678117024,0,0,0.97507405,3.875,0.18914214
70,69,363, the, main,19.15613197769264,2.017383409768776,4.96606678117024,0,0,1.0,14.125,2.7926633e-05
71,70,364, main, section,18.844057787918835,2.27439412056751,4.96606678117024,0,0,0.99905443,7.25,0.012220469
72,71,365, section,".
",20.39621131814932,2.25368514197826,4.600493624046921,0,0,0.9839183,4.125,0.12042102
73,72,366,".
",3,41.51007618159957,6.8455847550297015,4.0939958903284,1,1,0.9995499,8.125,0.0066761123
74,73,367,3,.,21.776814735138345,1.9931534034201155,5.075605783841349,0,0,0.99999815,14.75,3.4492947e-05
75,74,368,., **,26.782073331040785,2.857724402505845,5.075605783841349,0,0,0.99782044,7.5,0.03100027
76,75,369, **,Star,29.38111977982784,3.4168720798673933,5.075605783841349,0,0,0.9980792,7.625,0.028719924
77,76,370,Star,**:,28.72982313476519,2.978817463526607,5.075605783841349,0,0,0.9973999,6.625,0.029536413
78,77,371,**:, A,24.07256394036849,2.320327001167276,4.274050248657971,0,0,0.81305313,1.625,0.85740197
79,78,372, A, Star,20.035472750953062,2.1089293272777248,4.274050248657971,0,0,0.99958426,7.875,0.0055556386
80,79,373, Star, topology,27.533336948831078,2.6944000671126767,4.274050248657971,0,0,0.999569,8.125,0.005925578
81,80,374, topology, connects,23.23725685079709,2.006636215229098,4.274050248657971,0,0,0.9959095,6.375,0.047483742
82,81,375, connects, each,19.639351935658063,1.7613269201753698,4.274050248657971,0,0,0.9999084,10.125,0.0015410549
83,82,376, each, computer,18.885512764057598,1.6686956274263582,4.274050248657971,0,0,0.9965004,5.875,0.036518063
84,83,377, computer, to,20.10109060012585,1.412178915396055,4.274050248657971,0,0,0.99666196,5.75,0.033441998
85,84,378, to, a,20.596127667638278,1.6238415680228235,4.274050248657971,0,0,1.0,17.25,1.3299148e-06
86,85,379, a, central,14.057765476377044,0.7133843726868225,4.274050248657971,0,0,0.9999886,11.875,0.00023052184
87,86,380, central, hub,16.90002145375424,1.0692003837187003,4.274050248657971,0,0,0.9999923,12.75,0.00019773327
88,87,381, hub, using,16.468098076969284,0.8257134281959337,4.274050248657971,0,0,0.99518603,5.625,0.050093446
89,88,382, using, a,18.58606642932915,1.2168436438899386,4.274050248657971,0,0,0.5621638,0.25,0.98920655
90,89,383, a, point,13.092221722305382,0.6547460057557434,3.0883311176118036,0,0,0.9999962,12.875,7.2807925e-05
91,90,384, point,-to,24.465627297769668,3.18524189858334,3.0883311176118036,1,1,1.0,14.5,1.5358763e-05
92,91,385,-to,-point,31.929739512784497,4.496670686640798,3.2431494439043536,1,0,0.9999962,13.125,0.00010292072
93,92,386,-point, connection,38.69584837367179,6.248406340900356,3.513099095597705,1,0,1.0,15.375,1.3528788e-05
94,93,387, connection,".
",24.628619401880478,2.6122416126450285,4.934604600205688,0,0,0.73433757,1.125,0.9768025
95,94,388,".
",4,36.57421413175622,5.3312449414211205,4.934604600205688,1,1,0.99981123,9.375,0.0030821473
96,95,389,4,.,20.57058508539574,1.459717659754852,5.560535291290929,0,0,1.0,16.125,1.1943625e-05
97,96,390,., **,26.779108016000077,2.854471772349444,5.560535291290929,0,0,0.99927735,8.25,0.011899756
98,97,391, **,Mesh,23.350416192549076,2.83909924691497,5.560535291290929,0,0,0.9997654,9.75,0.0042465054
99,98,392,Mesh,**:,27.07474053364519,2.4354175753988536,5.560535291290929,0,0,0.99853057,6.625,0.016880287
100,99,393,**:, A,22.893691968658167,2.0574027460124698,5.560535291290929,0,0,0.98779935,5.625,0.13588075
101,100,394, A, Mesh,18.707703710640768,1.430225925761992,5.560535291290929,0,0,0.99987036,9.625,0.0022227776
102,101,395, Mesh, topology,26.305148934519302,2.565123922926899,5.560535291290929,0,0,0.99972916,8.25,0.0036640046
103,102,396, topology, allows,24.615265980970417,2.19111442158819,5.560535291290929,0,0,0.66620207,1.25,1.4338484
104,103,397, allows, messages,21.832106243709323,1.9049238345252237,5.560535291290929,0,0,0.99982077,9.25,0.0029044678
105,104,398, messages, to,20.769905670319808,1.191003701044385,5.560535291290929,0,0,0.9890096,4.5,0.08731716
106,105,399, to, take,16.225726995843292,0.7199454458915062,5.560535291290929,0,0,0.9129345,2.5,0.48182896
107,106,400, take, any,16.137302849194796,0.7477191029606427,5.560535291290929,0,0,0.95975554,3.625,0.2878273
108,107,401, any, of,11.33121281067865,0.31736242725506864,5.560535291290929,0,0,0.7766113,1.25,0.7752495
109,108,402, of, several,10.907068658170266,0.3167432360342446,5.560535291290929,0,0,0.9999504,10.0,0.00083385536
110,109,403, several, possible,12.295117301551265,0.5579652608433496,3.4736650646173635,0,0,0.99944705,7.5,0.006806376
111,110,404, possible, paths,10.805499858699136,0.3212132271203196,3.4736650646173635,0,0,0.99981695,8.625,0.0025374934
112,111,405, paths, from,13.794342543654789,0.8470599598932214,2.8429423782735883,0,0,0.9993517,7.5,0.008381024
113,112,406, from, source,16.257275936868364,1.1695475012807606,2.8429423782735883,0,0,0.9987419,6.75,0.014394923
114,113,407, source, to,17.701848166229517,1.2276280455107726,2.6336177539239167,0,0,1.0,18.375,3.0439594e-07
115,114,408, to, destination,21.680199506352107,2.9291099974408743,2.467844162280865,1,1,0.9999962,13.0,7.479385e-05
116,115,409, destination,",",22.804928025671003,3.627549926522464,2.6561204415553927,1,0,0.86222655,2.5,0.9281661
117,116,410,",", introducing,17.105312834716173,1.91332277726832,3.103719979711272,0,0,0.29847127,0.5,3.243195
118,117,411, introducing, the,23.385857050184068,3.506620340250309,3.103719979711272,1,1,0.9936288,6.0,0.06870605
119,118,412, the, concept,13.577956656212049,0.8235925115688987,3.5368527368183478,0,0,1.0,15.0,1.0600518e-05
120,119,413, concept, of,14.205306570713072,1.0185071384949622,3.5368527368183478,0,0,1.0,14.875,9.3853005e-06
121,120,414, of, routes,20.282422655503645,2.5320331084567322,3.5368527368183478,0,0,0.9882592,4.625,0.10251445
122,121,415, routes,".

",25.368727005905228,3.6923360003312187,3.5368527368183478,1,1,0.7435835,1.5,1.2353977
123,122,416,".

",Unable,46.41892701857926,6.348790651449169,3.643746444974653,1,0,0.6373249,1.875,2.4071834
124,123,417,Unable, to,28.952945307078373,1.6577930150017566,4.356449663110706,0,0,0.9998188,9.375,0.0031691478
125,124,418, to, answer,19.40472586471034,0.597461137542078,4.356449663110706,0,0,0.42325628,0.5,2.660346
126,125,419, answer, regarding,19.83969313203705,0.9722422196229554,4.356449663110706,0,0,0.20012325,0.125,3.1482868
127,126,420, regarding, the,38.46800654113005,4.221563109786484,4.356449663110706,0,0,0.30858135,0.125,3.578277
128,127,421, the, use,23.563770588010293,2.288851298352148,4.753369995202155,0,0,0.16197142,0.5,5.7344346
129,128,422, use, of,26.635276046127256,3.207459805779699,4.753369995202155,0,0,0.7445997,1.75,1.3979468
130,129,423, of, Bus,24.271872098914493,2.616913809954764,4.753369995202155,0,0,0.2719276,0.125,3.6939769
131,130,424, Bus, topology,32.31425355394308,4.330800858498458,4.753369995202155,0,0,0.7118856,2.25,1.7786872
132,131,425, topology, in,26.599862838179185,3.580499544351126,4.835298306736136,0,0,0.42848814,0.0,2.1065793
133,132,426, in, large,27.399272650810083,3.5147776486018607,4.835298306736136,0,0,0.93161905,4.25,0.6723856
134,133,427, large, networks,27.693596832531558,3.5536542035877137,4.835298306736136,0,0,0.991953,5.375,0.088833265
135,134,428, networks, and,43.7583310888096,6.283050815841653,4.835298306736136,1,1,0.32935703,0.25,2.8238401
136,135,429, and, the,34.179692941751576,3.6678866065304945,6.299485774743532,0,0,0.4072691,1.6875,4.6681194
137,136,430, the, mention,24.733050712753318,2.331747416845429,6.299485774743532,0,0,0.12031323,0.125,5.516508
138,137,431, mention, of,23.96258337746509,1.3701320616307529,6.299485774743532,0,0,0.9242615,2.75,0.5035482
139,138,432, of, WAN,35.509351429119874,3.541812688958543,6.299485774743532,0,0,0.45647484,1.125,3.3038816
140,139,433, WAN,s,40.68612253290264,4.733900363180187,4.818863347834257,0,0,0.8316311,2.875,1.2399786
141,140,434,s, and,21.80670753315708,1.7114283143940796,5.121187976345553,0,0,0.3351357,0.625,3.288225
142,141,435, and, the,25.911191119511173,1.7594072247565897,5.121187976345553,0,0,0.65143764,0.875,1.402734
143,142,436, the, Internet,17.278416577914843,0.9665492546228145,5.121187976345553,0,0,0.8484996,1.75,0.6592462
144,143,437, Internet, in,27.064084461017032,2.341745430749331,5.121187976345553,0,0,0.41689068,0.875,2.9726427
145,144,438, in, passage,26.008603333596664,2.25889551301759,5.121187976345553,0,0,0.41621768,0.75,2.511931
146,145,439, passage, ,27.775976674689012,1.5375809260769824,5.121187976345553,0,0,0.9422897,2.875,0.3637482
147,146,440, ,3,28.99267591038987,1.8954001456582077,5.121187976345553,0,0,0.99762815,6.5,0.028028108
148,147,441,3,.,19.504052707025153,1.1404623427117369,5.121187976345553,0,0,0.41228688,0.5,2.6169875
149,148,442,.,<|eot_id|>,23.895733277515266,1.7524833986079176,5.121187976345553,0,0,0.920602,3.125,0.6705443
