step,query_position,layer,head,head_entropy,head_shift,key_position,key_region,key_token,distance,attention,previous_attention,gain,context,relay_position,relay_token,relay_attention,path_weight
21,454,0,27,5.932334856873422,4.97175392605132,448,history, by,6,0.0751953125,0.08203125,-0.0068359375," textiles, held together by metal pins. They",,,,
21,454,0,28,2.189654730470712,7.81216739996105,0,special,<|begin_of_text|>,454,0.765625,0.74609375,0.01953125,"<|begin_of_text|><|start_header_id|>system<|end_header_id|>

",,,,
21,454,0,28,2.189654730470712,7.81216739996105,208,prompt,",",246,0.0189208984375,0.0225830078125,-0.003662109375,". So you know, they need to supply",,,,
21,454,0,28,2.189654730470712,7.81216739996105,437,history, were,17,0.00017547607421875,0.0001506805419921875,2.47955322265625e-05,"

Inca clothes were made of woven or",,,,
21,454,0,29,1.8836232210690453,2.6113698231575664,0,special,<|begin_of_text|>,454,0.7890625,0.796875,-0.0078125,"<|begin_of_text|><|start_header_id|>system<|end_header_id|>

",,,,
21,454,0,29,1.8836232210690453,2.6113698231575664,149,prompt,",",305,0.02783203125,0.0198974609375,0.0079345703125," or knitted textiles, and these were always",,,,
21,454,0,29,1.8836232210690453,2.6113698231575664,451,history,.,3,0.0027618408203125,0.00238037109375,0.0003814697265625, together by metal pins. They wore tun,,,,
21,454,0,30,2.8353790342252108,19.9026683837823,0,special,<|begin_of_text|>,454,0.68359375,0.765625,-0.08203125,"<|begin_of_text|><|start_header_id|>system<|end_header_id|>

",,,,
21,454,0,30,2.8353790342252108,19.9026683837823,149,prompt,",",305,0.02001953125,0.0206298828125,-0.0006103515625," or knitted textiles, and these were always",,,,
21,454,0,30,2.8353790342252108,19.9026683837823,451,history,.,3,0.005279541015625,0.0032806396484375,0.0019989013671875, together by metal pins. They wore tun,,,,
21,454,0,31,0.05071162981326366,0.20141652654514508,0,special,<|begin_of_text|>,454,0.99609375,0.99609375,0.0,"<|begin_of_text|><|start_header_id|>system<|end_header_id|>

",,,,
21,454,0,31,0.05071162981326366,0.20141652654514508,149,prompt,",",305,0.000965118408203125,0.00090789794921875,5.7220458984375e-05," or knitted textiles, and these were always",,,,
21,454,0,31,0.05071162981326366,0.20141652654514508,445,history,",",9,0.000518798828125,0.000457763671875,6.103515625e-05," or knitted textiles, held together by metal",,,,
21,454,1,0,1.6861780922380885,76.8357163860461,0,special,<|begin_of_text|>,454,0.73046875,0.8984375,-0.16796875,"<|begin_of_text|><|start_header_id|>system<|end_header_id|>

",,,,
21,454,1,0,1.6861780922380885,76.8357163860461,453,history, wore,1,0.1318359375,0.0223388671875,0.1094970703125, metal pins. They wore tun,433,"

",0.019687775522470474,0.0025955563432944473
21,454,1,1,1.5528287958770663,47.05044615547337,0,special,<|begin_of_text|>,454,0.734375,0.6328125,0.1015625,"<|begin_of_text|><|start_header_id|>system<|end_header_id|>

",,,,
21,454,1,1,1.5528287958770663,47.05044615547337,453,history, wore,1,0.13671875,0.0751953125,0.0615234375, metal pins. They wore tun,433,"

",0.019687775522470474,0.00269168805971276
21,454,1,2,1.7702194347716071,34.49722542764958,0,special,<|begin_of_text|>,454,0.859375,0.7421875,0.1171875,"<|begin_of_text|><|start_header_id|>system<|end_header_id|>

",,,,
21,454,1,2,1.7702194347716071,34.49722542764958,431,prompt,assistant,23,0.0036773681640625,0.006561279296875,-0.0028839111328125,"output:<|eot_id|><|start_header_id|>assistant<|end_header_id|>

Inca",,,,
21,454,1,2,1.7702194347716071,34.49722542764958,442,history, kn,12,0.0006103515625,0.00060272216796875,7.62939453125e-06," made of woven or knitted textiles, held",433,"

",0.029018167406320572,1.7711283817334333e-05
21,454,1,3,0.5576422655879782,130.22649839767064,0,special,<|begin_of_text|>,454,0.94140625,0.62890625,0.3125,"<|begin_of_text|><|start_header_id|>system<|end_header_id|>

",,,,
21,454,1,3,0.5576422655879782,130.22649839767064,453,history, wore,1,0.0177001953125,0.0654296875,-0.0477294921875, metal pins. They wore tun,433,"

",0.019687775522470474,0.0003484774720163841
21,454,1,4,0.925359393753218,24.28140490655289,0,special,<|begin_of_text|>,454,0.8515625,0.90234375,-0.05078125,"<|begin_of_text|><|start_header_id|>system<|end_header_id|>

",,,,
21,454,1,4,0.925359393753218,24.28140490655289,454,self, tun,0,0.11328125,,, pins. They wore tun,,,,
21,454,1,4,0.925359393753218,24.28140490655289,436,history, clothes,18,0.00080108642578125,0.000354766845703125,0.000446319580078125,"<|end_header_id|>

Inca clothes were made of woven",433,"

",0.05112147890031338,4.095272281290363e-05
21,454,1,5,0.5148553184540555,0.26389771804429457,0,special,<|begin_of_text|>,454,0.94140625,0.94140625,0.0,"<|begin_of_text|><|start_header_id|>system<|end_header_id|>

",,,,
21,454,1,5,0.5148553184540555,0.26389771804429457,453,history, wore,1,0.0291748046875,0.032470703125,-0.0032958984375, metal pins. They wore tun,433,"

",0.019687775522470474,0.0005743870055994194
21,454,1,5,0.5148553184540555,0.26389771804429457,448,history, by,6,0.000530242919921875,8.916854858398438e-05,0.0004410743713378906," textiles, held together by metal pins. They",433,"

",0.019666682928800583,1.0428119381344914e-05
21,454,1,6,0.3415952003100957,3.9672022307898733,0,special,<|begin_of_text|>,454,0.96875,0.9609375,0.0078125,"<|begin_of_text|><|start_header_id|>system<|end_header_id|>

",,,,
21,454,1,6,0.3415952003100957,3.9672022307898733,453,history, wore,1,0.00909423828125,0.0068359375,0.00225830078125, metal pins. They wore tun,433,"

",0.019687775522470474,0.0001790453218291077
21,454,1,7,0.10646200373928993,6.967969541659877,0,special,<|begin_of_text|>,454,0.9921875,0.96875,0.0234375,"<|begin_of_text|><|start_header_id|>system<|end_header_id|>

",,,,
21,454,1,7,0.10646200373928993,6.967969541659877,453,history, wore,1,0.000705718994140625,0.0013275146484375,-0.000621795654296875, metal pins. They wore tun,433,"

",0.019687775522470474,1.3894037138584281e-05
21,454,1,8,2.4281755303842583,128.17099035015832,0,special,<|begin_of_text|>,454,0.7109375,0.4140625,0.296875,"<|begin_of_text|><|start_header_id|>system<|end_header_id|>

",,,,
21,454,1,8,2.4281755303842583,128.17099035015832,433,prompt,"

",21,0.0341796875,0.051513671875,-0.017333984375,"<|eot_id|><|start_header_id|>assistant<|end_header_id|>

Inca clothes were",,,,
21,454,1,9,2.819088431458246,17.195800374253626,0,special,<|begin_of_text|>,454,0.76171875,0.69140625,0.0703125,"<|begin_of_text|><|start_header_id|>system<|end_header_id|>

",,,,
21,454,1,9,2.819088431458246,17.195800374253626,398,prompt,"

",56,0.0045166015625,0.005828857421875,-0.001312255859375," Inca Tunic

In case the passages",,,,
21,454,1,9,2.819088431458246,17.195800374253626,453,history, wore,1,0.001220703125,0.000827789306640625,0.000392913818359375, metal pins. They wore tun,433,"

",0.019687775522470474,2.4032929104578216e-05
21,454,1,10,3.3319178150287203,60.88059936736484,0,special,<|begin_of_text|>,454,0.498046875,0.359375,0.138671875,"<|begin_of_text|><|start_header_id|>system<|end_header_id|>

",,,,
21,454,1,10,3.3319178150287203,60.88059936736484,451,history,.,3,0.087890625,0.109375,-0.021484375, together by metal pins. They wore tun,433,"

",0.03724028915166855,0.0032730722887208685
21,454,1,10,3.3319178150287203,60.88059936736484,453,history, wore,1,0.042724609375,0.033447265625,0.00927734375, metal pins. They wore tun,433,"

",0.019687775522470474,0.0008411525186602375
21,454,1,11,1.2260616427150963,2.623536978156407,0,special,<|begin_of_text|>,454,0.87890625,0.8671875,0.01171875,"<|begin_of_text|><|start_header_id|>system<|end_header_id|>

",,,,
21,454,1,11,1.2260616427150963,2.623536978156407,454,self, tun,0,0.03271484375,,, pins. They wore tun,,,,
21,454,1,12,3.270983621514044,14.107298261270405,0,special,<|begin_of_text|>,454,0.6953125,0.640625,0.0546875,"<|begin_of_text|><|start_header_id|>system<|end_header_id|>

",,,,
21,454,1,12,3.270983621514044,14.107298261270405,311,prompt, Indians,143,0.010009765625,0.00482177734375,0.00518798828125, quality than the general Indians. But the basic,,,,
21,454,1,12,3.270983621514044,14.107298261270405,435,history,ca,19,0.004913330078125,0.001495361328125,0.00341796875,"assistant<|end_header_id|>

Inca clothes were made of",433,"

",0.0743935126811266,0.0003655198834735529
21,454,1,13,1.0099947937245783,26.958615938687945,0,special,<|begin_of_text|>,454,0.875,0.93359375,-0.05859375,"<|begin_of_text|><|start_header_id|>system<|end_header_id|>

",,,,
21,454,1,13,1.0099947937245783,26.958615938687945,454,self, tun,0,0.072265625,,, pins. They wore tun,,,,
21,454,1,13,1.0099947937245783,26.958615938687945,447,history, together,7,0.000690460205078125,6.341934204101562e-05,0.0006270408630371094,"itted textiles, held together by metal pins.",433,"

",0.02570200338959694,1.7746210531299766e-05
21,454,1,14,1.0492087531729573,8.586196910007146,0,special,<|begin_of_text|>,454,0.91015625,0.8828125,0.02734375,"<|begin_of_text|><|start_header_id|>system<|end_header_id|>

",,,,
21,454,1,14,1.0492087531729573,8.586196910007146,454,self, tun,0,0.0086669921875,,, pins. They wore tun,,,,
21,454,1,14,1.0492087531729573,8.586196910007146,453,history, wore,1,0.007080078125,0.0034332275390625,0.0036468505859375, metal pins. They wore tun,433,"

",0.019687775522470474,0.00013939098880655365
21,454,1,15,0.6064602923916647,12.82234947748685,0,special,<|begin_of_text|>,454,0.94921875,0.91796875,0.03125,"<|begin_of_text|><|start_header_id|>system<|end_header_id|>

",,,,
21,454,1,15,0.6064602923916647,12.82234947748685,453,history, wore,1,0.00701904296875,0.0106201171875,-0.00360107421875, metal pins. They wore tun,433,"

",0.019687775522470474,0.00013818934235132474
21,454,1,15,0.6064602923916647,12.82234947748685,447,history, together,7,0.0004787445068359375,0.0002155303955078125,0.000263214111328125,"itted textiles, held together by metal pins.",433,"

",0.02570200338959694,1.230469293744818e-05
21,454,1,16,0.8119271108373016,15.80690154234043,0,special,<|begin_of_text|>,454,0.859375,0.8203125,0.0390625,"<|begin_of_text|><|start_header_id|>system<|end_header_id|>

",,,,
21,454,1,16,0.8119271108373016,15.80690154234043,453,history, wore,1,0.1005859375,0.054931640625,0.045654296875, metal pins. They wore tun,433,"

",0.019687775522470474,0.001980313358217245
21,454,1,17,0.6333426983504532,50.1836348900637,0,special,<|begin_of_text|>,454,0.92578125,0.8125,0.11328125,"<|begin_of_text|><|start_header_id|>system<|end_header_id|>

",,,,
21,454,1,17,0.6333426983504532,50.1836348900637,453,history, wore,1,0.02685546875,0.01019287109375,0.01666259765625, metal pins. They wore tun,433,"

",0.019687775522470474,0.0005287244403007207
21,454,1,18,0.44228950167002085,3.3735025668793552,0,special,<|begin_of_text|>,454,0.94140625,0.9453125,-0.00390625,"<|begin_of_text|><|start_header_id|>system<|end_header_id|>

",,,,
21,454,1,18,0.44228950167002085,3.3735025668793552,453,history, wore,1,0.038818359375,0.013916015625,0.02490234375, metal pins. They wore tun,433,"

",0.019687775522470474,0.0007642471455255873
21,454,1,19,0.5939004185433217,62.8517749792592,0,special,<|begin_of_text|>,454,0.9453125,0.79296875,0.15234375,"<|begin_of_text|><|start_header_id|>system<|end_header_id|>

",,,,
21,454,1,19,0.5939004185433217,62.8517749792592,453,history, wore,1,0.015869140625,0.007781982421875,0.008087158203125, metal pins. They wore tun,433,"

",0.019687775522470474,0.0003124280783595168
21,454,1,20,1.2756644675480167,12.959183376637451,0,special,<|begin_of_text|>,454,0.578125,0.60546875,-0.02734375,"<|begin_of_text|><|start_header_id|>system<|end_header_id|>

",,,,
21,454,1,20,1.2756644675480167,12.959183376637451,453,history, wore,1,0.380859375,0.043212890625,0.337646484375, metal pins. They wore tun,433,"

",0.019687775522470474,0.007498273880628403
21,454,1,21,1.5148162532906468,6.440302909613249,0,special,<|begin_of_text|>,454,0.72265625,0.7109375,0.01171875,"<|begin_of_text|><|start_header_id|>system<|end_header_id|>

",,,,
21,454,1,21,1.5148162532906468,6.440302909613249,452,history, They,2,0.11181640625,0.054443359375,0.057373046875, by metal pins. They wore tun,433,"

",0.02560603804886341,0.0028631751529246685
21,454,1,21,1.5148162532906468,6.440302909613249,453,history, wore,1,0.0810546875,0.00408935546875,0.07696533203125, metal pins. They wore tun,433,"

",0.019687775522470474,0.0015957864925439935
21,454,1,22,3.7266148409972484,27.41397306386706,0,special,<|begin_of_text|>,454,0.640625,0.58984375,0.05078125,"<|begin_of_text|><|start_header_id|>system<|end_header_id|>

",,,,
21,454,1,22,3.7266148409972484,27.41397306386706,440,history, woven,14,0.01507568359375,0.02197265625,-0.00689697265625, clothes were made of woven or knitted textiles,433,"

",0.03519631363451481,0.0005306084880203343
21,454,1,22,3.7266148409972484,27.41397306386706,442,history, kn,12,0.01116943359375,0.00543212890625,0.0057373046875," made of woven or knitted textiles, held",433,"

",0.029018167406320572,0.0003241164938572183
21,454,1,23,3.5277141415158946,44.46900415421167,0,special,<|begin_of_text|>,454,0.49609375,0.369140625,0.126953125,"<|begin_of_text|><|start_header_id|>system<|end_header_id|>

",,,,
21,454,1,23,3.5277141415158946,44.46900415421167,328,prompt, tun,126,0.150390625,0.00022125244140625,0.15016937255859375,ca men wore simple tunics. The length,,,,
21,454,1,23,3.5277141415158946,44.46900415421167,442,history, kn,12,0.007080078125,0.00171661376953125,0.00536346435546875," made of woven or knitted textiles, held",433,"

",0.029018167406320572,0.00020545089228107827
21,454,1,24,0.7721415245687249,17.272811335796312,0,special,<|begin_of_text|>,454,0.9140625,0.875,0.0390625,"<|begin_of_text|><|start_header_id|>system<|end_header_id|>

",,,,
21,454,1,24,0.7721415245687249,17.272811335796312,453,history, wore,1,0.0255126953125,0.01507568359375,0.01043701171875, metal pins. They wore tun,433,"

",0.019687775522470474,0.0005022882182856847
21,454,1,25,1.6435982366776218,8.880131907266172,0,special,<|begin_of_text|>,454,0.78125,0.765625,0.015625,"<|begin_of_text|><|start_header_id|>system<|end_header_id|>

",,,,
21,454,1,25,1.6435982366776218,8.880131907266172,454,self, tun,0,0.12060546875,,, pins. They wore tun,,,,
21,454,1,25,1.6435982366776218,8.880131907266172,445,history,",",9,0.00396728515625,0.00250244140625,0.00146484375," or knitted textiles, held together by metal",433,"

",0.029001886025071144,0.00011505875193051907
21,454,1,26,1.140893226957379,41.58221504850157,0,special,<|begin_of_text|>,454,0.75,0.84375,-0.09375,"<|begin_of_text|><|start_header_id|>system<|end_header_id|>

",,,,
21,454,1,26,1.140893226957379,41.58221504850157,454,self, tun,0,0.216796875,,, pins. They wore tun,,,,
21,454,1,26,1.140893226957379,41.58221504850157,435,history,ca,19,0.0009765625,0.0001735687255859375,0.0008029937744140625,"assistant<|end_header_id|>

Inca clothes were made of",433,"

",0.0743935126811266,7.264991472766269e-05
21,454,1,27,0.9487231713852601,11.528322240990821,0,special,<|begin_of_text|>,454,0.89453125,0.8671875,0.02734375,"<|begin_of_text|><|start_header_id|>system<|end_header_id|>

",,,,
21,454,1,27,0.9487231713852601,11.528322240990821,454,self, tun,0,0.052978515625,,, pins. They wore tun,,,,
21,454,1,27,0.9487231713852601,11.528322240990821,448,history, by,6,0.0004100799560546875,0.00020313262939453125,0.00020694732666015625," textiles, held together by metal pins. They",433,"

",0.019666682928800583,8.064912471184016e-06
21,454,1,28,5.758621189842398,73.32820247973126,0,special,<|begin_of_text|>,454,0.244140625,0.0869140625,0.1572265625,"<|begin_of_text|><|start_header_id|>system<|end_header_id|>

",,,,
21,454,1,28,5.758621189842398,73.32820247973126,440,history, woven,14,0.048583984375,0.0185546875,0.030029296875, clothes were made of woven or knitted textiles,433,"

",0.03519631363451481,0.001709977151676867
21,454,1,29,5.304874642032976,29.06890268398928,0,special,<|begin_of_text|>,454,0.40234375,0.482421875,-0.080078125,"<|begin_of_text|><|start_header_id|>system<|end_header_id|>

",,,,
21,454,1,29,5.304874642032976,29.06890268398928,427,prompt,output,27,0.026611328125,0.00860595703125,0.01800537109375," on given passages.""
output:<|eot_id|><|start_header_id|>assistant",,,,
21,454,1,29,5.304874642032976,29.06890268398928,437,history, were,17,0.0162353515625,0.00439453125,0.0118408203125,"

Inca clothes were made of woven or",433,"

",0.04540590010583401,0.0007371807512299711
